gene,msi,component,r,r_abs
Cpne7,mz.398.13898,0,0.24579951,0.24579951
Plp1,mz.482.10025,0,-0.24579477,0.24579477
Bc1,mz.575.24477,0,-0.24572903,0.24572903
Cpne7,mz.699.23923,0,0.24571095,0.24571095
Ptk2b,mz.651.22691,0,0.24564673,0.24564673
Olfm1,mz.284.50693,0,0.24564019,0.24564019
mt-Co2,mz.711.25794,0,0.24559015,0.24559015
Malat1,mz.399.14248,0,0.24550717,0.24550717
Mag,mz.427.13255,0,-0.24550705,0.24550705
Mag,mz.289.12454,0,0.24546044,0.24546044
Plp1,mz.428.13762,0,-0.24542505,0.24542505
mt-Atp6,mz.697.23266,0,0.24539253,0.24539253
mt-Nd3,mz.554.04133,0,0.24517007,0.24517007
mt-Atp6,mz.698.23612,0,0.24516907,0.24516907
mt-Co2,mz.573.24283,0,-0.24512579,0.24512579
Malat1,mz.429.14378,0,0.24512571,0.24512571
mt-Atp6,mz.326.11793,0,0.24512452,0.24512452
Ptk2b,mz.444.14443,0,0.24512431,0.24512431
mt-Nd3,mz.711.25794,0,0.24509898,0.24509898
Poglut1,mz.555.04915,0,-0.24507765,0.24507765
mt-Nd4,mz.426.12472,0,0.24504963,0.24504963
Mobp,mz.858.34936,0,0.24504395,0.24504395
Malat1,mz.573.24283,0,-0.24500203,0.24500203
Plp1,mz.556.05285,0,-0.2449945,0.2449945
mt-Co2,mz.408.12338,0,0.24479471,0.24479471
mt-Nd4,mz.433.08094,0,0.24471013,0.24471013
Vamp1,mz.822.27959,0,-0.24469239,0.24469239
Vamp1,mz.699.22822,0,-0.24461406,0.24461406
Mag,mz.326.11793,0,-0.24457385,0.24457385
Vamp1,mz.433.08094,0,-0.24452023,0.24452023
Malat1,mz.431.08737,0,0.24451241,0.24451241
Cpne7,mz.556.05285,0,0.24430902,0.24430902
mt-Atp6,mz.711.25459,0,0.24428865,0.24428865
Ptk2b,mz.820.52425,0,0.24418986,0.24418986
mt-Nd3,mz.574.24314,0,-0.24413204,0.24413204
Nnat,mz.368.12845,0,0.24410239,0.24410239
Poglut1,mz.382.14402,0,-0.244091,0.244091
mt-Atp6,mz.289.12287,0,-0.24407026,0.24407026
Slc32a1,mz.373.17158,0,0.24406739,0.24406739
mt-Co2,mz.416.11226,0,0.2440077,0.2440077
Ptk2b,mz.370.1441,0,0.2439714,0.2439714
mt-Nd4,mz.428.13762,0,0.24396577,0.24396577
Plp1,mz.431.08294,0,-0.24396351,0.24396351
mt-Nd4,mz.482.10025,0,0.24391882,0.24391882
mt-Co2,mz.846.53992,0,0.24390024,0.24390024
mt-Nd4,mz.326.11793,0,0.24386105,0.24386105
mt-Co2,mz.556.05285,0,0.24375194,0.24375194
mt-Nd3,mz.699.23923,0,0.24365902,0.24365902
mt-Nd3,mz.773.52705,0,0.24365523,0.24365523
Malat1,mz.574.24314,0,-0.24362427,0.24362427
Vamp1,mz.426.12809,0,-0.24360746,0.24360746
Poglut1,mz.428.14952,0,-0.2435566,0.2435566
mt-Co2,mz.431.08737,0,0.243527,0.243527
Nrgn,mz.633.19358,0,-0.2435019,0.2435019
Mag,mz.399.14248,0,-0.24348834,0.24348834
mt-Nd3,mz.444.14443,0,0.24339004,0.24339004
Plp1,mz.444.14443,0,-0.24330255,0.24330255
Mag,mz.383.14755,0,-0.2432391,0.2432391
Cpne7,mz.354.14918,0,0.24315637,0.24315637
Chga,mz.554.0458,0,-0.24315357,0.24315357
Ptk2b,mz.554.04133,0,0.24308278,0.24308278
mt-Nd3,mz.651.22691,0,0.24307771,0.24307771
mt-Nd3,mz.289.12398,0,-0.24304475,0.24304475
mt-Co2,mz.698.24258,0,0.2429133,0.2429133
Mag,mz.370.1441,0,-0.24288683,0.24288683
Plp1,mz.693.23733,0,-0.242799,0.242799
mt-Nd3,mz.412.11825,0,0.2427957,0.2427957
Olfm1,mz.575.24477,0,-0.24275954,0.24275954
mt-Co2,mz.453.06455,0,0.24269822,0.24269822
Plp1,mz.354.14918,0,-0.24261636,0.24261636
Malat1,mz.574.24577,0,-0.24246746,0.24246746
mt-Atp6,mz.482.10025,0,0.2423587,0.2423587
mt-Nd3,mz.573.24283,0,-0.242323,0.242323
Poglut1,mz.354.14918,0,-0.24227634,0.24227634
Sparc,mz.433.07846,0,-0.2421976,0.2421976
mt-Atp6,mz.290.12525,0,-0.24217457,0.24217457
Poglut1,mz.426.1394,0,-0.24213785,0.24213785
Poglut1,mz.697.23266,0,-0.2421158,0.2421158
Ptk2b,mz.846.53992,0,0.24209958,0.24209958
mt-Nd4,mz.697.2391,0,0.24205658,0.24205658
Poglut1,mz.426.13386,0,-0.24202561,0.24202561
mt-Nd3,mz.469.03851,0,0.24201232,0.24201232
Poglut1,mz.711.25459,0,-0.24191163,0.24191163
mt-Co2,mz.426.12352,0,0.24187429,0.24187429
mt-Atp6,mz.433.08094,0,0.24187295,0.24187295
Malat1,mz.846.53992,0,0.24182242,0.24182242
Cpne7,mz.427.13255,0,0.24179155,0.24179155
mt-Nd4,mz.711.25459,0,0.24176899,0.24176899
Poglut1,mz.426.12809,0,-0.2417478,0.2417478
mt-Nd3,mz.289.12188,0,-0.24173896,0.24173896
Slc32a1,mz.554.0458,0,-0.24171937,0.24171937
mt-Atp6,mz.289.12188,0,-0.24164163,0.24164163
mt-Nd3,mz.854.20307,0,0.24161431,0.24161431
Slc32a1,mz.697.23266,0,-0.24156703,0.24156703
Ptk2b,mz.433.07846,0,0.24155988,0.24155988
Olfm1,mz.575.23556,0,-0.24155693,0.24155693
mt-Nd3,mz.574.24577,0,-0.2415038,0.2415038
Ptk2b,mz.712.25852,0,0.2414669,0.2414669
Cpne7,mz.554.04133,0,0.24131565,0.24131565
Nnat,mz.574.24314,0,-0.24110638,0.24110638
mt-Nd4,mz.383.14755,0,0.24108884,0.24108884
mt-Atp6,mz.399.14248,0,0.24108157,0.24108157
mt-Atp6,mz.427.13255,0,0.24108002,0.24108002
Mag,mz.556.05285,0,-0.24099381,0.24099381
mt-Atp6,mz.574.24314,0,-0.24097191,0.24097191
Plp1,mz.398.13898,0,-0.24092902,0.24092902
Ptk2b,mz.482.10025,0,0.24081731,0.24081731
Poglut1,mz.698.23612,0,-0.24080746,0.24080746
Slc17a7,mz.633.19358,0,-0.24080262,0.24080262
Poglut1,mz.427.13472,0,-0.24073805,0.24073805
mt-Atp6,mz.415.10892,0,0.24071315,0.24071315
mt-Atp6,mz.328.13352,0,0.24066603,0.24066603
mt-Co2,mz.328.13352,0,0.24066576,0.24066576
Endod1,mz.284.50693,0,-0.24063812,0.24063812
Slc32a1,mz.698.23612,0,-0.2406282,0.2406282
mt-Nd3,mz.289.12287,0,-0.24058738,0.24058738
mt-Atp6,mz.711.25794,0,0.24050839,0.24050839
mt-Atp6,mz.412.11825,0,0.24048746,0.24048746
mt-Co2,mz.712.25852,0,0.24040546,0.24040546
Ptk2b,mz.427.13255,0,0.24039187,0.24039187
mt-Nd4,mz.399.14248,0,0.24025789,0.24025789
Chga,mz.697.23266,0,-0.24024263,0.24024263
mt-Co2,mz.412.11825,0,0.24023333,0.24023333
Mag,mz.854.20307,0,-0.24022353,0.24022353
Slc17a7,mz.478.32949,0,0.24021268,0.24021268
mt-Co2,mz.773.52705,0,0.24013048,0.24013048
Cpne7,mz.712.25852,0,0.24008754,0.24008754
Mef2c,mz.373.17158,0,-0.24007972,0.24007972
Ptk2b,mz.556.05285,0,0.23995823,0.23995823
mt-Nd3,mz.772.52412,0,0.23995174,0.23995174
mt-Co2,mz.699.23923,0,0.23991257,0.23991257
mt-Atp6,mz.574.22829,0,-0.23987745,0.23987745
mt-Atp6,mz.573.24283,0,-0.23986524,0.23986524
mt-Nd4,mz.338.1179,0,0.23981586,0.23981586
mt-Nd4,mz.556.05285,0,0.23968121,0.23968121
Plp1,mz.651.22691,0,-0.23963168,0.23963168
mt-Co2,mz.574.24314,0,-0.23956895,0.23956895
Ptk2b,mz.431.08737,0,0.23937318,0.23937318
mt-Nd4,mz.426.12352,0,0.23931205,0.23931205
mt-Atp6,mz.416.11226,0,0.23925686,0.23925686
Mag,mz.426.12352,0,-0.23917717,0.23917717
Plp1,mz.370.1441,0,-0.23911427,0.23911427
Malat1,mz.574.22829,0,-0.23910533,0.23910533
Malat1,mz.574.23659,0,-0.2390983,0.2390983
mt-Atp6,mz.554.04133,0,0.23907954,0.23907954
Ptk2b,mz.408.12338,0,0.23907697,0.23907697
Poglut1,mz.697.2391,0,-0.23900603,0.23900603
Plp1,mz.427.13255,0,-0.238999,0.238999
mt-Co2,mz.433.07846,0,0.2389748,0.2389748
mt-Atp6,mz.574.23659,0,-0.23892352,0.23892352
Rpl4,mz.478.32949,0,-0.2389066,0.2389066
Ptk2b,mz.693.23733,0,0.23885071,0.23885071
mt-Atp6,mz.289.12398,0,-0.23884901,0.23884901
mt-Nd3,mz.408.12338,0,0.23882402,0.23882402
Cpne7,mz.399.14248,0,0.23881985,0.23881985
mt-Atp6,mz.429.1528,0,0.23877849,0.23877849
mt-Co2,mz.772.52412,0,0.23872177,0.23872177
mt-Nd3,mz.289.12454,0,-0.23865661,0.23865661
Vamp1,mz.427.14125,0,-0.2386445,0.2386445
Mag,mz.289.12398,0,0.23855951,0.23855951
Malat1,mz.573.22672,0,-0.23844944,0.23844944
Chga,mz.427.13738,0,-0.23838025,0.23838025
Mag,mz.328.13352,0,-0.23825233,0.23825233
mt-Nd3,mz.574.23659,0,-0.23804325,0.23804325
Poglut1,mz.428.14054,0,-0.23804218,0.23804218
Vamp1,mz.398.13898,0,-0.23802829,0.23802829
Vamp1,mz.170.45622,0,-0.23794997,0.23794997
Cpne7,mz.651.22691,0,0.23793721,0.23793721
Mag,mz.412.11825,0,-0.23793292,0.23793292
mt-Nd4,mz.651.22691,0,0.23791248,0.23791248
mt-Atp6,mz.712.25852,0,0.23766223,0.23766223
Sparc,mz.862.09285,0,-0.23759586,0.23759586
Plp1,mz.399.14248,0,-0.23756576,0.23756576
Cpne7,mz.326.11793,0,0.23754115,0.23754115
Plp1,mz.338.1179,0,-0.23752853,0.23752853
Ptk2b,mz.472.21336,0,-0.23749816,0.23749816
Ptk2b,mz.469.03851,0,0.23748635,0.23748635
Chga,mz.555.04915,0,-0.23746003,0.23746003
Chga,mz.711.25459,0,-0.23742285,0.23742285
Poglut1,mz.416.11226,0,-0.23741822,0.23741822
Mag,mz.429.14378,0,-0.23740381,0.23740381
mt-Nd4,mz.290.12525,0,-0.23737228,0.23737228
Cpne7,mz.428.13762,0,0.23734263,0.23734263
Malat1,mz.573.23369,0,-0.23725721,0.23725721
mt-Nd3,mz.574.22829,0,-0.23719765,0.23719765
mt-Nd4,mz.370.1441,0,0.23719284,0.23719284
Iscu,mz.373.17158,0,0.23716173,0.23716173
Mag,mz.651.22691,0,-0.2371236,0.2371236
mt-Atp6,mz.573.22672,0,-0.23705852,0.23705852
mt-Nd4,mz.427.13255,0,0.23701015,0.23701015
Cpne7,mz.170.45622,0,0.23697494,0.23697494
Vamp1,mz.354.14918,0,-0.23696543,0.23696543
mt-Atp6,mz.849.55898,0,0.23689035,0.23689035
Cpne7,mz.429.14378,0,0.2368674,0.2368674
mt-Atp6,mz.697.2391,0,0.23680237,0.23680237
mt-Nd3,mz.573.22672,0,-0.23674683,0.23674683
mt-Atp6,mz.573.23369,0,-0.23670548,0.23670548
Vamp1,mz.355.11611,0,-0.23663831,0.23663831
Vamp1,mz.426.12472,0,-0.23659122,0.23659122
Ptk2b,mz.429.14378,0,0.23658723,0.23658723
mt-Nd3,mz.573.23369,0,-0.23658568,0.23658568
mt-Nd4,mz.711.25794,0,0.23647773,0.23647773
Poglut1,mz.698.24258,0,-0.23641948,0.23641948
Malat1,mz.575.23994,0,-0.23635045,0.23635045
mt-Atp6,mz.426.12352,0,0.2363481,0.2363481
Iscu,mz.382.14402,0,-0.2363453,0.2363453
Cpne7,mz.290.12525,0,-0.23632349,0.23632349
Poglut1,mz.354.1128,0,-0.23622343,0.23622343
mt-Atp6,mz.846.53992,0,0.23620531,0.23620531
Malat1,mz.445.14777,0,0.23611686,0.23611686
mt-Nd3,mz.416.11226,0,0.23604044,0.23604044
mt-Co2,mz.554.04133,0,0.23603824,0.23603824
Ptk2b,mz.428.13762,0,0.23598188,0.23598188
mt-Atp6,mz.433.07846,0,0.23593658,0.23593658
mt-Co2,mz.289.12631,0,-0.2357938,0.2357938
mt-Co2,mz.854.20307,0,0.23579237,0.23579237
Chga,mz.431.08294,0,-0.23576647,0.23576647
Iscu,mz.711.25794,0,-0.23575678,0.23575678
Malat1,mz.573.22368,0,-0.23572871,0.23572871
Ptk2b,mz.326.11793,0,0.23556405,0.23556405
mt-Atp6,mz.574.24577,0,-0.23555745,0.23555745
Slc32a1,mz.697.2391,0,-0.23546879,0.23546879
Nnat,mz.575.23556,0,-0.23544917,0.23544917
Iscu,mz.431.08294,0,-0.23542261,0.23542261
Malat1,mz.289.12398,0,-0.23541357,0.23541357
H2afz,mz.554.0458,0,-0.23539892,0.23539892
Cpne7,mz.289.12454,0,-0.23539296,0.23539296
Poglut1,mz.289.12287,0,0.2353516,0.2353516
Cpne7,mz.328.13352,0,0.23535119,0.23535119
mt-Atp6,mz.772.52412,0,0.23528977,0.23528977
Poglut1,mz.711.25794,0,-0.23526132,0.23526132
H2afz,mz.415.10892,0,-0.23509662,0.23509662
Vamp1,mz.554.0519,0,-0.23508757,0.23508757
Cpne7,mz.412.11825,0,0.23506036,0.23506036
Mag,mz.289.12188,0,0.23501903,0.23501903
Malat1,mz.289.12188,0,-0.23500288,0.23500288
Ptk2b,mz.399.14248,0,0.23493508,0.23493508
Slc32a1,mz.711.25459,0,-0.23484561,0.23484561
Chga,mz.433.08094,0,-0.2348023,0.2348023
Chga,mz.698.23612,0,-0.23455328,0.23455328
mt-Co2,mz.574.24577,0,-0.2345528,0.2345528
mt-Nd4,mz.289.12287,0,-0.23447123,0.23447123
Olfm1,mz.229.69991,0,-0.23446117,0.23446117
Vamp1,mz.354.1128,0,-0.23444779,0.23444779
mt-Co2,mz.574.22829,0,-0.2343809,0.2343809
Cpne7,mz.693.23733,0,0.23434079,0.23434079
Vamp1,mz.429.1528,0,-0.23428674,0.23428674
mt-Nd4,mz.699.23923,0,0.23427781,0.23427781
Poglut1,mz.433.07846,0,-0.23424335,0.23424335
Poglut1,mz.820.52425,0,-0.23424226,0.23424226
Cpne7,mz.370.1441,0,0.23420838,0.23420838
mt-Nd3,mz.431.08737,0,0.23416099,0.23416099
Vamp1,mz.428.14054,0,-0.23414151,0.23414151
Chga,mz.426.1394,0,-0.23411165,0.23411165
Iscu,mz.554.0458,0,-0.234063,0.234063
Chga,mz.711.25794,0,-0.23406082,0.23406082
Mag,mz.482.10025,0,-0.23405726,0.23405726
Chga,mz.427.13472,0,-0.23404965,0.23404965
mt-Nd4,mz.289.12188,0,-0.23401219,0.23401219
Chga,mz.426.13386,0,-0.2340073,0.2340073
Iscu,mz.711.25459,0,-0.23399633,0.23399633
Slc32a1,mz.555.04915,0,-0.23396397,0.23396397
Ptk2b,mz.821.52703,0,0.23390043,0.23390043
Poglut1,mz.427.14125,0,-0.23380736,0.23380736
Ptk2b,mz.445.14777,0,0.23377767,0.23377767
Plp1,mz.433.08094,0,-0.23373324,0.23373324
mt-Atp6,mz.556.05285,0,0.23348272,0.23348272
mt-Co2,mz.429.14378,0,0.23340882,0.23340882
Vamp1,mz.383.14755,0,-0.233396,0.233396
mt-Nd4,mz.469.03851,0,0.23326877,0.23326877
mt-Co2,mz.574.23659,0,-0.23323283,0.23323283
Olfm1,mz.229.29859,0,-0.23320562,0.23320562
Cpne7,mz.289.12398,0,-0.23317313,0.23317313
Sparc,mz.822.27959,0,-0.23309024,0.23309024
Olfm1,mz.622.29085,0,0.2330632,0.2330632
Vamp1,mz.368.12845,0,-0.23305666,0.23305666
Cpne7,mz.849.55898,0,0.23300636,0.23300636
Vamp1,mz.712.25852,0,-0.23300524,0.23300524
mt-Nd4,mz.712.25852,0,0.232945,0.232945
mt-Nd3,mz.573.22368,0,-0.23279575,0.23279575
H2afz,mz.427.13738,0,-0.23277955,0.23277955
Chga,mz.289.12287,0,0.23272279,0.23272279
Mag,mz.573.24283,0,0.23269272,0.23269272
mt-Atp6,mz.651.22691,0,0.23266423,0.23266423
mt-Nd4,mz.415.10892,0,0.2326407,0.2326407
mt-Co2,mz.444.14443,0,0.23258564,0.23258564
mt-Co2,mz.573.23369,0,-0.2324708,0.2324708
mt-Atp6,mz.573.22368,0,-0.23242728,0.23242728
H2afz,mz.382.14402,0,-0.23242639,0.23242639
mt-Nd3,mz.429.14378,0,0.23237583,0.23237583
Poglut1,mz.355.11611,0,-0.23236957,0.23236957
Iscu,mz.427.13738,0,-0.23231423,0.23231423
mt-Nd3,mz.445.14777,0,0.23230645,0.23230645
Chga,mz.426.12809,0,-0.23218587,0.23218587
Slc32a1,mz.427.13738,0,-0.2321576,0.2321576
Nrgn,mz.311.1529,0,0.23215088,0.23215088
Vamp1,mz.862.09285,0,-0.23200668,0.23200668
Poglut1,mz.699.22822,0,-0.23191926,0.23191926
Plp1,mz.862.09285,0,-0.23189782,0.23189782
Vamp1,mz.412.11825,0,-0.23180087,0.23180087
Prkcg,mz.822.27959,0,0.2317738,0.2317738
mt-Nd4,mz.328.13352,0,0.23176637,0.23176637
Slc32a1,mz.382.14402,0,-0.23174965,0.23174965
Sparc,mz.431.08737,0,-0.23170544,0.23170544
Plp1,mz.445.14777,0,-0.23162985,0.23162985
Malat1,mz.854.20307,0,0.23153636,0.23153636
H2afz,mz.711.25459,0,-0.23153245,0.23153245
Iscu,mz.432.08618,0,-0.23140669,0.23140669
Poglut1,mz.429.1528,0,-0.23137173,0.23137173
Poglut1,mz.398.13898,0,-0.23127629,0.23127629
Chga,mz.697.2391,0,-0.23126999,0.23126999
Slc6a11,mz.373.17158,0,0.23122051,0.23122051
Slc32a1,mz.711.25794,0,-0.23121464,0.23121464
mt-Atp6,mz.469.03851,0,0.23085982,0.23085982
mt-Co2,mz.622.29085,0,0.23085077,0.23085077
mt-Co2,mz.573.22672,0,-0.2308374,0.2308374
Vamp1,mz.328.13352,0,-0.23077174,0.23077174
Vamp1,mz.699.23923,0,-0.23072746,0.23072746
Plp1,mz.326.11793,0,-0.230708,0.230708
mt-Atp6,mz.289.12454,0,-0.23069526,0.23069526
Cpne7,mz.426.12352,0,0.2306022,0.2306022
Chga,mz.415.10892,0,-0.23060098,0.23060098
Chga,mz.428.14952,0,-0.23059165,0.23059165
mt-Atp6,mz.408.12338,0,0.23053461,0.23053461
Plp1,mz.289.12631,0,0.23051333,0.23051333
Poglut1,mz.554.0519,0,-0.23049869,0.23049869
H2afz,mz.711.25794,0,-0.23049101,0.23049101
Chga,mz.432.08618,0,-0.23040764,0.23040764
Mag,mz.574.24314,0,0.2304019,0.2304019
Vamp1,mz.415.10892,0,-0.23035313,0.23035313
Cpne7,mz.854.20307,0,0.23034254,0.23034254
Plp1,mz.426.12352,0,-0.23026225,0.23026225
mt-Nd3,mz.575.23994,0,-0.23021476,0.23021476
Slc6a11,mz.431.08294,0,-0.23017184,0.23017184
mt-Nd4,mz.698.24258,0,0.23011681,0.23011681
Slc6a11,mz.432.08618,0,-0.23008853,0.23008853
Olfm1,mz.574.23222,0,-0.23004907,0.23004907
Slc32a1,mz.428.14952,0,-0.23001908,0.23001908
mt-Atp6,mz.699.23923,0,0.22988476,0.22988476
Nnat,mz.573.23369,0,-0.22987834,0.22987834
mt-Nd4,mz.574.24314,0,-0.22982483,0.22982483
mt-Co2,mz.368.12845,0,0.22982445,0.22982445
Vamp1,mz.399.14248,0,-0.2298189,0.2298189
mt-Atp6,mz.698.24258,0,0.22973901,0.22973901
mt-Nd4,mz.431.08737,0,0.22961906,0.22961906
Ptk2b,mz.290.12425,0,-0.22961167,0.22961167
mt-Atp6,mz.854.20307,0,0.22960338,0.22960338
mt-Nd4,mz.573.24283,0,-0.22953841,0.22953841
H2afz,mz.432.08618,0,-0.22948277,0.22948277
mt-Atp6,mz.699.22822,0,0.22946808,0.22946808
mt-Nd4,mz.554.04133,0,0.22941351,0.22941351
Vamp1,mz.170.85749,0,-0.22940788,0.22940788
Mag,mz.574.24577,0,0.22940284,0.22940284
Ptk2b,mz.289.12287,0,-0.22934295,0.22934295
Plp1,mz.429.14378,0,-0.2293421,0.2293421
Slc32a1,mz.426.13386,0,-0.22922763,0.22922763
Iscu,mz.426.13386,0,-0.22920308,0.22920308
mt-Nd4,mz.412.11825,0,0.2291835,0.2291835
Vamp1,mz.651.22691,0,-0.22917192,0.22917192
H2afz,mz.697.23266,0,-0.22915491,0.22915491
Vamp1,mz.338.1179,0,-0.22909056,0.22909056
mt-Atp6,mz.444.14443,0,0.22909021,0.22909021
Chga,mz.382.14402,0,-0.22908592,0.22908592
H2afz,mz.426.13386,0,-0.22901793,0.22901793
Poglut1,mz.338.1179,0,-0.22894526,0.22894526
Mag,mz.408.12338,0,-0.2289322,0.2289322
mt-Co2,mz.445.14777,0,0.22878811,0.22878811
H2afz,mz.428.14952,0,-0.22875683,0.22875683
Vamp1,mz.326.11793,0,-0.22872749,0.22872749
mt-Nd4,mz.772.52412,0,0.22859627,0.22859627
mt-Nd3,mz.290.12425,0,-0.22858828,0.22858828
H2afz,mz.416.11226,0,-0.22856621,0.22856621
Mobp,mz.373.17158,0,0.22853115,0.22853115
Mag,mz.820.52425,0,-0.22850911,0.22850911
Poglut1,mz.573.24283,0,0.2284809,0.2284809
Vamp1,mz.554.04133,0,-0.2284193,0.2284193
Nnat,mz.229.69991,0,-0.22832318,0.22832318
mt-Co2,mz.713.45134,0,0.22832212,0.22832212
Nnat,mz.862.09285,0,0.22829583,0.22829583
Slc32a1,mz.427.13472,0,-0.22829372,0.22829372
Nnat,mz.229.29859,0,-0.22822161,0.22822161
H2afz,mz.555.04915,0,-0.22817007,0.22817007
Poglut1,mz.383.14755,0,-0.22814742,0.22814742
mt-Atp6,mz.575.23994,0,-0.22813728,0.22813728
mt-Atp6,mz.773.52705,0,0.22809044,0.22809044
Iscu,mz.426.1394,0,-0.22806524,0.22806524
Malat1,mz.772.52412,0,0.2280027,0.2280027
Poglut1,mz.170.45622,0,-0.22786787,0.22786787
Iscu,mz.697.23266,0,-0.22785598,0.22785598
Slc32a1,mz.426.1394,0,-0.22784874,0.22784874
mt-Atp6,mz.431.08737,0,0.22781377,0.22781377
mt-Atp6,mz.573.22107,0,-0.22777884,0.22777884
Nnat,mz.574.23659,0,-0.22771668,0.22771668
Slc32a1,mz.431.08294,0,-0.2276361,0.2276361
mt-Nd4,mz.433.07846,0,0.22763109,0.22763109
H2afz,mz.426.1394,0,-0.22754684,0.22754684
Chga,mz.427.14125,0,-0.22751647,0.22751647
mt-Nd4,mz.444.14443,0,0.22744553,0.22744553
Cpne7,mz.289.12188,0,-0.22732645,0.22732645
Plp1,mz.328.13352,0,-0.2271503,0.2271503
Vamp1,mz.444.14443,0,-0.22708783,0.22708783
H2afz,mz.431.08294,0,-0.22706166,0.22706166
Poglut1,mz.822.27959,0,-0.22705543,0.22705543
Nnat,mz.290.12425,0,-0.2270542,0.2270542
H2afz,mz.427.13472,0,-0.22680095,0.22680095
Nnat,mz.574.24577,0,-0.22678879,0.22678879
Slc32a1,mz.698.24258,0,-0.22672051,0.22672051
Poglut1,mz.170.85749,0,-0.22670566,0.22670566
mt-Co2,mz.575.23994,0,-0.2267013,0.2267013
Malat1,mz.573.22107,0,-0.22668849,0.22668849
Iscu,mz.555.04915,0,-0.22663996,0.22663996
Vamp1,mz.431.08737,0,-0.22662129,0.22662129
mt-Nd4,mz.289.12398,0,-0.22649619,0.22649619
Malat1,mz.289.12454,0,-0.22643702,0.22643702
Iscu,mz.822.27959,0,-0.22639021,0.22639021
Iscu,mz.698.23612,0,-0.22636378,0.22636378
Slc32a1,mz.289.12287,0,0.22635244,0.22635244
mt-Nd4,mz.574.22829,0,-0.22633725,0.22633725
Iscu,mz.698.24258,0,-0.22630104,0.22630104
Pacs2,mz.478.32949,0,-0.22617039,0.22617039
Slc6a11,mz.433.08094,0,-0.2261405,0.2261405
mt-Nd4,mz.289.12454,0,-0.22612357,0.22612357
Plp1,mz.472.21336,0,0.22611098,0.22611098
H2afz,mz.426.12809,0,-0.22608906,0.22608906
Slc32a1,mz.338.1179,0,-0.2260643,0.2260643
Chga,mz.693.23733,0,-0.22605117,0.22605117
mt-Nd4,mz.573.23369,0,-0.22604984,0.22604984
Iscu,mz.415.10892,0,-0.2260454,0.2260454
Cpne7,mz.368.12845,0,0.22602528,0.22602528
Slc32a1,mz.693.23733,0,-0.2259676,0.2259676
Plp1,mz.469.03851,0,-0.22594884,0.22594884
Vamp1,mz.433.07846,0,-0.22594774,0.22594774
mt-Co2,mz.573.22368,0,-0.22594264,0.22594264
mt-Nd3,mz.573.22107,0,-0.22590059,0.22590059
Iscu,mz.426.12809,0,-0.2258647,0.2258647
Vamp1,mz.482.10025,0,-0.22586094,0.22586094
Poglut1,mz.428.13762,0,-0.22583644,0.22583644
mt-Nd3,mz.453.06455,0,0.2258276,0.2258276
Nnat,mz.289.12631,0,-0.2258262,0.2258262
Mag,mz.289.12631,0,0.2257643,0.2257643
Plp1,mz.574.24314,0,0.22570989,0.22570989
Slc32a1,mz.426.12809,0,-0.22563814,0.22563814
Mag,mz.432.08618,0,-0.22558498,0.22558498
Iscu,mz.427.13472,0,-0.22556625,0.22556625
Prkcg,mz.698.23612,0,0.22553791,0.22553791
mt-Nd4,mz.574.23659,0,-0.22549307,0.22549307
Ptk2b,mz.368.12845,0,0.22543666,0.22543666
mt-Atp6,mz.229.69991,0,-0.22540288,0.22540288
Chga,mz.170.45622,0,-0.22529975,0.22529975
Chga,mz.554.0519,0,-0.22526915,0.22526915
Ptk2b,mz.412.11825,0,0.22525898,0.22525898
mt-Nd4,mz.773.52705,0,0.22525457,0.22525457
Chga,mz.428.14054,0,-0.22522023,0.22522023
Iscu,mz.697.2391,0,-0.22520857,0.22520857
H2afz,mz.698.23612,0,-0.22513047,0.22513047
Slc32a1,mz.432.08618,0,-0.22511774,0.22511774
Chga,mz.429.1528,0,-0.22510102,0.22510102
Prkcg,mz.697.23266,0,0.22506097,0.22506097
mt-Nd3,mz.284.50693,0,0.22493652,0.22493652
Nnat,mz.574.23222,0,-0.22490025,0.22490025
mt-Nd3,mz.368.12845,0,0.22481093,0.22481093
mt-Atp6,mz.429.14378,0,0.22477356,0.22477356
Nnat,mz.573.22672,0,-0.2245962,0.2245962
Ptk2b,mz.373.17158,0,-0.22440365,0.22440365
Ptk2b,mz.289.12631,0,-0.224394,0.224394
mt-Atp6,mz.445.14777,0,0.22429281,0.22429281
Malat1,mz.575.23556,0,-0.22428653,0.22428653
Iscu,mz.289.12287,0,0.22420175,0.22420175
mt-Nd4,mz.429.14378,0,0.22411075,0.22411075
Iscu,mz.428.14952,0,-0.22408843,0.22408843
Bc1,mz.373.17158,0,-0.22397898,0.22397898
H2afz,mz.373.17158,0,0.22373356,0.22373356
mt-Atp6,mz.713.45134,0,0.22370487,0.22370487
Malat1,mz.229.69991,0,-0.22370176,0.22370176
Mag,mz.368.12845,0,-0.2235884,0.2235884
mt-Atp6,mz.622.29085,0,0.22352344,0.22352344
Poglut1,mz.370.1441,0,-0.22340676,0.22340676
Plp1,mz.854.20307,0,-0.22336483,0.22336483
Vamp1,mz.428.13762,0,-0.22333118,0.22333118
Nnat,mz.574.22829,0,-0.22332011,0.22332011
Slc32a1,mz.354.14918,0,-0.22329986,0.22329986
Cpne7,mz.848.55532,0,0.22327527,0.22327527
Poglut1,mz.290.12525,0,0.22320452,0.22320452
Poglut1,mz.426.12472,0,-0.22307016,0.22307016
