gene,msi,component,r,r_abs
Tomm70a,mz.569.518775,6,-0.09451519,0.09451519
Cers2,mz.282.77783,6,0.09447679,0.09447679
Desi1,mz.171.006475,6,0.094449624,0.094449624
Car2,mz.230.899915,6,0.09444455,0.09444455
Cldn11,mz.282.77783,6,0.0944419,0.0944419
Frmd8,mz.573.512445,6,0.094429426,0.094429426
Nts,mz.342.00199,6,-0.09440589,0.09440589
Neat1,mz.360.7937,6,0.09440236,0.09440236
Prr18,mz.467.972585,6,0.09436339,0.09436339
Capsl,mz.286.86148000000003,6,0.094340816,0.094340816
Pde1b,mz.463.998265,6,0.094340764,0.094340764
Cers2,mz.284.77471,6,0.09433942,0.09433942
Mbp,mz.230.899915,6,0.09433756,0.09433756
Scn4b,mz.505.96179,6,0.09433244,0.09433244
Ppp1r32,mz.174.829115,6,0.09431726,0.09431726
Tesc,mz.360.7937,6,-0.094289854,0.094289854
Wscd1,mz.228.965125,6,0.094266474,0.094266474
Efhd1,mz.171.006475,6,0.09425606,0.09425606
Unc13c,mz.569.518775,6,-0.09422806,0.09422806
Vim,mz.222.88584500000002,6,0.094075054,0.094075054
Gpr37,mz.569.518775,6,0.09406692,0.09406692
Cd81,mz.342.73335,6,0.094032906,0.094032906
Ermn,mz.342.73335,6,0.09397265,0.09397265
Cers2,mz.288.768965,6,0.093951866,0.093951866
Clic4,mz.228.965125,6,0.093932986,0.093932986
Tsc22d4,mz.230.899915,6,0.09391622,0.09391622
Cd82,mz.305.75867,6,0.09390682,0.09390682
Asphd2,mz.362.79088,6,-0.093903586,0.093903586
Cd82,mz.150.88660499999997,6,0.09389,0.09389
Mog,mz.224.88294000000002,6,0.093770996,0.093770996
Caln1,mz.533.58042,6,-0.09375097,0.09375097
Ppp1r14a,mz.154.88083999999998,6,0.09374913,0.09374913
Vstm2a,mz.505.96179,6,-0.09372942,0.09372942
Dbndd2,mz.222.88584500000002,6,0.09372875,0.09372875
Asic4,mz.272.79503,6,-0.09372766,0.09372766
Tac1,mz.286.86148000000003,6,-0.093704656,0.093704656
Cryab,mz.222.88584500000002,6,0.09370178,0.09370178
Gpr37,mz.171.006475,6,0.0936887,0.0936887
Csrp1,mz.171.006475,6,0.09368703,0.09368703
Stmn4,mz.463.998265,6,0.09366489,0.09366489
Gad2,mz.565.525445,6,0.09366386,0.09366386
Asphd2,mz.152.883785,6,-0.093566895,0.093566895
Calb1,mz.270.798065,6,-0.09356001,0.09356001
Cmtm5,mz.286.86148000000003,6,0.093538985,0.093538985
Tekt1,mz.360.7937,6,0.093517125,0.093517125
Ndrg1,mz.154.88083999999998,6,0.09349637,0.09349637
Tmem229a,mz.208.84542,6,0.09349411,0.09349411
Caln1,mz.573.512445,6,-0.09346729,0.09346729
Asphd2,mz.286.86148000000003,6,-0.09343709,0.09343709
Cers2,mz.286.77187000000004,6,0.093389496,0.093389496
Frmd8,mz.282.77783,6,0.0933508,0.0933508
Pacs2,mz.152.883785,6,0.093346596,0.093346596
Asphd2,mz.342.73335,6,-0.09331766,0.09331766
Ppp1r2,mz.286.77187000000004,6,-0.09330049,0.09330049
Tomm70a,mz.537.574345,6,-0.09328033,0.09328033
Mal,mz.150.886795,6,0.09319183,0.09319183
Gatm,mz.150.886795,6,0.09318436,0.09318436
Slc32a1,mz.171.006475,6,-0.09317498,0.09317498
Tesc,mz.286.77187000000004,6,-0.093128026,0.093128026
Gpr37,mz.342.00199,6,0.09312396,0.09312396
Frmd8,mz.569.518775,6,0.0930789,0.0930789
Hpca,mz.467.972585,6,-0.093056425,0.093056425
Pllp,mz.421.939095,6,0.093035266,0.093035266
Mog,mz.150.886795,6,0.09301737,0.09301737
Ppp1r32,mz.337.66180499999996,6,0.09301583,0.09301583
Gad2,mz.266.80385,6,0.09299943,0.09299943
Tomm70a,mz.270.798065,6,-0.09298767,0.09298767
Asphd2,mz.154.88083999999998,6,-0.09298147,0.09298147
Hapln2,mz.171.006475,6,0.09297559,0.09297559
Cd82,mz.150.886795,6,0.092960656,0.092960656
Pacs2,mz.150.886795,6,0.09294387,0.09294387
Mobp,mz.224.88294000000002,6,0.09293624,0.09293624
Neat1,mz.282.77783,6,0.09292255,0.09292255
Sept4,mz.230.899915,6,0.0929164,0.0929164
Hapln2,mz.463.998265,6,0.09287824,0.09287824
Cryab,mz.228.902955,6,0.092877105,0.092877105
Asic4,mz.268.80102,6,-0.092849754,0.092849754
Unc13c,mz.266.80385,6,-0.092836455,0.092836455
Insc,mz.421.939095,6,0.09283438,0.09283438
Aif1l,mz.171.006475,6,0.0927994,0.0927994
Gsn,mz.344.73039,6,0.09275573,0.09275573
Pnck,mz.463.998265,6,-0.09273156,0.09273156
Cd81,mz.505.96179,6,0.0927291,0.0927291
Cldn11,mz.360.7937,6,0.092712,0.092712
Asphd2,mz.301.764925,6,-0.09268479,0.09268479
Asphd2,mz.461.779685,6,-0.09266857,0.09266857
Litaf,mz.461.779685,6,0.09264523,0.09264523
Unc13c,mz.326.75938,6,-0.09263992,0.09263992
Tekt1,mz.286.86148000000003,6,0.09258641,0.09258641
Adcy5,mz.463.998265,6,0.0925595,0.0925595
Ptma,mz.272.79503,6,0.09255943,0.09255943
Slc48a1,mz.284.77471,6,0.092558995,0.092558995
Enpp2,mz.344.73039,6,0.092556715,0.092556715
Fa2h,mz.171.006475,6,0.09252195,0.09252195
Fth1,mz.533.58042,6,0.092492074,0.092492074
Gad2,mz.208.84542,6,0.09241882,0.09241882
Rnf7,mz.230.899915,6,0.09241685,0.09241685
Cd82,mz.301.764925,6,0.092404574,0.092404574
Gpr83,mz.224.88294000000002,6,-0.09239407,0.09239407
Cers2,mz.171.006475,6,0.09237659,0.09237659
Unc13c,mz.344.73039,6,-0.09237529,0.09237529
Trf,mz.210.84250500000002,6,0.09237051,0.09237051
Hapln2,mz.284.77471,6,0.092369094,0.092369094
Vamp3,mz.421.939095,6,0.092285186,0.092285186
Rxrg,mz.224.88294000000002,6,0.09226473,0.09226473
Gstm1,mz.268.80102,6,0.092220806,0.092220806
Asphd2,mz.150.88660499999997,6,-0.09221897,0.09221897
Gfap,mz.421.939095,6,0.09219839,0.09219839
Plekhh1,mz.342.00199,6,0.09216374,0.09216374
Vim,mz.467.972585,6,0.09215935,0.09215935
Wscd1,mz.421.939095,6,0.09212349,0.09212349
Gatm,mz.301.764925,6,0.09211614,0.09211614
Car2,mz.228.902955,6,0.09206709,0.09206709
Sept4,mz.344.73039,6,0.092063844,0.092063844
Asphd2,mz.150.886795,6,-0.09203707,0.09203707
Tsc22d4,mz.210.84250500000002,6,0.09199843,0.09199843
Aif1l,mz.342.00199,6,0.091979325,0.091979325
Fth1,mz.272.79503,6,0.09193231,0.09193231
Cdh4,mz.346.817085,6,-0.091926515,0.091926515
Clic4,mz.272.79503,6,0.09191522,0.09191522
Efhd1,mz.573.512445,6,0.0919145,0.0919145
Cers2,mz.569.518775,6,0.09188785,0.09188785
Aif1l,mz.342.73335,6,0.09184943,0.09184943
Tomm70a,mz.268.80102,6,-0.091821,0.091821
Plekhb1,mz.222.88584500000002,6,0.091793716,0.091793716
Wscd1,mz.288.768965,6,0.09179165,0.09179165
Synpr,mz.360.7937,6,-0.09176333,0.09176333
Necab2,mz.421.939095,6,0.091750644,0.091750644
Calb1,mz.342.73335,6,-0.091716394,0.091716394
Ppp1r14a,mz.224.88294000000002,6,0.09169987,0.09169987
Cd81,mz.286.86148000000003,6,0.09168454,0.09168454
Cd82,mz.505.96179,6,0.091675475,0.091675475
Fgfr2,mz.228.965125,6,0.09163849,0.09163849
Ermn,mz.210.84250500000002,6,0.09161915,0.09161915
Unc13c,mz.362.79088,6,-0.09161489,0.09161489
Scd2,mz.152.883785,6,0.09158166,0.09158166
Tomm70a,mz.565.525445,6,-0.09156898,0.09156898
Tesc,mz.565.525445,6,-0.091536745,0.091536745
Pcp4,mz.171.006475,6,0.09152982,0.09152982
Nts,mz.346.817085,6,0.09143002,0.09143002
Gad2,mz.360.7937,6,0.09142122,0.09142122
Cldn11,mz.421.939095,6,0.0914146,0.0914146
Wscd1,mz.301.764925,6,0.09134975,0.09134975
Ugt8a,mz.362.79088,6,0.091314234,0.091314234
Tesc,mz.288.768965,6,-0.09124266,0.09124266
Gad2,mz.284.77471,6,0.091227464,0.091227464
Neat1,mz.286.77187000000004,6,0.0912181,0.0912181
Caln1,mz.326.75938,6,-0.09121595,0.09121595
Rnf13,mz.342.00199,6,0.09121533,0.09121533
Tomm70a,mz.266.80385,6,-0.09116949,0.09116949
Enpp6,mz.360.7937,6,0.091100916,0.091100916
Bcl11b,mz.346.817085,6,-0.091066435,0.091066435
Efhd1,mz.288.768965,6,0.09098539,0.09098539
Bcl11b,mz.282.77783,6,-0.0909574,0.0909574
Syndig1l,mz.342.00199,6,0.09095416,0.09095416
Cers2,mz.467.972585,6,0.09094775,0.09094775
Drd2,mz.171.006475,6,0.09094733,0.09094733
Mal,mz.467.972585,6,0.090934865,0.090934865
Caln1,mz.569.518775,6,-0.09091585,0.09091585
Gna12,mz.228.965125,6,0.09090043,0.09090043
Aif1l,mz.228.965125,6,0.09088718,0.09088718
Drd1,mz.344.73039,6,-0.090865634,0.090865634
Psat1,mz.421.939095,6,0.09086093,0.09086093
Psat1,mz.286.77187000000004,6,0.090859234,0.090859234
Gng11,mz.224.88294000000002,6,0.090845376,0.090845376
Foxp1,mz.342.73335,6,-0.09082042,0.09082042
Fgfr2,mz.301.764925,6,0.090788856,0.090788856
Necab2,mz.463.998265,6,0.09076439,0.09076439
Gsn,mz.461.779685,6,0.09076184,0.09076184
Gpr37,mz.565.525445,6,0.09073658,0.09073658
Unc13c,mz.537.574345,6,-0.090729594,0.090729594
Drd1,mz.533.58042,6,-0.090728596,0.090728596
Cdh4,mz.224.88294000000002,6,-0.09070594,0.09070594
Gad2,mz.362.79088,6,0.090652905,0.090652905
Sox10,mz.421.939095,6,0.09064705,0.09064705
Unc13c,mz.270.798065,6,-0.09062415,0.09062415
Mog,mz.152.883785,6,0.09062126,0.09062126
Hapln2,mz.569.518775,6,0.09057987,0.09057987
Cldn11,mz.569.518775,6,0.09056761,0.09056761
Cers2,mz.362.79088,6,0.09056475,0.09056475
Vat1l,mz.342.00199,6,-0.09055005,0.09055005
Psat1,mz.569.518775,6,0.09053093,0.09053093
Cldn11,mz.288.768965,6,0.090499595,0.090499595
Meis2,mz.463.998265,6,0.090486646,0.090486646
Tmem130,mz.224.88294000000002,6,-0.09047123,0.09047123
Tmem130,mz.222.88584500000002,6,-0.090468325,0.090468325
Unc13c,mz.284.77471,6,-0.09046276,0.09046276
Cers2,mz.565.525445,6,0.09043041,0.09043041
Cldn11,mz.565.525445,6,0.090426475,0.090426475
Clic4,mz.505.96179,6,0.09041439,0.09041439
Gstm1,mz.537.574345,6,0.090405874,0.090405874
Zcchc12,mz.346.817085,6,0.09036337,0.09036337
Pcp4l1,mz.467.972585,6,-0.09034447,0.09034447
Asic4,mz.270.798065,6,-0.090338826,0.090338826
Frmd8,mz.505.96179,6,0.090334944,0.090334944
Prr18,mz.362.79088,6,0.090277165,0.090277165
Gng7,mz.222.88584500000002,6,0.09026405,0.09026405
Gfap,mz.467.972585,6,0.09020999,0.09020999
Gad2,mz.286.77187000000004,6,0.09017265,0.09017265
Plekhb1,mz.228.902955,6,0.09016624,0.09016624
Car2,mz.222.88584500000002,6,0.09009284,0.09009284
Wscd1,mz.154.88083999999998,6,0.09006964,0.09006964
Ppp1r2,mz.208.84542,6,-0.0900445,0.0900445
Cd82,mz.421.939095,6,0.0900424,0.0900424
Cd81,mz.224.88294000000002,6,0.09003551,0.09003551
Ppp3ca,mz.266.80385,6,-0.09002666,0.09002666
Enpp2,mz.268.9367,6,0.08995299,0.08995299
Gstm1,mz.463.998265,6,0.08994596,0.08994596
Asic4,mz.326.75938,6,-0.08993016,0.08993016
Tmem63a,mz.228.965125,6,0.08989083,0.08989083
Prr18,mz.569.518775,6,0.08988416,0.08988416
Stmn4,mz.467.972585,6,0.08985561,0.08985561
Fa2h,mz.228.965125,6,0.08982818,0.08982818
Rnf7,mz.228.965125,6,0.08981673,0.08981673
Rnf7,mz.461.779685,6,0.08981392,0.08981392
Ugt8a,mz.421.939095,6,0.089804426,0.089804426
Thbs4,mz.224.88294000000002,6,0.08979975,0.08979975
Plp1,mz.288.768965,6,0.08979247,0.08979247
Sept4,mz.208.84542,6,0.08978797,0.08978797
Foxp2,mz.228.965125,6,-0.08977719,0.08977719
Ndrg1,mz.224.88294000000002,6,0.089764595,0.089764595
Necab2,mz.282.77783,6,0.08969227,0.08969227
Aspa,mz.150.88660499999997,6,0.08967678,0.08967678
Capsl,mz.463.998265,6,0.08964544,0.08964544
Tmem63a,mz.463.998265,6,0.08962838,0.08962838
Psat1,mz.282.77783,6,0.08962511,0.08962511
Gpr37,mz.282.77783,6,0.08960562,0.08960562
Cd81,mz.342.00199,6,0.08959496,0.08959496
Ugt8a,mz.282.77783,6,0.08958851,0.08958851
Asphd2,mz.268.9367,6,-0.0895248,0.0895248
Spock3,mz.150.886795,6,0.08944692,0.08944692
Cldn11,mz.362.79088,6,0.08943548,0.08943548
Cryab,mz.230.899915,6,0.08943014,0.08943014
Prr18,mz.286.77187000000004,6,0.08942664,0.08942664
Scd1,mz.171.006475,6,0.08937837,0.08937837
Unc13c,mz.286.77187000000004,6,-0.089358166,0.089358166
Ugt8a,mz.286.77187000000004,6,0.0893525,0.0893525
Cacng3,mz.228.965125,6,-0.089344546,0.089344546
Plekhb1,mz.208.84542,6,0.08934331,0.08934331
Capsl,mz.362.79088,6,0.08933249,0.08933249
Plp1,mz.171.006475,6,0.089291885,0.089291885
Clic4,mz.222.88584500000002,6,0.089263566,0.089263566
Clic4,mz.533.58042,6,0.08925742,0.08925742
Prr18,mz.284.77471,6,0.08919725,0.08919725
Prr18,mz.360.7937,6,0.08919549,0.08919549
Prr18,mz.282.77783,6,0.08918077,0.08918077
Mog,mz.305.75867,6,0.08915213,0.08915213
Usp54,mz.282.77783,6,0.089151025,0.089151025
Thrsp,mz.421.939095,6,0.08914214,0.08914214
Cmtm5,mz.222.88584500000002,6,0.089069165,0.089069165
Tesc,mz.282.77783,6,-0.08906886,0.08906886
Gna12,mz.152.883785,6,0.089068234,0.089068234
Scg2,mz.344.73039,6,-0.08903293,0.08903293
Plp1,mz.286.77187000000004,6,0.0890266,0.0890266
Necab2,mz.286.77187000000004,6,0.08898959,0.08898959
Gatm,mz.505.96179,6,0.08897638,0.08897638
Gsn,mz.228.902955,6,0.08894925,0.08894925
Trf,mz.344.73039,6,0.088908836,0.088908836
Enpp2,mz.342.73335,6,0.08889598,0.08889598
Pllp,mz.150.88660499999997,6,0.08889425,0.08889425
Il33,mz.463.998265,6,0.08888314,0.08888314
Hapln2,mz.288.768965,6,0.088872075,0.088872075
Vamp3,mz.342.00199,6,0.08886126,0.08886126
Pnmal2,mz.174.827385,6,-0.088850215,0.088850215
Tac1,mz.270.798065,6,-0.08881505,0.08881505
Ppp1r2,mz.210.84250500000002,6,-0.08879925,0.08879925
Dbndd2,mz.228.902955,6,0.088796854,0.088796854
Ptprd,mz.210.84250500000002,6,-0.08879317,0.08879317
Tppp3,mz.268.80102,6,0.08878739,0.08878739
Unc13c,mz.342.73335,6,-0.08876198,0.08876198
Ugt8a,mz.288.768965,6,0.08874506,0.08874506
Cers2,mz.360.7937,6,0.088739276,0.088739276
Foxp2,mz.171.006475,6,-0.08873499,0.08873499
Caln1,mz.270.798065,6,-0.08872159,0.08872159
Neat1,mz.565.525445,6,0.08870728,0.08870728
Pacs2,mz.228.902955,6,0.08870637,0.08870637
Zcchc12,mz.150.88660499999997,6,0.088675335,0.088675335
Capsl,mz.360.7937,6,0.088671476,0.088671476
Foxp1,mz.537.574345,6,-0.08864912,0.08864912
Sox10,mz.228.965125,6,0.08863101,0.08863101
Meis2,mz.305.75867,6,0.08862765,0.08862765
Tac1,mz.272.79503,6,-0.08860193,0.08860193
Ptpn5,mz.326.75938,6,-0.08858088,0.08858088
Cers2,mz.573.512445,6,0.08857486,0.08857486
Spef2,mz.337.66180499999996,6,0.088559814,0.088559814
Tac1,mz.266.80385,6,-0.08855626,0.08855626
Hpca,mz.342.73335,6,-0.08855098,0.08855098
Efhd1,mz.421.939095,6,0.088531144,0.088531144
Insc,mz.288.768965,6,0.088514596,0.088514596
Ppp1r2,mz.152.883785,6,-0.08850069,0.08850069
Cd82,mz.463.998265,6,0.088498235,0.088498235
Asphd2,mz.537.574345,6,-0.088444,0.088444
Enpp6,mz.342.00199,6,0.088421196,0.088421196
Tac1,mz.344.73039,6,-0.08841231,0.08841231
Rnf7,mz.228.902955,6,0.08841218,0.08841218
Calb1,mz.222.88584500000002,6,0.08839825,0.08839825
Fa2h,mz.463.998265,6,0.08836219,0.08836219
Scd2,mz.362.79088,6,0.08835302,0.08835302
Bcas1,mz.228.902955,6,0.08830315,0.08830315
Synpr,mz.342.00199,6,-0.08827303,0.08827303
Trf,mz.228.902955,6,0.088249676,0.088249676
Insc,mz.301.764925,6,0.08823897,0.08823897
Tesc,mz.362.79088,6,-0.08822574,0.08822574
Lypd1,mz.326.75938,6,0.088204786,0.088204786
Cdh4,mz.286.86148000000003,6,-0.088178046,0.088178046
Gng7,mz.463.998265,6,0.088130906,0.088130906
Cd82,mz.362.79088,6,0.08811386,0.08811386
Bfsp2,mz.171.006475,6,0.08809344,0.08809344
Pllp,mz.224.88294000000002,6,0.088051304,0.088051304
Tbr1,mz.573.512445,6,-0.08804782,0.08804782
Aspa,mz.150.886795,6,0.08804028,0.08804028
Cdh4,mz.326.75938,6,-0.088011816,0.088011816
Pnmal2,mz.362.79088,6,-0.08801083,0.08801083
Usp54,mz.286.77187000000004,6,0.0879875,0.0879875
Slc48a1,mz.224.88294000000002,6,0.087956555,0.087956555
Car2,mz.210.84250500000002,6,0.08794931,0.08794931
Rnf13,mz.362.79088,6,0.08794159,0.08794159
Ppp3ca,mz.270.798065,6,-0.08789216,0.08789216
Gfap,mz.150.88660499999997,6,0.087868154,0.087868154
Pllp,mz.301.764925,6,0.087867945,0.087867945
Ugt8a,mz.284.77471,6,0.08785112,0.08785112
Adora2a,mz.224.88294000000002,6,0.08781702,0.08781702
Gpr37,mz.573.512445,6,0.08772358,0.08772358
Slc48a1,mz.286.77187000000004,6,0.08772212,0.08772212
Hpca,mz.286.86148000000003,6,-0.08770256,0.08770256
Cntn2,mz.467.972585,6,0.087698,0.087698
Mag,mz.224.88294000000002,6,0.087671146,0.087671146
Efhd1,mz.282.77783,6,0.08764581,0.08764581
Fgfr2,mz.154.88083999999998,6,0.08761694,0.08761694
Tmem229a,mz.224.88294000000002,6,0.08756856,0.08756856
Insc,mz.150.88660499999997,6,0.087564014,0.087564014
Ptprd,mz.266.80385,6,-0.08756094,0.08756094
Csrp1,mz.463.998265,6,0.08755311,0.08755311
Hpca,mz.326.75938,6,-0.0875393,0.0875393
Meis2,mz.152.883785,6,0.0874933,0.0874933
Car2,mz.461.779685,6,0.08748847,0.08748847
Pcp4,mz.222.88584500000002,6,0.087484494,0.087484494
Aspa,mz.152.883785,6,0.08747951,0.08747951
Unc13c,mz.346.817085,6,-0.087472916,0.087472916
Gad2,mz.272.79503,6,0.08744283,0.08744283
Mal,mz.152.883785,6,0.08742578,0.08742578
Eci1,mz.305.75867,6,0.08742011,0.08742011
Mog,mz.301.764925,6,0.08740769,0.08740769
Meis2,mz.154.88083999999998,6,0.08740632,0.08740632
Efhd1,mz.505.96179,6,0.08734372,0.08734372
Cd81,mz.208.84542,6,0.087335326,0.087335326
Enpp6,mz.467.972585,6,0.0873259,0.0873259
Unc13c,mz.282.77783,6,-0.08732462,0.08732462
Rnf7,mz.360.7937,6,0.08731805,0.08731805
Cd82,mz.467.972585,6,0.08730877,0.08730877
Caln1,mz.268.80102,6,-0.08730134,0.08730134
Gab1,mz.421.939095,6,0.0872878,0.0872878
Cmtm5,mz.537.574345,6,0.08728558,0.08728558
Tac1,mz.537.574345,6,-0.08726682,0.08726682
Slc48a1,mz.305.75867,6,0.087263495,0.087263495
Tekt1,mz.222.88584500000002,6,0.08721256,0.08721256
Psat1,mz.284.77471,6,0.08719456,0.08719456
Pllp,mz.305.75867,6,0.08719282,0.08719282
Tesc,mz.346.817085,6,-0.08718684,0.08718684
Ppp1r2,mz.360.7937,6,-0.08715521,0.08715521
Tppp3,mz.270.798065,6,0.0871408,0.0871408
Unc13c,mz.565.525445,6,-0.087116584,0.087116584
Asic4,mz.266.80385,6,-0.0870951,0.0870951
Fa2h,mz.467.972585,6,0.08708069,0.08708069
Rnf7,mz.467.972585,6,0.08707763,0.08707763
Gna12,mz.150.886795,6,0.087069094,0.087069094
Drd1,mz.326.75938,6,-0.08706301,0.08706301
Trf,mz.342.73335,6,0.08705315,0.08705315
Trf,mz.230.899915,6,0.087037385,0.087037385
Ermn,mz.208.84542,6,0.08695264,0.08695264
Ppp1r1b,mz.224.88294000000002,6,0.08692097,0.08692097
Stmn1,mz.228.965125,6,0.08690824,0.08690824
Fxyd1,mz.463.998265,6,0.08690786,0.08690786
Plekhb1,mz.230.899915,6,0.08688232,0.08688232
Asphd2,mz.270.798065,6,-0.08686654,0.08686654
Slc48a1,mz.288.768965,6,0.086845964,0.086845964
Adcy5,mz.224.88294000000002,6,0.086841,0.086841
Pnmal2,mz.344.73039,6,-0.08676973,0.08676973
Tesc,mz.210.84250500000002,6,-0.08674601,0.08674601
Gad2,mz.171.006475,6,-0.0867265,0.0867265
Gna12,mz.421.939095,6,0.08671391,0.08671391
Baiap3,mz.463.998265,6,-0.08666286,0.08666286
Lypd1,mz.171.006475,6,-0.086661175,0.086661175
Ptma,mz.346.817085,6,0.08665891,0.08665891
Ndrg1,mz.505.96179,6,0.086658254,0.086658254
Cntn2,mz.362.79088,6,0.086631216,0.086631216
Aif1l,mz.208.84542,6,0.08662489,0.08662489
Caln1,mz.284.77471,6,-0.0865843,0.0865843
Clic4,mz.346.817085,6,0.08657855,0.08657855
Pnmal2,mz.342.73335,6,-0.086544335,0.086544335
Gpr37,mz.421.939095,6,0.08652288,0.08652288
Rnf13,mz.360.7937,6,0.08652193,0.08652193
Bcas1,mz.230.899915,6,0.086516514,0.086516514
Slain1,mz.362.79088,6,0.086515196,0.086515196
Mag,mz.154.88083999999998,6,0.08648749,0.08648749
Tmem63a,mz.342.00199,6,0.086471766,0.086471766
Gna12,mz.150.88660499999997,6,0.086470515,0.086470515
Slc48a1,mz.282.77783,6,0.086466536,0.086466536
Efhd1,mz.342.00199,6,0.08643119,0.08643119
Cd82,mz.360.7937,6,0.08642155,0.08642155
Ppp3ca,mz.272.79503,6,-0.08640835,0.08640835
Bcas1,mz.224.88294000000002,6,0.08638953,0.08638953
Scg2,mz.342.73335,6,-0.08636144,0.08636144
Unc13c,mz.286.86148000000003,6,-0.086332,0.086332
Caln1,mz.537.574345,6,-0.08632428,0.08632428
Tppp3,mz.272.79503,6,0.0863221,0.0863221
Gltp,mz.154.88083999999998,6,0.086310096,0.086310096
Scd2,mz.150.88660499999997,6,0.086309254,0.086309254
Thrsp,mz.224.88294000000002,6,0.08620918,0.08620918
Ptpn5,mz.266.80385,6,-0.086130746,0.086130746
Bcas1,mz.210.84250500000002,6,0.086130545,0.086130545
Pcp4,mz.505.96179,6,0.08612734,0.08612734
Asphd2,mz.266.80385,6,-0.08611549,0.08611549
Gfap,mz.224.88294000000002,6,0.08610618,0.08610618
Sec14l5,mz.288.768965,6,0.08609776,0.08609776
Foxp2,mz.342.00199,6,-0.08608714,0.08608714
Rnf7,mz.154.88083999999998,6,0.08608386,0.08608386
Plekhh1,mz.171.006475,6,0.08607794,0.08607794
Cldn11,mz.342.00199,6,0.08607468,0.08607468
Rxrg,mz.342.00199,6,0.08606319,0.08606319
Frmd8,mz.305.75867,6,0.08601433,0.08601433
Gstm1,mz.272.79503,6,0.08600421,0.08600421
Pllp,mz.150.886795,6,0.08599919,0.08599919
Ugt8a,mz.569.518775,6,0.08599602,0.08599602
Gstm1,mz.467.972585,6,0.08598404,0.08598404
Usp54,mz.569.518775,6,0.08598049,0.08598049
Spock3,mz.421.939095,6,0.08594525,0.08594525
Sept4,mz.210.84250500000002,6,0.085929826,0.085929826
Csrp1,mz.342.00199,6,0.08590964,0.08590964
Aspa,mz.228.965125,6,0.085879385,0.085879385
Ugt8a,mz.565.525445,6,0.08586888,0.08586888
Tomm70a,mz.282.77783,6,-0.08586472,0.08586472
Ptprd,mz.154.88083999999998,6,-0.08585212,0.08585212
Fa2h,mz.360.7937,6,0.08584944,0.08584944
Lpar1,mz.565.525445,6,0.08583463,0.08583463
Ppp3ca,mz.326.75938,6,-0.08578071,0.08578071
Gfap,mz.150.886795,6,0.085713044,0.085713044
Bcl11b,mz.362.79088,6,-0.08570616,0.08570616
Pllp,mz.152.883785,6,0.08569181,0.08569181
Asphd2,mz.421.939095,6,-0.08567473,0.08567473
Aspa,mz.171.006475,6,0.085653335,0.085653335
Car2,mz.344.73039,6,0.08560546,0.08560546
Unc13c,mz.360.7937,6,-0.08560489,0.08560489
Tomm70a,mz.326.75938,6,-0.08559385,0.08559385
Tmbim1,mz.362.79088,6,0.08558339,0.08558339
Aif1l,mz.467.972585,6,0.085575625,0.085575625
Neat1,mz.284.77471,6,0.08557388,0.08557388
Mbp,mz.461.779685,6,0.085561655,0.085561655
Grb14,mz.228.902955,6,0.085503906,0.085503906
Scd2,mz.360.7937,6,0.08549419,0.08549419
Sept4,mz.461.779685,6,0.085480645,0.085480645
Ugt8a,mz.228.965125,6,0.085478276,0.085478276
Wscd1,mz.228.902955,6,0.08546546,0.08546546
Sox10,mz.282.77783,6,0.08545111,0.08545111
Gsn,mz.208.84542,6,0.085442886,0.085442886
Cnp,mz.224.88294000000002,6,0.08544055,0.08544055
Car2,mz.342.73335,6,0.08543443,0.08543443
Pllp,mz.505.96179,6,0.08541748,0.08541748
Pacs2,mz.360.7937,6,0.08539745,0.08539745
Ppp1r2,mz.305.75867,6,-0.08539708,0.08539708
Abhd4,mz.228.965125,6,0.085395366,0.085395366
Cntn2,mz.288.768965,6,0.08536996,0.08536996
Ppp3ca,mz.268.80102,6,-0.08534606,0.08534606
Desi1,mz.342.00199,6,0.08530532,0.08530532
Plppr4,mz.171.006475,6,-0.0852786,0.0852786
Ahi1,mz.467.972585,6,-0.08527854,0.08527854
Psat1,mz.288.768965,6,0.085266985,0.085266985
Plp1,mz.282.77783,6,0.085260704,0.085260704
Eci1,mz.569.518775,6,0.08523801,0.08523801
Gad2,mz.573.512445,6,0.08523139,0.08523139
Neat1,mz.463.998265,6,0.08520472,0.08520472
Zcchc12,mz.362.79088,6,0.08519313,0.08519313
Wscd1,mz.305.75867,6,0.08518927,0.08518927
Aif1l,mz.228.902955,6,0.08515925,0.08515925
Gad2,mz.342.00199,6,-0.08514462,0.08514462
Pdyn,mz.224.88294000000002,6,-0.08514206,0.08514206
Ppp1r2,mz.301.764925,6,-0.08514193,0.08514193
Ptprd,mz.270.798065,6,-0.085131496,0.085131496
Sox10,mz.288.768965,6,0.08512462,0.08512462
Insc,mz.150.886795,6,0.08508769,0.08508769
Ppp1r14a,mz.268.9367,6,0.08508329,0.08508329
Tppp3,mz.533.58042,6,0.08506645,0.08506645
Gpr83,mz.337.66180499999996,6,-0.08503353,0.08503353
Tmbim1,mz.463.998265,6,0.085032605,0.085032605
Psat1,mz.565.525445,6,0.08502736,0.08502736
Capsl,mz.228.902955,6,0.08502038,0.08502038
Fa2h,mz.565.525445,6,0.085005425,0.085005425
Bcl11b,mz.268.9367,6,-0.0850026,0.0850026
Hpca,mz.344.73039,6,-0.08499798,0.08499798
Zcchc12,mz.286.86148000000003,6,0.08499499,0.08499499
Ptprd,mz.537.574345,6,-0.08496526,0.08496526
