msi,w,component,w_abs
mz.888.5360000000001,0.0940695,0,0.0940695
mz.250.8465,0.09393928,0,0.09393928
mz.209.957695,0.093930915,0,0.093930915
mz.170.83334000000002,0.09390661,0,0.09390661
mz.321.672925,0.09389166,0,0.09389166
mz.468.259505,0.09380913,0,0.09380913
mz.253.89814,0.09380385,0,0.09380385
mz.495.212525,0.093773946,0,0.093773946
mz.826.0423149999999,0.09377227,0,0.09377227
mz.904.651305,0.09371366,0,0.09371366
mz.966.51628,0.09361519,0,0.09361519
mz.522.27256,0.09355221,0,0.09355221
mz.918.6324099999999,0.093503915,0,0.093503915
mz.276.760905,0.093380265,0,0.093380265
mz.435.085995,0.09337516,0,0.09337516
mz.550.267805,0.09327744,0,0.09327744
mz.777.559185,0.09315075,0,0.09315075
mz.781.9046599999999,0.09292921,0,0.09292921
mz.893.64201,0.09275996,0,0.09275996
mz.936.6182699999999,0.0924784,0,0.0924784
mz.253.900995,0.092279404,0,0.092279404
mz.444.320045,0.092168294,0,0.092168294
mz.364.94463499999995,0.091686875,0,0.091686875
mz.602.051395,0.09158184,0,0.09158184
mz.465.868185,0.091472045,0,0.091472045
mz.864.563945,0.09118773,0,0.09118773
mz.646.3604399999999,0.0911202,0,0.0911202
mz.567.266005,0.09092525,0,0.09092525
mz.880.592465,0.09092175,0,0.09092175
mz.307.922235,0.09073195,0,0.09073195
mz.276.97905000000003,0.09066934,0,0.09066934
mz.957.6981000000001,0.090643756,0,0.090643756
mz.401.66006500000003,0.090539224,0,0.090539224
mz.523.25676,0.0905258,0,0.0905258
mz.806.530295,0.090239115,0,0.090239115
mz.729.5607399999999,0.09013637,0,0.09013637
mz.525.2802449999999,0.09009502,0,0.09009502
mz.862.649075,0.08985213,0,0.08985213
mz.297.719255,0.08954122,0,0.08954122
mz.734.449565,0.08952103,0,0.08952103
mz.232.944495,0.08951178,0,0.08951178
mz.846.499025,0.08946184,0,0.08946184
mz.805.52946,0.089452446,0,0.089452446
mz.906.6038000000001,0.089403406,0,0.089403406
mz.287.92233999999996,0.08923045,0,0.08923045
mz.309.27977,0.089209296,0,0.089209296
mz.323.89615000000003,0.08911631,0,0.08911631
mz.944.510935,0.0890727,0,0.0890727
mz.881.618645,0.08900222,0,0.08900222
mz.630.0257799999999,0.08899343,0,0.08899343
mz.402.81402,0.0888335,0,0.0888335
mz.806.506885,0.08876172,0,0.08876172
mz.825.4977449999999,0.08817556,0,0.08817556
mz.299.04407,0.0880132,0,0.0880132
mz.848.55103,0.08790044,0,0.08790044
mz.176.82617,0.087852515,0,0.087852515
mz.435.97391500000003,0.087745406,0,0.087745406
mz.890.469965,0.08773432,0,0.08773432
mz.458.86710500000004,0.08765423,0,0.08765423
mz.346.0049,0.08755899,0,0.08755899
mz.916.653395,0.087396234,0,0.087396234
mz.896.5952199999999,0.087253496,0,0.087253496
mz.444.812435,0.08715518,0,0.08715518
mz.539.28811,0.08678064,0,0.08678064
mz.364.87717499999997,0.0867788,0,0.0867788
mz.368.919035,0.08668938,0,0.08668938
mz.177.9364,0.08640884,0,0.08640884
mz.404.985455,0.08637478,0,0.08637478
mz.370.08119999999997,0.0861643,0,0.0861643
mz.820.51965,0.08598453,0,0.08598453
mz.706.41767,0.08489589,0,0.08489589
mz.337.66180499999996,0.0836573,0,0.0836573
mz.692.401245,0.08359035,0,0.08359035
mz.351.45056999999997,0.08345105,0,0.08345105
mz.881.60681,0.08344829,0,0.08344829
mz.284.89722,0.08341683,0,0.08341683
mz.372.14142000000004,0.08318156,0,0.08318156
mz.399.07916,0.083139285,0,0.083139285
mz.361.858575,0.08309678,0,0.08309678
mz.596.2723149999999,0.08295626,0,0.08295626
mz.946.582435,0.08253098,0,0.08253098
mz.568.3145999999999,0.08208359,0,0.08208359
mz.197.705565,0.08170512,0,0.08170512
mz.628.010495,0.08123911,0,0.08123911
mz.663.98117,0.08119847,0,0.08119847
mz.536.87648,0.08060125,0,0.08060125
mz.795.4729950000001,0.08031468,0,0.08031468
mz.345.64917,0.08020684,0,0.08020684
mz.166.97518,0.08017773,0,0.08017773
mz.914.468715,0.07991407,0,0.07991407
mz.893.65417,0.07978797,0,0.07978797
mz.218.94663,0.07938604,0,0.07938604
mz.921.6487400000001,0.07889728,0,0.07889728
mz.922.639745,0.07887356,0,0.07887356
mz.212.877465,0.07878149,0,0.07878149
mz.177.936965,0.07851215,0,0.07851215
mz.968.00806,0.07846899,0,0.07846899
mz.314.023875,0.077916324,0,0.077916324
mz.465.746555,0.07788403,0,0.07788403
mz.628.03342,0.07777681,0,0.07777681
mz.471.788425,0.0775026,0,0.0775026
mz.314.03534,0.07750011,0,0.07750011
mz.316.03510500000004,0.07742695,0,0.07742695
mz.720.433815,0.07739457,0,0.07739457
mz.363.06726000000003,0.077259876,0,0.077259876
mz.608.3090649999999,0.07724057,0,0.07724057
mz.881.59605,0.076591134,0,0.076591134
mz.302.94989999999996,0.07656461,0,0.07656461
mz.366.87431000000004,0.07573024,0,0.07573024
mz.865.622565,0.07569859,0,0.07569859
mz.835.6228699999999,0.075306065,0,0.075306065
mz.160.841565,0.07521041,0,0.07521041
mz.477.09648500000003,0.074883975,0,0.074883975
mz.909.6297050000001,0.07455807,0,0.07455807
mz.538.231115,0.07455371,0,0.07455371
mz.975.8633400000001,0.07451441,0,0.07451441
mz.748.46435,0.07424172,0,0.07424172
mz.754.5717,0.07421497,0,0.07421497
mz.751.48334,0.07421468,0,0.07421468
mz.622.324695,0.07379313,0,0.07379313
mz.864.5825649999999,0.07377091,0,0.07377091
mz.465.001665,0.073743045,0,0.073743045
mz.162.838595,0.07361705,0,0.07361705
mz.286.93381999999997,0.07354799,0,0.07354799
mz.636.37637,0.07318601,0,0.07318601
mz.591.3644899999999,0.07311306,0,0.07311306
mz.126.014055,0.073043495,0,0.073043495
mz.311.16857500000003,0.072402775,0,0.072402775
mz.262.91963,0.072369084,0,0.072369084
mz.999.95018,0.07150482,0,0.07150482
mz.313.027695,0.07030842,0,0.07030842
mz.454.13831000000005,0.070252225,0,0.070252225
mz.565.9458400000001,0.07013239,0,0.07013239
mz.535.322315,0.06989322,0,0.06989322
mz.157.51711,0.069729164,0,0.069729164
mz.959.479925,0.069586955,0,0.069586955
mz.438.88178000000005,0.069566056,0,0.069566056
mz.905.65488,0.06951413,0,0.06951413
mz.884.5891799999999,0.06946523,0,0.06946523
mz.917.65582,0.06780315,0,0.06780315
mz.583.315265,0.06779953,0,0.06779953
mz.852.57434,0.06771486,0,0.06771486
mz.444.82175,0.06754668,0,0.06754668
mz.325.668415,0.06695848,0,0.06695848
mz.222.84232500000002,0.066861115,0,0.066861115
mz.315.03164000000004,0.06663648,0,0.06663648
mz.164.836295,0.06659664,0,0.06659664
mz.459.002365,0.066284046,0,0.066284046
mz.321.6745,0.06612308,0,0.06612308
mz.392.90308500000003,0.06557871,0,0.06557871
mz.942.486595,0.06479798,0,0.06479798
mz.624.37643,0.06472802,0,0.06472802
mz.328.02007,0.06405709,0,0.06405709
mz.268.923485,0.063883804,0,0.063883804
mz.160.842175,0.063178875,0,0.063178875
mz.620.345515,0.063079804,0,0.063079804
mz.264.95191,0.06287717,0,0.06287717
mz.333.93974000000003,0.061077394,0,0.061077394
mz.368.193715,0.060805842,0,0.060805842
mz.297.1566,0.060524616,0,0.060524616
mz.162.83922,0.05996117,0,0.05996117
mz.315.03342499999997,0.057996172,0,0.057996172
mz.349.646515,0.057856586,0,0.057856586
mz.158.846815,0.057126712,0,0.057126712
mz.320.73887,0.056925446,0,0.056925446
mz.529.8776849999999,0.0564387,0,0.0564387
mz.224.83934,0.05636072,0,0.05636072
mz.353.200115,0.056294627,0,0.056294627
mz.206.86058,0.056278463,0,0.056278463
mz.345.65264,0.05563926,0,0.05563926
mz.326.75938,0.055600237,0,0.055600237
mz.255.146245,0.05554968,0,0.05554968
mz.573.836765,0.055242214,0,0.055242214
mz.315.02752,0.05502982,0,0.05502982
mz.364.99183500000004,0.05485454,0,0.05485454
mz.650.328295,0.05484021,0,0.05484021
mz.160.84264000000002,0.054645993,0,0.054645993
mz.309.17403,0.05447582,0,0.05447582
mz.623.36474,0.054317582,0,0.054317582
mz.312.16764,0.05424028,0,0.05424028
mz.266.83194000000003,0.054070573,0,0.054070573
mz.160.84389,0.05394836,0,0.05394836
mz.545.909235,0.053489238,0,0.053489238
mz.311.172195,0.05270449,0,0.05270449
mz.354.17803,0.052124653,0,0.052124653
mz.166.83333,0.051854294,0,0.051854294
mz.242.91529500000001,0.050165597,0,0.050165597
mz.425.00915499999996,0.04995055,0,0.04995055
mz.126.01432,0.049492836,0,0.049492836
mz.294.18255,0.04921849,0,0.04921849
mz.249.880115,0.048740264,0,0.048740264
mz.266.15115000000003,0.048736636,0,0.048736636
mz.162.839695,0.04836021,0,0.04836021
mz.294.90000499999996,0.048284426,0,0.048284426
mz.325.103495,0.04781593,0,0.04781593
mz.632.032475,0.047562364,0,0.047562364
mz.882.6213399999999,0.047269586,0,0.047269586
mz.265.147935,0.0470015,0,0.0470015
mz.435.95103,0.04670115,0,0.04670115
mz.323.10643500000003,0.045456093,0,0.045456093
mz.294.81493,0.044881526,0,0.044881526
mz.317.038175,0.04435387,0,0.04435387
mz.326.18316500000003,0.04426214,0,0.04426214
mz.530.26931,0.044114046,0,0.044114046
mz.325.184125,0.04350789,0,0.04350789
mz.327.03567,0.0425334,0,0.0425334
mz.216.909515,0.04216863,0,0.04216863
mz.162.84259500000002,0.04198236,0,0.04198236
mz.312.17196,0.04178532,0,0.04178532
mz.329.662245,0.041225895,0,0.041225895
mz.164.83964,0.040863592,0,0.040863592
mz.283.141205,0.04057201,0,0.04057201
mz.321.21029,0.040476847,0,0.040476847
mz.340.19902,0.040118393,0,0.040118393
mz.336.71635000000003,0.039438166,0,0.039438166
mz.293.179205,0.038890418,0,0.038890418
mz.312.13122999999996,0.03871801,0,0.03871801
mz.354.21449,0.038701586,0,0.038701586
mz.325.188075,0.038589,0,0.038589
mz.257.16179999999997,0.036560208,0,0.036560208
mz.197.80803,0.036321986,0,0.036321986
mz.586.325935,0.035137188,0,0.035137188
mz.199.80514,0.03408502,0,0.03408502
mz.480.91013,0.033575334,0,0.033575334
mz.380.96934,0.03296192,0,0.03296192
mz.515.9168950000001,0.031418547,0,0.031418547
mz.314.030975,0.030847196,0,0.030847196
mz.631.162315,0.030318625,0,0.030318625
mz.622.300575,0.03008003,0,0.03008003
mz.195.81095499999998,0.029149896,0,0.029149896
mz.279.163565,0.029059822,0,0.029059822
mz.262.78393500000004,0.027401019,0,0.027401019
mz.326.18758,0.026451495,0,0.026451495
mz.342.21452,0.0262426,0,0.0262426
mz.317.03594499999997,0.025035368,0,0.025035368
mz.471.256665,0.024801873,0,0.024801873
mz.496.28779,0.024210721,0,0.024210721
mz.525.8131450000001,0.023417491,0,0.023417491
mz.260.7871,0.022785751,0,0.022785751
mz.264.781115,0.020936511,0,0.020936511
mz.318.949575,0.019740479,0,0.019740479
mz.320.94674,0.018391745,0,0.018391745
mz.286.800785,0.017858475,0,0.017858475
mz.562.2725849999999,0.017826974,0,0.017826974
mz.343.03065000000004,0.01659666,0,0.01659666
mz.136.86323,0.01623829,0,0.01623829
mz.537.7900199999999,0.015863705,0,0.015863705
mz.134.86505499999998,0.015513442,0,0.015513442
mz.626.017825,0.015195753,0,0.015195753
mz.853.942775,0.014472017,0,0.014472017
mz.134.86620499999998,0.014421794,0,0.014421794
mz.132.867935,0.013707799,0,0.013707799
mz.541.78366,0.0116683245,0,0.0116683245
mz.363.178405,0.011362739,0,0.011362739
mz.427.00532999999996,0.010665412,0,0.010665412
mz.422.251535,0.010038462,0,0.010038462
mz.630.0202850000001,0.009228491,0,0.009228491
mz.304.944485,0.008482403,0,0.008482403
mz.339.19966999999997,0.008296129,0,0.008296129
mz.628.054715,0.00788876,0,0.00788876
mz.265.729245,0.0078591,0,0.0078591
mz.290.97536,-0.005891089,0,0.005891089
mz.232.94322,0.0058128615,0,0.0058128615
mz.961.7328849999999,0.0045859544,0,0.0045859544
mz.269.72312999999997,0.004038472,0,0.004038472
mz.234.940085,-0.0033011932,0,0.0033011932
mz.465.86548,0.0029920156,0,0.0029920156
mz.395.601065,-0.0026264414,0,0.0026264414
mz.391.607215,-0.0020120367,0,0.0020120367
mz.264.916745,0.00064418145,0,0.00064418145
mz.778.47574,0.3981997,1,0.3981997
mz.256.99724000000003,0.39407286,1,0.39407286
mz.648.3772799999999,0.39344585,1,0.39344585
mz.513.969525,0.3927325,1,0.3927325
mz.888.62124,0.392583,1,0.392583
mz.889.624605,0.39205158,1,0.39205158
mz.890.63682,0.3909789,1,0.3909789
mz.891.6392350000001,0.390855,1,0.390855
mz.197.48194999999998,0.39029542,1,0.39029542
mz.481.98294999999996,0.39017633,1,0.39017633
mz.862.6027300000001,0.38996163,1,0.38996163
mz.241.002445,0.38943386,1,0.38943386
mz.890.62474,0.38921237,1,0.38921237
mz.863.607,0.3877939,1,0.3877939
mz.355.46087,0.38750952,1,0.38750952
mz.241.00341,0.38688797,1,0.38688797
mz.878.5974699999999,0.38448638,1,0.38448638
mz.650.392105,0.38368192,1,0.38368192
mz.879.6007999999999,0.38365942,1,0.38365942
mz.860.58683,0.38209382,1,0.38209382
mz.355.86215500000003,0.3809132,1,0.3809132
mz.779.47855,0.3806894,1,0.3806894
mz.904.628645,0.3805789,1,0.3805789
mz.892.641705,0.3801925,1,0.3801925
mz.444.31102999999996,0.37940702,1,0.37940702
mz.177.735705,0.37820742,1,0.37820742
mz.794.4697,0.3775068,1,0.3775068
mz.907.6368050000001,0.37574208,1,0.37574208
mz.906.6322399999999,0.37560937,1,0.37560937
mz.398.07583999999997,0.37519222,1,0.37519222
mz.540.2834049999999,0.37340486,1,0.37340486
mz.880.6042749999999,0.37338975,1,0.37338975
mz.649.379625,0.3732046,1,0.3732046
mz.880.6150050000001,0.3725953,1,0.3725953
mz.222.164905,0.3720433,1,0.3720433
mz.904.615055,0.37191308,1,0.37191308
mz.638.3555349999999,0.37078714,1,0.37078714
mz.905.6185499999999,0.3700752,1,0.3700752
mz.568.277945,0.36907113,1,0.36907113
mz.412.09122,0.3672944,1,0.3672944
mz.664.37132,0.36651486,1,0.36651486
mz.444.320045,0.36575747,1,0.36575747
mz.259.01412500000004,0.3654239,1,0.3654239
mz.864.619815,0.3653966,1,0.3653966
mz.396.14246,0.36501047,1,0.36501047
mz.886.606065,0.3646198,1,0.3646198
mz.908.6390200000001,0.36427656,1,0.36427656
mz.534.318725,0.36352882,1,0.36352882
mz.356.26574500000004,0.36345702,1,0.36345702
mz.259.012915,0.3634478,1,0.3634478
mz.518.00086,0.36343893,1,0.36343893
mz.622.3611450000001,0.36236346,1,0.36236346
mz.666.38735,0.3612888,1,0.3612888
mz.594.29377,0.36086816,1,0.36086816
mz.506.28798,0.36084217,1,0.36084217
mz.806.542,0.36056507,1,0.36056507
mz.197.48265,0.36017355,1,0.36017355
mz.850.5679399999999,0.36003923,1,0.36003923
mz.197.70497,0.35951036,1,0.35951036
mz.861.59052,0.35944885,1,0.35944885
mz.651.396,0.35941088,1,0.35941088
mz.300.03943,0.35895526,1,0.35895526
mz.750.479505,0.35746005,1,0.35746005
mz.362.66558999999995,0.3565544,1,0.3565544
mz.891.62493,0.35560417,1,0.35560417
mz.887.60815,0.35463908,1,0.35463908
mz.876.6168150000001,0.35463825,1,0.35463825
mz.636.3399300000001,0.35030484,1,0.35030484
mz.566.2620999999999,0.34987363,1,0.34987363
mz.807.544445,0.3496171,1,0.3496171
mz.600.04485,0.34936726,1,0.34936726
mz.222.16709500000002,0.3477227,1,0.3477227
mz.892.615235,0.34764245,1,0.34764245
mz.541.287245,0.3461423,1,0.3461423
mz.737.485795,0.34511137,1,0.34511137
mz.834.618955,0.34476,1,0.34476
mz.213.00757,0.34404945,1,0.34404945
mz.881.618645,0.3432123,1,0.3432123
mz.225.00753,0.34114262,1,0.34114262
mz.177.736315,0.3408493,1,0.3408493
mz.851.57146,0.34075838,1,0.34075838
mz.834.571715,0.3403154,1,0.3403154
mz.822.5355,0.34007847,1,0.34007847
mz.908.65273,0.3399733,1,0.3399733
mz.877.620955,0.33930185,1,0.33930185
mz.242.0057,0.33925986,1,0.33925986
mz.444.812435,0.33877587,1,0.33877587
mz.823.540575,0.3361998,1,0.3361998
mz.138.97073,0.3361315,1,0.3361315
mz.893.61769,0.3353262,1,0.3353262
mz.874.60272,0.33519354,1,0.33519354
mz.726.541065,0.3341422,1,0.3341422
mz.864.609465,0.33335435,1,0.33335435
mz.876.580655,0.33326605,1,0.33326605
mz.507.29115,0.3328945,1,0.3328945
mz.566.2985000000001,0.3327479,1,0.3327479
mz.851.5845099999999,0.33201614,1,0.33201614
mz.788.54225,0.33120263,1,0.33120263
mz.701.518245,0.33063737,1,0.33063737
mz.877.585775,0.33015037,1,0.33015037
mz.650.3558049999999,0.32932523,1,0.32932523
mz.701.5100749999999,0.32833004,1,0.32833004
mz.902.597805,0.32512376,1,0.32512376
mz.351.45056999999997,0.32435393,1,0.32435393
mz.796.0926850000001,0.3239608,1,0.3239608
mz.906.61745,0.3233538,1,0.3233538
mz.449.995935,0.3228982,1,0.3228982
mz.260.016285,0.32246193,1,0.32246193
mz.258.00059,0.32216048,1,0.32216048
mz.678.3870750000001,0.3215562,1,0.3215562
mz.569.28184,0.32109076,1,0.32109076
mz.821.54035,0.31918833,1,0.31918833
mz.902.6338900000001,0.3185545,1,0.3185545
mz.197.48438,0.3173129,1,0.3173129
mz.738.48911,0.31652677,1,0.31652677
mz.706.41767,0.31641155,1,0.31641155
mz.197.705565,0.316215,1,0.316215
mz.190.88302,0.3149114,1,0.3149114
mz.652.407705,0.31443962,1,0.31443962
mz.835.576485,0.31392694,1,0.31392694
mz.507.26194499999997,0.31039813,1,0.31039813
mz.539.28811,0.30955735,1,0.30955735
mz.361.858575,0.3082386,1,0.3082386
mz.795.4729950000001,0.30789238,1,0.30789238
mz.301.04282,0.30716488,1,0.30716488
mz.242.99822,0.30692804,1,0.30692804
mz.114.92635999999999,0.30596912,1,0.30596912
mz.177.9364,0.30459714,1,0.30459714
mz.702.5134499999999,0.30425754,1,0.30425754
mz.538.231115,0.3039165,1,0.3039165
mz.895.591625,0.30382016,1,0.30382016
mz.891.6150250000001,0.3032514,1,0.3032514
mz.277.93426999999997,0.3030537,1,0.3030537
mz.728.557275,0.302842,1,0.302842
mz.808.5475799999999,0.302816,1,0.302816
mz.916.653395,0.30270803,1,0.30270803
mz.238.986685,0.30259904,1,0.30259904
mz.258.993045,0.3009774,1,0.3009774
mz.893.65417,0.30050328,1,0.30050328
mz.362.66395,0.3004222,1,0.3004222
mz.276.97905000000003,0.30034238,1,0.30034238
mz.523.25676,0.29975906,1,0.29975906
mz.789.543565,0.2995641,1,0.2995641
mz.222.41570000000002,0.29925442,1,0.29925442
mz.261.00878,0.29923266,1,0.29923266
mz.170.89282,0.2984805,1,0.2984805
mz.692.401245,0.29819745,1,0.29819745
mz.665.3747450000001,0.2973802,1,0.2973802
mz.640.372025,0.2961529,1,0.2961529
mz.795.526425,0.29477102,1,0.29477102
mz.315.03891999999996,0.29469225,1,0.29469225
mz.823.5546549999999,0.2930586,1,0.2930586
mz.170.892575,0.29254535,1,0.29254535
mz.550.267805,0.29199025,1,0.29199025
mz.253.89814,0.2919393,1,0.2919393
mz.206.86058,0.28926247,1,0.28926247
mz.862.649075,0.28850263,1,0.28850263
mz.739.4830549999999,0.2881329,1,0.2881329
mz.727.54411,0.28764188,1,0.28764188
mz.894.620185,0.28694013,1,0.28694013
mz.904.601465,0.28633043,1,0.28633043
mz.341.77452,0.28494075,1,0.28494075
mz.309.27977,0.28390726,1,0.28390726
mz.401.245615,0.28322372,1,0.28322372
mz.734.449565,0.28274947,1,0.28274947
mz.273.03389,0.28217223,1,0.28217223
mz.342.04975,0.28209275,1,0.28209275
mz.835.6228699999999,0.28204897,1,0.28204897
mz.444.287805,0.28198814,1,0.28198814
mz.326.054945,0.27998134,1,0.27998134
mz.622.324695,0.27971846,1,0.27971846
mz.363.06726000000003,0.27939597,1,0.27939597
mz.385.14538000000005,0.279362,1,0.279362
mz.166.96568,0.27844736,1,0.27844736
mz.720.433815,0.27807388,1,0.27807388
mz.903.60248,0.2780103,1,0.2780103
mz.778.51181,0.27661288,1,0.27661288
mz.652.371185,0.27571282,1,0.27571282
mz.875.6054300000001,0.27460322,1,0.27460322
mz.591.3644899999999,0.2739628,1,0.2739628
mz.903.63864,0.2738517,1,0.2738517
mz.172.88978,0.27364165,1,0.27364165
mz.253.900995,0.2732965,1,0.2732965
mz.890.601685,0.27278975,1,0.27278975
mz.863.56158,0.27270633,1,0.27270633
mz.880.592465,0.27231923,1,0.27231923
mz.370.13466500000004,0.27194625,1,0.27194625
mz.865.622565,0.27128655,1,0.27128655
mz.521.98202,0.27106562,1,0.27106562
mz.210.991945,0.2708221,1,0.2708221
mz.370.08119999999997,0.27014047,1,0.27014047
mz.154.918795,0.2697669,1,0.2697669
mz.608.3090649999999,0.2691772,1,0.2691772
mz.226.97859499999998,-0.26862586,1,0.26862586
mz.226.977385,-0.26812327,1,0.26812327
mz.582.2936950000001,0.26754692,1,0.26754692
mz.156.91586,0.26737738,1,0.26737738
mz.148.111875,0.26735455,1,0.26735455
mz.453.937725,-0.26667166,1,0.26667166
mz.569.81792,-0.26643196,1,0.26643196
mz.284.924405,-0.26608986,1,0.26608986
mz.497.897625,-0.2650655,1,0.2650655
mz.546.03961,0.2650535,1,0.2650535
mz.864.5825649999999,0.2649635,1,0.2649635
mz.444.82175,0.26475275,1,0.26475275
mz.309.82845499999996,0.26468942,1,0.26468942
mz.499.904,-0.26420143,1,0.26420143
mz.453.93458999999996,-0.26410404,1,0.26410404
mz.384.13748499999997,0.26398784,1,0.26398784
mz.529.86797,-0.26374027,1,0.26374027
mz.248.96035,-0.26367503,1,0.26367503
mz.299.04407,0.2634119,1,0.2634119
mz.535.322315,0.26293683,1,0.26293683
mz.497.92027,-0.2628367,1,0.2628367
mz.136.7198,0.26266155,1,0.26266155
mz.754.5717,0.2612999,1,0.2612999
mz.533.83786,-0.26068535,1,0.26068535
mz.893.64201,0.2603338,1,0.2603338
mz.435.085995,0.25990155,1,0.25990155
mz.313.822275,0.25978336,1,0.25978336
mz.442.01628500000004,0.25970125,1,0.25970125
mz.197.930445,0.25954378,1,0.25954378
mz.249.9638,-0.2593883,1,0.2593883
mz.278.75793,0.25928435,1,0.25928435
mz.920.6270199999999,0.25919926,1,0.25919926
mz.264.93422499999997,-0.25886416,1,0.25886416
mz.770.2355399999999,0.25826,1,0.25826
mz.316.971405,0.25751114,1,0.25751114
mz.529.8423250000001,-0.25723225,1,0.25723225
mz.109.07340500000001,-0.2570567,1,0.2570567
mz.284.925755,-0.25652248,1,0.25652248
mz.668.40205,0.2557504,1,0.2557504
mz.227.98188,-0.25566304,1,0.25566304
mz.909.6423050000001,0.25565532,1,0.25565532
mz.124.480975,-0.255436,1,0.255436
mz.266.93249000000003,-0.25541872,1,0.25541872
mz.421.1221,0.25527993,1,0.25527993
mz.881.60681,0.25392255,1,0.25392255
mz.531.848645,-0.2539217,1,0.2539217
mz.474.96311000000003,-0.25305104,1,0.25305104
mz.124.480035,-0.2529899,1,0.2529899
mz.376.086,-0.25292394,1,0.25292394
mz.804.5266349999999,0.25260898,1,0.25260898
mz.667.38948,0.25256485,1,0.25256485
mz.371.13799500000005,0.25223973,1,0.25223973
mz.639.3588,0.2518022,1,0.2518022
mz.324.76577999999995,0.25177395,1,0.25177395
mz.751.48334,0.2517656,1,0.2517656
mz.400.908745,-0.2512422,1,0.2512422
mz.265.93768,-0.25121266,1,0.25121266
mz.740.217945,0.25084633,1,0.25084633
mz.302.7473,0.25082588,1,0.25082588
mz.300.750335,0.25081953,1,0.25081953
mz.124.48022499999999,-0.2507262,1,0.2507262
mz.505.9873,0.25019693,1,0.25019693
mz.620.345515,0.24967732,1,0.24967732
mz.250.964565,-0.24961103,1,0.24961103
mz.564.24641,0.24923399,1,0.24923399
mz.249.964925,-0.24908186,1,0.24908186
mz.700.5258550000001,0.24867854,1,0.24867854
mz.266.933675,-0.24835137,1,0.24835137
mz.254.00463000000002,-0.24810186,1,0.24810186
mz.824.1201699999999,0.24805677,1,0.24805677
mz.477.09648500000003,0.24798222,1,0.24798222
mz.645.74635,-0.24775462,1,0.24775462
mz.404.080355,-0.24753274,1,0.24753274
mz.519.963615,-0.24700063,1,0.24700063
mz.564.0116399999999,-0.24695261,1,0.24695261
mz.623.36474,0.24670756,1,0.24670756
mz.896.5952199999999,0.24610956,1,0.24610956
mz.908.625305,0.24608079,1,0.24608079
mz.260.038745,-0.24519795,1,0.24519795
mz.310.78883499999995,0.24462478,1,0.24462478
mz.289.01767,-0.24429774,1,0.24429774
mz.567.266005,0.24427432,1,0.24427432
mz.624.37643,0.24418457,1,0.24418457
mz.326.76263,0.24392201,1,0.24392201
mz.345.08785,0.24374357,1,0.24374357
mz.265.93895499999996,-0.24352577,1,0.24352577
mz.308.79175,0.24336092,1,0.24336092
mz.132.46695499999998,-0.24296442,1,0.24296442
mz.114.52759499999999,0.24279149,1,0.24279149
mz.904.651305,0.24274637,1,0.24274637
mz.690.006805,-0.24216603,1,0.24216603
mz.345.768105,0.24213372,1,0.24213372
mz.322.89272500000004,-0.24200861,1,0.24200861
mz.442.05063,-0.24182566,1,0.24182566
mz.282.02062,-0.24182376,1,0.24182376
mz.519.938545,-0.24155152,1,0.24155152
mz.132.46804500000002,-0.24119115,1,0.24119115
mz.302.74577999999997,0.24108535,1,0.24108535
mz.165.972395,-0.24088262,1,0.24088262
mz.177.936965,0.24075389,1,0.24075389
mz.329.05177,-0.24073483,1,0.24073483
mz.355.004485,-0.24057561,1,0.24057561
mz.802.43129,0.24045345,1,0.24045345
mz.259.98213,-0.24027042,1,0.24027042
mz.358.70704,0.24019304,1,0.24019304
mz.132.467195,-0.24018852,1,0.24018852
mz.329.05357,-0.23979688,1,0.23979688
mz.232.883375,0.23958777,1,0.23958777
mz.345.02572499999997,-0.23884614,1,0.23884614
mz.578.008865,-0.23871318,1,0.23871318
mz.298.751625,0.23858649,1,0.23858649
mz.481.99838,0.238523,1,0.238523
mz.568.3145999999999,0.23810767,1,0.23810767
mz.168.95216499999998,-0.23806332,1,0.23806332
mz.328.926685,-0.23802474,1,0.23802474
mz.286.9214,-0.23769645,1,0.23769645
mz.400.94412,0.23748738,1,0.23748738
mz.275.98650999999995,-0.2371939,1,0.2371939
mz.280.75496499999997,0.23710611,1,0.23710611
mz.475.97911,-0.23699395,1,0.23699395
mz.152.97824500000002,-0.23692273,1,0.23692273
mz.345.0277,-0.23685586,1,0.23685586
mz.424.00598,0.23642857,1,0.23642857
mz.883.959295,0.23631564,1,0.23631564
mz.300.74871,0.23600881,1,0.23600881
mz.906.6038000000001,0.23596552,1,0.23596552
mz.231.05181,0.2359496,1,0.2359496
mz.302.05496500000004,0.23567078,1,0.23567078
mz.595.9555700000001,-0.23555067,1,0.23555067
mz.360.704,0.23546477,1,0.23546477
mz.168.98137,0.23512375,1,0.23512375
mz.154.0232,0.23481053,1,0.23481053
mz.276.760905,0.23458663,1,0.23458663
mz.238.00025499999998,-0.23408204,1,0.23408204
mz.146.866835,0.23388082,1,0.23388082
mz.454.13831000000005,0.23365733,1,0.23365733
mz.596.2723149999999,0.23354664,1,0.23354664
mz.310.999275,-0.23273426,1,0.23273426
mz.621.9620050000001,-0.2325975,1,0.2325975
mz.266.93071499999996,-0.2324723,1,0.2324723
mz.729.5607399999999,0.23220396,1,0.23220396
mz.555.8791249999999,-0.23216295,1,0.23216295
mz.210.962555,-0.2319128,1,0.2319128
mz.144.86973999999998,0.23103942,1,0.23103942
