gene,w,component,w_abs
Nrgn,0.08416085,0,0.08416085
Calb1,0.07263605,0,0.07263605
Wfs1,-0.071426354,0,0.071426354
Rasd2,0.066058114,0,0.066058114
Spock3,0.06581013,0,0.06581013
Coch,0.064573154,0,0.064573154
Lrrc10b,0.0645403,0,0.0645403
Cystm1,0.06418137,0,0.06418137
Drd2,0.06313548,0,0.06313548
Pde10a,0.06208311,0,0.06208311
Gpr88,0.06033225,0,0.06033225
Scn4b,0.059783828,0,0.059783828
Pcp4,0.058564547,0,0.058564547
Hpca,0.05852253,0,0.05852253
Rgs4,0.05760137,0,0.05760137
Arpp21,0.056989856,0,0.056989856
Rxrg,0.05577865,0,0.05577865
Agt,-0.055202235,0,0.055202235
Ppp1r1b,0.0537831,0,0.0537831
Dmkn,0.053636447,0,0.053636447
Syndig1l,0.0531982,0,0.0531982
Gpr6,0.049704693,0,0.049704693
Pcp4l1,0.049311716,0,0.049311716
Chd5,-0.04858802,0,0.04858802
Otof,-0.047358036,0,0.047358036
Lbhd2,0.04682319,0,0.04682319
Atp1a2,-0.046043705,0,0.046043705
Ptgds,-0.04604012,0,0.04604012
Pde1b,0.04584752,0,0.04584752
Pnmal2,-0.045645885,0,0.045645885
C1ql3,-0.044563584,0,0.044563584
Ptpn5,0.042565048,0,0.042565048
Gpr83,-0.042524144,0,0.042524144
Penk,0.041596547,0,0.041596547
Adora2a,0.041166782,0,0.041166782
Necab2,0.04098377,0,0.04098377
H2afv,0.040584356,0,0.040584356
Pdyn,-0.040441863,0,0.040441863
Adcy5,0.040108796,0,0.040108796
Bgn,-0.039119497,0,0.039119497
Slc6a12,-0.038986806,0,0.038986806
Slc6a11,-0.038601924,0,0.038601924
Ppp3ca,0.037846502,0,0.037846502
Ctxn3,-0.037643842,0,0.037643842
Tmem130,-0.037469972,0,0.037469972
Scg2,0.037324015,0,0.037324015
Oip5os1,-0.037176188,0,0.037176188
Ptgis,-0.03714111,0,0.03714111
Rasgrp2,0.036941335,0,0.036941335
Cd4,0.03676501,0,0.03676501
Lhx8,-0.036739487,0,0.036739487
Zbtb20,-0.036737762,0,0.036737762
Itih3,-0.035379,0,0.035379
Gng7,0.035230316,0,0.035230316
Lars2,-0.035173535,0,0.035173535
Meis2,0.0351093,0,0.0351093
Lrfn2,-0.03497812,0,0.03497812
Slc5a5,-0.034653142,0,0.034653142
Lmo3,0.034412067,0,0.034412067
Hbb-bs,-0.034370724,0,0.034370724
Zic1,0.034221306,0,0.034221306
Kcnab3,0.034183502,0,0.034183502
Hba-a2,-0.03412811,0,0.03412811
Hba-a1,-0.033959214,0,0.033959214
Kars,0.03386509,0,0.03386509
Prkcd,0.03371647,0,0.03371647
Marcksl1,-0.03362423,0,0.03362423
Gng5,0.033316,0,0.033316
Tesc,0.033173166,0,0.033173166
Gabra3,-0.03315063,0,0.03315063
Cpxm1,-0.03297573,0,0.03297573
Slc26a7,-0.0328223,0,0.0328223
Vstm2a,-0.03234901,0,0.03234901
Fmod,-0.032242876,0,0.032242876
Nr4a2,0.032198273,0,0.032198273
Slc30a3,-0.032142106,0,0.032142106
Myoc,-0.031993423,0,0.031993423
Snrpe,0.031620782,0,0.031620782
Igsf1,-0.03136499,0,0.03136499
Igf2,-0.031211317,0,0.031211317
Yaf2,0.031008594,0,0.031008594
Bin1,-0.030925103,0,0.030925103
Sncb,-0.030895008,0,0.030895008
Foxc2,-0.0307889,0,0.0307889
Mef2c,-0.030313237,0,0.030313237
Sox11,-0.030233119,0,0.030233119
Sec14l1,0.030214239,0,0.030214239
Adrb2,-0.03016087,0,0.03016087
Prkcg,-0.030135788,0,0.030135788
Agpat2,-0.030014714,0,0.030014714
Alx3,-0.029967265,0,0.029967265
Cd74,-0.029924441,0,0.029924441
Gstp1,0.029834414,0,0.029834414
Rgs9,0.029826447,0,0.029826447
Ltbr,-0.029799348,0,0.029799348
H2-Ab1,-0.029754566,0,0.029754566
Rnf7,0.029596021,0,0.029596021
Hebp2,0.029570606,0,0.029570606
Cdr1os,-0.029481543,0,0.029481543
Cdh13,0.029410653,0,0.029410653
Spata2l,0.02902815,0,0.02902815
Cdh4,-0.029016713,0,0.029016713
Id3,0.028728874,0,0.028728874
Clic6,-0.02870055,0,0.02870055
Daam1,-0.02867046,0,0.02867046
Chn2,-0.028642183,0,0.028642183
Apod,0.028615205,0,0.028615205
Fth1,0.028607666,0,0.028607666
Cdk4,0.028578462,0,0.028578462
Tsg101,0.028373927,0,0.028373927
Foxp1,0.028187914,0,0.028187914
Epb41l4aos,0.027930228,0,0.027930228
Phlpp1,0.027749198,0,0.027749198
A330084C13Rik,-0.027591052,0,0.027591052
Ahi1,-0.027508916,0,0.027508916
Tekt5,-0.027067551,0,0.027067551
Tgfa,0.02686698,0,0.02686698
Lrp5,-0.026694363,0,0.026694363
Bcas1,0.026455723,0,0.026455723
Prdm6,-0.026317606,0,0.026317606
Mfhas1,-0.026167663,0,0.026167663
Adarb2,-0.02614078,0,0.02614078
Ogn,-0.026058158,0,0.026058158
Map3k9,-0.026033085,0,0.026033085
Abcf1,-0.02596451,0,0.02596451
Sra1,0.02595285,0,0.02595285
Stk32c,0.025947774,0,0.025947774
Prg4,-0.025665484,0,0.025665484
Nptxr,-0.025584502,0,0.025584502
Mbp,0.025568293,0,0.025568293
Nxph4,0.025565946,0,0.025565946
Col1a1,-0.025465887,0,0.025465887
Pcdhga12,-0.02533055,0,0.02533055
Rasgrf2,-0.0252747,0,0.0252747
Gamt,0.02524766,0,0.02524766
Gadd45b,0.02522848,0,0.02522848
Phlda3,-0.025022097,0,0.025022097
Ngb,0.024890494,0,0.024890494
Igfbp4,-0.024465961,0,0.024465961
Timp1,-0.024147533,0,0.024147533
Tsc22d4,0.024122687,0,0.024122687
Tomm70a,0.02409671,0,0.02409671
Olfm1,-0.024025295,0,0.024025295
Fbln1,-0.023949174,0,0.023949174
Tubb2b,0.023931775,0,0.023931775
Cartpt,-0.023620551,0,0.023620551
Crh,-0.023470575,0,0.023470575
Ccn2,0.023353612,0,0.023353612
Sparc,-0.023289232,0,0.023289232
Nrp2,-0.023235157,0,0.023235157
Cebpzos,0.023134982,0,0.023134982
Col1a2,-0.023094472,0,0.023094472
Zfp609,-0.023076423,0,0.023076423
Scd2,-0.022879465,0,0.022879465
Ccnd2,0.0228098,0,0.0228098
Ech1,0.022656286,0,0.022656286
Foxc1,-0.022575527,0,0.022575527
Kcnc2,-0.022173055,0,0.022173055
Begain,-0.022013137,0,0.022013137
Poc1a,0.02199743,0,0.02199743
Tubb4a,-0.021996323,0,0.021996323
Ighm,0.021856906,0,0.021856906
Car13,-0.021714762,0,0.021714762
Stat2,-0.021609122,0,0.021609122
Itpk1,-0.021567449,0,0.021567449
Akap5,0.021393016,0,0.021393016
Dbndd2,0.021376709,0,0.021376709
Csrp1,-0.021364992,0,0.021364992
Plp1,-0.021194668,0,0.021194668
Rassf4,-0.021052293,0,0.021052293
Inf2,0.021038868,0,0.021038868
Asxl3,-0.021016218,0,0.021016218
Efhd2,-0.020651387,0,0.020651387
Clcn5,-0.020600563,0,0.020600563
Gm35290,-0.02045979,0,0.02045979
Sik3,0.020315437,0,0.020315437
2310022B05Rik,-0.020285985,0,0.020285985
Nat8l,-0.020071764,0,0.020071764
Pradc1,0.019907579,0,0.019907579
Fbxo7,-0.019799761,0,0.019799761
Cplx1,-0.019734517,0,0.019734517
Cacna1g,-0.019731632,0,0.019731632
Dlk1,-0.019663878,0,0.019663878
Car2,0.019622793,0,0.019622793
Dbi,0.019562565,0,0.019562565
5031439G07Rik,-0.019462988,0,0.019462988
Slc25a1,-0.019391721,0,0.019391721
Thbd,-0.019085556,0,0.019085556
Plac9b,-0.018965665,0,0.018965665
Colec12,-0.01881807,0,0.01881807
Kif21a,-0.018678209,0,0.018678209
Drd1,0.018529681,0,0.018529681
Fxyd5,-0.018441621,0,0.018441621
Gpatch3,-0.018433448,0,0.018433448
Sept4,0.018341903,0,0.018341903
Syt2,0.018335968,0,0.018335968
Trf,0.01825814,0,0.01825814
Miat,-0.018198274,0,0.018198274
Nnat,-0.01817114,0,0.01817114
Klhl33,-0.018074112,0,0.018074112
Trpc3,0.018012188,0,0.018012188
Asnsd1,0.01793263,0,0.01793263
Tubg2,0.017669182,0,0.017669182
Hmgn2,0.017611133,0,0.017611133
Aebp1,-0.017557742,0,0.017557742
Cryab,0.01727532,0,0.01727532
Polr1b,-0.017212588,0,0.017212588
Tmem229a,0.017065587,0,0.017065587
Fam180a,-0.016979113,0,0.016979113
Myl6b,-0.0168279,0,0.0168279
Tmem158,0.016613757,0,0.016613757
Arl6,0.016492805,0,0.016492805
Kctd9,-0.016211376,0,0.016211376
Ptpro,-0.016202426,0,0.016202426
Gli1,-0.016114501,0,0.016114501
Sh3rf3,-0.016105015,0,0.016105015
Bcl7c,-0.015928095,0,0.015928095
Itga1,0.015647521,0,0.015647521
Sv2b,0.0151730385,0,0.0151730385
Pcdh8,-0.015120877,0,0.015120877
Lingo1,0.01497838,0,0.01497838
Gjb6,-0.014937502,0,0.014937502
Myl4,0.0147640295,0,0.0147640295
Vmn2r85,-0.014651549,0,0.014651549
Actn4,-0.014565029,0,0.014565029
Eif6,0.014143234,0,0.014143234
Sp8,0.013891832,0,0.013891832
Hhatl,-0.01379544,0,0.01379544
Mrpl27,0.013782036,0,0.013782036
Pnoc,0.013774104,0,0.013774104
Tbc1d13,-0.013764283,0,0.013764283
Gnpat,0.013725312,0,0.013725312
Cd9,0.013682313,0,0.013682313
Kmt2a,-0.013535456,0,0.013535456
Thrsp,0.013511033,0,0.013511033
Stmn4,0.013282184,0,0.013282184
Kcnq1ot1,-0.013204055,0,0.013204055
Agpat4,-0.013146791,0,0.013146791
H2-Eb1,-0.013097111,0,0.013097111
Irgq,-0.012978547,0,0.012978547
Cyth3,0.012931256,0,0.012931256
Slc25a33,0.01290897,0,0.01290897
Bcl11b,0.012626456,0,0.012626456
Gpr37l1,-0.012547734,0,0.012547734
Pts,0.0124712065,0,0.0124712065
Lamc3,-0.012454932,0,0.012454932
Slc6a13,-0.012379296,0,0.012379296
Foxn3,-0.012332901,0,0.012332901
Sbk1,0.012163084,0,0.012163084
Rasal2,-0.012067502,0,0.012067502
Nptx1,0.01194244,0,0.01194244
Uap1,0.01174676,0,0.01174676
Gm48933,-0.011670402,0,0.011670402
Gjb2,-0.011669935,0,0.011669935
Sh3bgr,-0.011640839,0,0.011640839
Hap1,-0.011501831,0,0.011501831
Caln1,0.011499022,0,0.011499022
Bbof1,-0.011342446,0,0.011342446
Snx25,0.011288945,0,0.011288945
Ptprd,-0.01117068,0,0.01117068
Col8a2,-0.010952582,0,0.010952582
Sirt2,0.010815719,0,0.010815719
Gad2,0.010787739,0,0.010787739
Rassf10,-0.0107213985,0,0.0107213985
2810001G20Rik,0.010655169,0,0.010655169
Sgk1,0.010621325,0,0.010621325
Vps37b,-0.010608254,0,0.010608254
Krt28,-0.010587668,0,0.010587668
C2,-0.010467659,0,0.010467659
Cavin1,-0.010400881,0,0.010400881
Tppp3,0.010356556,0,0.010356556
Kcnj10,-0.010226718,0,0.010226718
Gprc5c,-0.010007973,0,0.010007973
Trp53bp2,0.010002112,0,0.010002112
Heyl,-0.009986886,0,0.009986886
BC035947,-0.009933093,0,0.009933093
Cux2,-0.009887801,0,0.009887801
Cavin3,0.009835589,0,0.009835589
Qk,-0.0097314315,0,0.0097314315
Cmtm6,0.009699144,0,0.009699144
Cplx3,0.009667678,0,0.009667678
Nxph3,0.009617632,0,0.009617632
Tspan31,-0.009577866,0,0.009577866
Atraid,0.009431852,0,0.009431852
Nfasc,0.009395558,0,0.009395558
Smarce1,0.009378618,0,0.009378618
Prr15,-0.00930368,0,0.00930368
Dner,-0.009250268,0,0.009250268
Lrrc4,0.009181707,0,0.009181707
Insyn2a,-0.009051618,0,0.009051618
Vamp3,0.009001218,0,0.009001218
Pcdhb18,0.00894001,0,0.00894001
Dusp22,-0.008897187,0,0.008897187
Ezr,-0.008861588,0,0.008861588
Flvcr1,-0.0087747155,0,0.0087747155
Uck2,-0.008733598,0,0.008733598
Sema4g,-0.008725211,0,0.008725211
Pth1r,-0.008713757,0,0.008713757
Aen,-0.008703986,0,0.008703986
Rab31,0.008613093,0,0.008613093
Neurod6,-0.008372202,0,0.008372202
Elmo3,-0.0083505,0,0.0083505
Mgp,-0.008322652,0,0.008322652
Hspb2,0.008312055,0,0.008312055
Gm20234,-0.008239664,0,0.008239664
Col10a1,-0.008232741,0,0.008232741
Lzts2,-0.008179231,0,0.008179231
Hbb-bt,-0.008113572,0,0.008113572
Sri,0.0080615105,0,0.0080615105
C1ql2,-0.007960337,0,0.007960337
Gtf2a2,0.007922544,0,0.007922544
Dennd1c,-0.0078612575,0,0.0078612575
Snx1,0.007830506,0,0.007830506
Bco2,-0.007799252,0,0.007799252
Adgra1,-0.0076829446,0,0.0076829446
Cnr1,0.007665609,0,0.007665609
Gpr182,-0.007662231,0,0.007662231
Zfp445,0.0075777685,0,0.0075777685
Slc43a2,0.0075757597,0,0.0075757597
Tmem82,-0.0074667316,0,0.0074667316
Rprd1a,0.007456274,0,0.007456274
Slc36a1,-0.007434803,0,0.007434803
Gm21814,-0.007363903,0,0.007363903
Napepld,-0.0072145136,0,0.0072145136
Mier3,0.0071817907,0,0.0071817907
Mvd,-0.0071560605,0,0.0071560605
Crtac1,0.007124806,0,0.007124806
Taf6,0.007120833,0,0.007120833
Rcn3,-0.007060108,0,0.007060108
Tle3,-0.00697534,0,0.00697534
Icam1,-0.006971865,0,0.006971865
Cfap206,-0.0069714026,0,0.0069714026
Olfml2a,-0.0069193863,0,0.0069193863
1700064M15Rik,-0.0068839225,0,0.0068839225
Supt5,-0.0068772472,0,0.0068772472
Pigw,-0.006809666,0,0.006809666
Stat5a,-0.006785492,0,0.006785492
Parp2,-0.0067836232,0,0.0067836232
Baiap2l2,-0.006758619,0,0.006758619
Stt3b,0.0066942163,0,0.0066942163
Apc,-0.006638302,0,0.006638302
Cdc16,0.006624499,0,0.006624499
Smoc1,-0.0066106017,0,0.0066106017
Crym,-0.0065815873,0,0.0065815873
Myo1g,-0.0065371892,0,0.0065371892
Cul9,-0.0065047285,0,0.0065047285
Lad1,-0.006479017,0,0.006479017
Matn4,-0.0064473413,0,0.0064473413
Card19,0.0063449256,0,0.0063449256
Slc17a7,-0.006291083,0,0.006291083
Ube2a,0.006289607,0,0.006289607
Ccdc137,0.0062692678,0,0.0062692678
Etv1,-0.006223412,0,0.006223412
Pdlim3,0.0062043965,0,0.0062043965
Slc48a1,0.006185865,0,0.006185865
Gm5868,-0.00616911,0,0.00616911
Aif1l,0.0061051995,0,0.0061051995
Rims4,0.0060951654,0,0.0060951654
Slc6a9,-0.0060467147,0,0.0060467147
Ermp1,0.006009621,0,0.006009621
Pfas,-0.0060086036,0,0.0060086036
Lypd1,-0.005961215,0,0.005961215
Trim54,-0.005960714,0,0.005960714
Ccl6,0.005953589,0,0.005953589
Gjc3,-0.0059506483,0,0.0059506483
Zdhhc20,0.0058313203,0,0.0058313203
Cpne9,0.0058132256,0,0.0058132256
Rnf170,-0.0057834126,0,0.0057834126
Flnc,-0.0057621654,0,0.0057621654
Ecel1,0.005755494,0,0.005755494
Cfp,-0.005700539,0,0.005700539
Ankrd63,0.0056970064,0,0.0056970064
Gm15879,-0.005683424,0,0.005683424
D130040H23Rik,-0.0056675277,0,0.0056675277
Gm8281,-0.0056414986,0,0.0056414986
Rsad2,-0.0056249704,0,0.0056249704
Ctbp2,-0.0056158677,0,0.0056158677
Dlat,-0.005599841,0,0.005599841
Itga9,0.00548263,0,0.00548263
Aatf,-0.005477451,0,0.005477451
Vip,0.005464665,0,0.005464665
Ralgapa1,0.005461307,0,0.005461307
Tmod1,0.0054517337,0,0.0054517337
Mark4,0.0053817397,0,0.0053817397
Acvrl1,0.0053797998,0,0.0053797998
Alas2,-0.0053330143,0,0.0053330143
Plekhb1,0.005303199,0,0.005303199
Foxp2,-0.005301948,0,0.005301948
Tnmd,0.0052811843,0,0.0052811843
Frrs1,-0.00524478,0,0.00524478
Tpm3-rs7,-0.0052362597,0,0.0052362597
Tns2,-0.0052362443,0,0.0052362443
Rasl12,-0.0052296636,0,0.0052296636
Tlk1,0.0052058953,0,0.0052058953
1700012D14Rik,-0.0050879004,0,0.0050879004
Gm16758,-0.0050668805,0,0.0050668805
Bag3,-0.0050205286,0,0.0050205286
Gm26944,-0.0049571423,0,0.0049571423
Dtx1,-0.0049264864,0,0.0049264864
Rbm33,-0.004861042,0,0.004861042
Bcas3,-0.0048431694,0,0.0048431694
Jmjd8,-0.0048397984,0,0.0048397984
Kcnj16,-0.0048250784,0,0.0048250784
Col18a1,-0.0048204176,0,0.0048204176
Cnbd2,-0.0048144795,0,0.0048144795
F13a1,-0.0047640507,0,0.0047640507
Neu4,-0.0047070184,0,0.0047070184
Slc10a4,-0.004691976,0,0.004691976
Arhgap23,-0.004682204,0,0.004682204
Osbpl9,0.0046200375,0,0.0046200375
Rest,0.0046110977,0,0.0046110977
Renbp,-0.004603519,0,0.004603519
Prok2,-0.0045954217,0,0.0045954217
Gm15510,-0.0045915176,0,0.0045915176
Cit,-0.004581463,0,0.004581463
Glp1r,0.0045424034,0,0.0045424034
Lefty1,0.004537333,0,0.004537333
Paxx,0.0045086015,0,0.0045086015
2210011C24Rik,-0.004478263,0,0.004478263
Mettl8,0.0044671996,0,0.0044671996
Pgm2,-0.004445934,0,0.004445934
Tmem132c,-0.004430345,0,0.004430345
Gm15938,-0.0044143824,0,0.0044143824
Kap,-0.0043779826,0,0.0043779826
Samd13,-0.0043710917,0,0.0043710917
Adi1,-0.00435191,0,0.00435191
Gimap1,0.0043397765,0,0.0043397765
Baiap3,-0.004336246,0,0.004336246
Jup,-0.0042965747,0,0.0042965747
Trmt6,-0.0042928085,0,0.0042928085
Slc35g1,-0.004287828,0,0.004287828
Col6a2,-0.004272006,0,0.004272006
Taok3,-0.004239829,0,0.004239829
Gtf3c3,-0.004225526,0,0.004225526
Snx18,0.0041935123,0,0.0041935123
Sema3e,0.004168872,0,0.004168872
Rap1gap2,-0.0041680126,0,0.0041680126
Phf10,-0.0041366844,0,0.0041366844
Klhl8,0.0041037793,0,0.0041037793
Cpxm2,-0.0041001057,0,0.0041001057
Csf2rb,-0.0040769675,0,0.0040769675
Dock9,-0.0040422576,0,0.0040422576
Plekha5,0.0040400317,0,0.0040400317
Pcsk6,0.00403471,0,0.00403471
Tnni1,0.004025014,0,0.004025014
Upf3a,-0.0039991313,0,0.0039991313
Kdm5a,-0.0039957715,0,0.0039957715
Nktr,-0.003989292,0,0.003989292
Pnck,-0.0039887005,0,0.0039887005
Tacr1,-0.003968079,0,0.003968079
Slc32a1,0.003950903,0,0.003950903
Fyb,-0.0039349427,0,0.0039349427
Morc4,-0.003931773,0,0.003931773
Prorsd1,0.003928084,0,0.003928084
Mroh7,-0.0039106417,0,0.0039106417
Nhs,-0.0039011373,0,0.0039011373
Gm5577,-0.0038932338,0,0.0038932338
Pogk,0.0038804882,0,0.0038804882
Aldh1a2,-0.0038764882,0,0.0038764882
Ascl1,-0.0038476384,0,0.0038476384
Ikzf1,0.0038420379,0,0.0038420379
Rbfa,0.0038292785,0,0.0038292785
Skor1,-0.0037997446,0,0.0037997446
Creb3l1,-0.003795072,0,0.003795072
Rtkn,0.003779852,0,0.003779852
Ttf1,0.0037740048,0,0.0037740048
Kcns2,0.0037461084,0,0.0037461084
Spice1,0.0037401451,0,0.0037401451
Ptges,-0.0037159843,0,0.0037159843
Adgrb1,-0.003703161,0,0.003703161
Slamf9,0.0036969609,0,0.0036969609
Efcab6,-0.0036510313,0,0.0036510313
Anks3,-0.0036467197,0,0.0036467197
Tm4sf1,0.0036400654,0,0.0036400654
Gm20075,-0.0036398654,0,0.0036398654
Parn,-0.0036243254,0,0.0036243254
Igfbp6,0.0035884457,0,0.0035884457
Kcnmb1,0.003574034,0,0.003574034
Slc35a3,-0.0035643452,0,0.0035643452
Riiad1,0.0035604301,0,0.0035604301
Efnb3,0.0035524594,0,0.0035524594
Nrbp2,-0.0035458738,0,0.0035458738
Gm20186,-0.0035221889,0,0.0035221889
Fam219b,-0.0035213747,0,0.0035213747
Htra3,-0.0035156144,0,0.0035156144
Dtwd2,0.0035152147,0,0.0035152147
Kif1c,0.0034973524,0,0.0034973524
Mroh8,-0.0034956124,0,0.0034956124
Apex1,0.0034787308,0,0.0034787308
Mrvi1,-0.003474366,0,0.003474366
Macrod2,0.0034664315,0,0.0034664315
Rsph1,0.0034635493,0,0.0034635493
Slc26a6,-0.0034589116,0,0.0034589116
Slc22a5,0.0034293726,0,0.0034293726
Col25a1,0.0034292662,0,0.0034292662
Wdr6,-0.0034004853,0,0.0034004853
Synm,-0.0033926049,0,0.0033926049
Dag1,0.0033847596,0,0.0033847596
Prr18,0.0033780572,0,0.0033780572
Rimkla,-0.0033628158,0,0.0033628158
2610316D01Rik,0.0033508006,0,0.0033508006
AC142100.1,-0.0033326559,0,0.0033326559
Tmem121,-0.0033142231,0,0.0033142231
Calb2,-0.0032875258,0,0.0032875258
Mobp,0.0032856567,0,0.0032856567
Cfap57,0.003250925,0,0.003250925
Gm9767,-0.003240661,0,0.003240661
Hoga1,-0.0032008442,0,0.0032008442
Rlf,-0.0031926362,0,0.0031926362
Elk3,0.0031594178,0,0.0031594178
Litaf,0.003147451,0,0.003147451
Dcn,-0.0031449625,0,0.0031449625
Rftn1,0.0031290292,0,0.0031290292
Gm12198,-0.0031041023,0,0.0031041023
Cnn1,-0.00308603,0,0.00308603
Rgl1,-0.003074851,0,0.003074851
AU020206,-0.0030646943,0,0.0030646943
A330023F24Rik,0.0030646839,0,0.0030646839
Vsir,-0.0030582924,0,0.0030582924
B020010K11Rik,-0.00300408,0,0.00300408
Kit,0.003000843,0,0.003000843
Hexb,0.0029998801,0,0.0029998801
Rfx7,0.0029970272,0,0.0029970272
Lrmda,-0.0029932966,0,0.0029932966
2810468N07Rik,0.0029542015,0,0.0029542015
Gpam,-0.002953359,0,0.002953359
Dtwd1,0.002951945,0,0.002951945
Stac2,-0.0029498835,0,0.0029498835
Dqx1,0.0029238882,0,0.0029238882
Kcnk13,0.002922923,0,0.002922923
Pcmtd2,0.0029103956,0,0.0029103956
Nos1,0.0029024605,0,0.0029024605
Sall2,-0.002896337,0,0.002896337
Casp4,-0.0028931093,0,0.0028931093
Sycp3,-0.0028903855,0,0.0028903855
Daam2,-0.0028870476,0,0.0028870476
Nmrk1,-0.002878945,0,0.002878945
Ly86,0.0028505588,0,0.0028505588
Fam199x,-0.0028399392,0,0.0028399392
Samd11,0.0028297945,0,0.0028297945
Gnrh1,0.0028178021,0,0.0028178021
Stard6,-0.0028111723,0,0.0028111723
Nts,-0.0027953016,0,0.0027953016
Plxnb1,-0.0027805015,0,0.0027805015
Npy1r,-0.0027746262,0,0.0027746262
Dnaic2,0.002768045,0,0.002768045
Gm15721,0.002767731,0,0.002767731
Otud4,-0.0027593002,0,0.0027593002
Prdm16os,0.0027578438,0,0.0027578438
Anln,0.0027550047,0,0.0027550047
Hmcn2,-0.0027487318,0,0.0027487318
Tfap4,-0.00274354,0,0.00274354
Dlx1,0.0027414495,0,0.0027414495
Mcfd2,0.0027260638,0,0.0027260638
Csrp2,0.0027238415,0,0.0027238415
Ssh1,-0.0027143534,0,0.0027143534
Rab35,0.002706038,0,0.002706038
Serpina1a,-0.0027046853,0,0.0027046853
Tyrobp,0.0026848058,0,0.0026848058
Rnf144b,-0.0026829594,0,0.0026829594
Slc25a21,0.002676206,0,0.002676206
Dennd4b,-0.002674268,0,0.002674268
Tmem88b,-0.0026730006,0,0.0026730006
Cnn2,-0.0026697135,0,0.0026697135
Gna12,-0.0026663714,0,0.0026663714
Gm47163,0.00266592,0,0.00266592
Gm44623,-0.0026652645,0,0.0026652645
Smim5,0.0026587334,0,0.0026587334
Rtn4r,-0.0026452437,0,0.0026452437
Vim,0.0026412667,0,0.0026412667
Supt6,-0.0026349523,0,0.0026349523
Slc12a8,0.00262154,0,0.00262154
Slc35b3,0.0026141866,0,0.0026141866
Gfap,-0.002600972,0,0.002600972
Ifitm3,0.0025990214,0,0.0025990214
Ppfia2,-0.0025850383,0,0.0025850383
Six3,0.00258391,0,0.00258391
Gm35167,-0.0025787419,0,0.0025787419
Stard3nl,0.0025768587,0,0.0025768587
Map7,0.0025731565,0,0.0025731565
Usp54,0.0025708259,0,0.0025708259
Mov10,-0.0025635979,0,0.0025635979
Zfp654,-0.002555922,0,0.002555922
Ptpn11,0.0025536083,0,0.0025536083
Syt17,-0.0025535694,0,0.0025535694
Acsbg1,0.0025449602,0,0.0025449602
2810433D01Rik,-0.0025405742,0,0.0025405742
Ppp1r2,-0.0025392098,0,0.0025392098
2900060B14Rik,0.0025384752,0,0.0025384752
1600002K03Rik,-0.0025382843,0,0.0025382843
Dynlt1c,-0.002537644,0,0.002537644
Tmcc1,-0.002534465,0,0.002534465
Itpr2,-0.0025342836,0,0.0025342836
Gypa,0.002525585,0,0.002525585
Dedd2,-0.0025146913,0,0.0025146913
Olfr287,-0.0024819663,0,0.0024819663
Tbx15,-0.002477904,0,0.002477904
Enpp2,0.0024685645,0,0.0024685645
Gm10687,-0.0024635228,0,0.0024635228
Pafah2,-0.002459803,0,0.002459803
Mb,0.002454575,0,0.002454575
Ets1,0.0024497719,0,0.0024497719
Kras,-0.0024497393,0,0.0024497393
Gm17435,0.0024486189,0,0.0024486189
Cchcr1,0.0024485132,0,0.0024485132
Edil3,-0.0024465956,0,0.0024465956
Lims2,-0.0024436854,0,0.0024436854
Mycbpap,0.0024371874,0,0.0024371874
Aurka,0.0024292285,0,0.0024292285
Dcp1b,0.002422133,0,0.002422133
Gm21887,-0.002416977,0,0.002416977
Orc1,-0.0024167276,0,0.0024167276
Gpr17,-0.00240785,0,0.00240785
Glipr2,-0.0023952473,0,0.0023952473
Sema6d,-0.0023904906,0,0.0023904906
Echs1,0.00237461,0,0.00237461
Ctss,0.0023717736,0,0.0023717736
Scamp5,0.0023526112,0,0.0023526112
Dop1b,0.0023524673,0,0.0023524673
Tec,-0.0023400493,0,0.0023400493
Gm16853,-0.0023386956,0,0.0023386956
Cdh2,-0.0023271216,0,0.0023271216
Mthfd1,0.0023112178,0,0.0023112178
D730003I15Rik,0.002309864,0,0.002309864
Nkx6-2,-0.002304481,0,0.002304481
Akt1,0.0023032944,0,0.0023032944
Akr1b8,-0.0023028154,0,0.0023028154
Tbpl1,0.0023008632,0,0.0023008632
Unc13c,-0.002298525,0,0.002298525
Smarca2,-0.0022847417,0,0.0022847417
Golga7,0.0022834719,0,0.0022834719
Tshz1,-0.0022763526,0,0.0022763526
Foxk1,0.0022749368,0,0.0022749368
Pcdh9,-0.0022743568,0,0.0022743568
Poli,0.0022730785,0,0.0022730785
Gm2a,-0.0022724988,0,0.0022724988
Gramd2,0.0022681674,0,0.0022681674
C4a,-0.002267688,0,0.002267688
Nat2,0.0022671763,0,0.0022671763
Spidr,0.0022651989,0,0.0022651989
Zfp768,-0.00226462,0,0.00226462
Ccnb1ip1,-0.0022573217,0,0.0022573217
Wipi2,-0.0022515191,0,0.0022515191
Plaat3,0.0022413097,0,0.0022413097
Fdxr,-0.0022318512,0,0.0022318512
Inpp5j,0.0022278512,0,0.0022278512
Nbn,-0.0022269685,0,0.0022269685
Rnmt,0.0022166383,0,0.0022166383
Rreb1,-0.0022102643,0,0.0022102643
Zfp57,-0.0021983753,0,0.0021983753
Prdx6,0.0021957543,0,0.0021957543
Hcar1,-0.002193835,0,0.002193835
Zfp438,-0.0021897897,0,0.0021897897
Dusp13,-0.0021750235,0,0.0021750235
Map3k11,0.0021745837,0,0.0021745837
