gene,msi,component,r,r_abs
Trem2,mz.596.27003,1,-0.019019248,0.019019248
A530017D24Rik,mz.556.23518,1,-0.01901649,0.01901649
Dennd4b,mz.838.34311,1,-0.019015975,0.019015975
6530402F18Rik,mz.552.24744,1,0.019014237,0.019014237
Osgin1,mz.1048.38431,1,-0.019012148,0.019012148
Stmn4,mz.524.22649,1,-0.01901153,0.01901153
Casq2,mz.596.27003,1,-0.019011041,0.019011041
Acaa1a,mz.396.02464,1,-0.019005196,0.019005196
Nfasc,mz.596.27003,1,-0.019000849,0.019000849
Tmem136,mz.556.23231,1,0.018990325,0.018990325
Tmbim1,mz.715.12408,1,0.018990068,0.018990068
Hpx,mz.576.22437,1,-0.018979024,0.018979024
Paqr4,mz.596.27003,1,-0.018975597,0.018975597
Slc25a27,mz.552.25552,1,0.018958934,0.018958934
Ltbp4,mz.303.14212,1,-0.018956354,0.018956354
Ralb,mz.683.13478,1,0.018939573,0.018939573
Acadsb,mz.791.99347,1,0.01892907,0.01892907
Atp1a1,mz.396.02464,1,0.018928112,0.018928112
Paqr6,mz.556.23231,1,0.018919341,0.018919341
Tomm5,mz.576.22437,1,0.018911714,0.018911714
Xrcc6,mz.552.24744,1,0.01890957,0.01890957
Cep170,mz.302.13596,1,0.018903075,0.018903075
Mef2c,mz.302.13426,1,0.018901844,0.018901844
Stt3b,mz.791.99347,1,0.018890982,0.018890982
Gm42738,mz.302.13426,1,0.01889025,0.01889025
Itga9,mz.396.02838,1,0.018867187,0.018867187
Chn2,mz.610.1966,1,-0.018836804,0.018836804
Cep170,mz.551.25217,1,0.018830271,0.018830271
Lcn2,mz.838.34311,1,-0.018827502,0.018827502
Gm30382,mz.610.1966,1,-0.018817456,0.018817456
Metrnl,mz.791.99347,1,-0.018815443,0.018815443
Mindy4b-ps,mz.838.34311,1,-0.018815352,0.018815352
Rbm14,mz.576.22437,1,0.018813103,0.018813103
Fam91a1,mz.535.22095,1,0.01880713,0.01880713
Zbtb6,mz.838.34311,1,-0.018789275,0.018789275
Pkd2l1,mz.558.24618,1,0.01878751,0.01878751
Paqr6,mz.525.22367,1,0.018765831,0.018765831
Nfasc,mz.683.13478,1,0.018760039,0.018760039
Zic1,mz.539.24449,1,-0.018757757,0.018757757
Alkbh2,mz.303.14212,1,0.01875295,0.01875295
Cdk6,mz.557.24277,1,0.018747661,0.018747661
Prodh,mz.555.22673,1,0.018745812,0.018745812
Gm30382,mz.552.25552,1,0.018744776,0.018744776
Ep400,mz.596.27003,1,-0.018740892,0.018740892
Slitrk6,mz.552.24744,1,-0.018740801,0.018740801
Tmbim1,mz.396.02464,1,-0.018734533,0.018734533
Thoc1,mz.302.13596,1,0.01873104,0.01873104
Zbtb6,mz.551.25217,1,0.018727306,0.018727306
Itpkb,mz.790.32025,1,0.018711876,0.018711876
Plekhg1,mz.556.23518,1,0.018693356,0.018693356
Slitrk6,mz.576.22437,1,-0.01869048,0.01869048
Slc44a1,mz.539.24449,1,0.018677155,0.018677155
Eif3g,mz.609.19355,1,-0.01867375,0.01867375
Atp1a1,mz.1048.38431,1,0.01866644,0.01866644
S1pr5,mz.552.24744,1,0.0186636,0.0186636
Gm14325,mz.396.02464,1,0.018663077,0.018663077
Lamc1,mz.609.19355,1,0.018656349,0.018656349
Pgls,mz.397.02815,1,-0.018647859,0.018647859
Ralb,mz.552.24744,1,0.018641183,0.018641183
Gm26588,mz.543.21443,1,0.018635225,0.018635225
Serpinb9,mz.543.21443,1,-0.018633038,0.018633038
Tnni1,mz.524.22649,1,0.018628811,0.018628811
Cdk5rap2,mz.609.19355,1,-0.018628366,0.018628366
Arpin,mz.539.24449,1,-0.018620344,0.018620344
Hbb-bt,mz.397.02815,1,0.018603098,0.018603098
Hpx,mz.303.13762,1,-0.018600257,0.018600257
C1ql4,mz.543.21443,1,0.018599097,0.018599097
Padi2,mz.556.23518,1,0.018591383,0.018591383
Fbxw8,mz.838.34311,1,-0.018589523,0.018589523
Rbm14,mz.895.30975,1,-0.0185887,0.0185887
Adam23,mz.582.25364,1,-0.0185774,0.0185774
Gm42738,mz.555.22673,1,0.018570567,0.018570567
Cyb5d1,mz.838.34311,1,-0.018544232,0.018544232
Osgin1,mz.552.25552,1,-0.018535776,0.018535776
Slc35e4,mz.557.23866,1,0.018534923,0.018534923
Zfp609,mz.790.32025,1,-0.01853347,0.01853347
Dennd4b,mz.537.23666,1,0.018521117,0.018521117
Cnp,mz.557.23414,1,0.018509582,0.018509582
Pkd2l1,mz.556.23518,1,0.01850833,0.01850833
Sst,mz.552.25552,1,0.018503029,0.018503029
Itprid1,mz.537.23666,1,0.018497,0.018497
Gm10644,mz.542.21093,1,-0.01849377,0.01849377
Aatk,mz.524.22649,1,0.018492097,0.018492097
Lamc1,mz.552.24744,1,-0.018492058,0.018492058
Fam91a1,mz.552.25552,1,0.018458514,0.018458514
Gm14325,mz.715.12408,1,0.018450383,0.018450383
Osgin1,mz.396.02838,1,-0.018444221,0.018444221
A530017D24Rik,mz.302.13426,1,-0.018442716,0.018442716
C1ql4,mz.894.30639,1,-0.018442381,0.018442381
Pcdhb17,mz.535.22095,1,0.018442322,0.018442322
Dennd4b,mz.1048.38431,1,0.01843164,0.01843164
Hba-a1,mz.895.30975,1,-0.018430298,0.018430298
A530017D24Rik,mz.790.32025,1,-0.018419664,0.018419664
Pcdhb17,mz.552.25552,1,0.01841385,0.01841385
Fdx2,mz.542.21093,1,0.018403357,0.018403357
Gpr62,mz.396.02838,1,0.018400885,0.018400885
Gpr62,mz.576.22437,1,0.018398827,0.018398827
Ly6g6d,mz.610.1966,1,-0.018397672,0.018397672
Zmym1,mz.683.13478,1,0.018392313,0.018392313
Arpin,mz.524.22649,1,-0.018387219,0.018387219
Zfp609,mz.557.24277,1,-0.018382514,0.018382514
Ccdc107,mz.535.22095,1,0.018382289,0.018382289
Scrib,mz.715.12408,1,0.01838036,0.01838036
Usp30,mz.578.23084,1,0.018377626,0.018377626
Etl4,mz.715.12408,1,0.018352574,0.018352574
Amer1,mz.715.12408,1,0.018327529,0.018327529
Itpkb,mz.525.22367,1,0.018323284,0.018323284
Cep170,mz.302.13426,1,0.01831867,0.01831867
Mindy4b-ps,mz.538.241,1,0.018317161,0.018317161
Cyb5d1,mz.524.22649,1,0.018316688,0.018316688
Gm5148,mz.302.13596,1,-0.018315582,0.018315582
Cdk5rap2,mz.894.30639,1,-0.018314388,0.018314388
Ldhb,mz.557.24277,1,-0.0183074,0.0183074
Fbxw4,mz.578.23084,1,0.018302329,0.018302329
Tmem136,mz.525.22367,1,0.018297156,0.018297156
Slitrk6,mz.731.25481,1,0.01828283,0.01828283
Rbm14,mz.551.25217,1,0.018281408,0.018281408
Greb1l,mz.578.23084,1,0.018278163,0.018278163
Pim1,mz.559.24534,1,0.018263645,0.018263645
Fam118b,mz.525.22769,1,0.018262006,0.018262006
Med31,mz.557.24277,1,0.018252537,0.018252537
Mapk1ip1l,mz.576.22437,1,0.018251805,0.018251805
Gpr62,mz.578.23084,1,0.018250315,0.018250315
Tspan11,mz.557.24483,1,0.018249901,0.018249901
Ccdc107,mz.555.22673,1,0.018238477,0.018238477
Tceanc,mz.303.14212,1,-0.018237289,0.018237289
Zfp35,mz.609.19355,1,-0.018235164,0.018235164
Arpin,mz.556.23518,1,-0.018234726,0.018234726
Tm9sf4,mz.683.13478,1,0.01823131,0.01823131
Lyn,mz.731.25481,1,-0.0182241,0.0182241
Phldb2,mz.539.24449,1,0.018205974,0.018205974
Farp2,mz.537.23666,1,-0.018202448,0.018202448
Lgi3,mz.838.34311,1,0.018176777,0.018176777
Sgk1,mz.555.22673,1,0.018161979,0.018161979
Stat2,mz.838.34311,1,-0.018156862,0.018156862
Plekhg1,mz.557.24483,1,0.018136922,0.018136922
Cep170,mz.557.24483,1,0.018118758,0.018118758
Pkd2l1,mz.552.25552,1,0.018101696,0.018101696
Lamc1,mz.302.13426,1,-0.01810122,0.01810122
Eif3g,mz.524.22649,1,0.018090481,0.018090481
Tceanc,mz.543.21443,1,-0.018083466,0.018083466
Nfasc,mz.524.22395,1,0.018072283,0.018072283
Calb2,mz.559.24534,1,-0.018071301,0.018071301
Eif3g,mz.552.24744,1,0.018063312,0.018063312
Pvalb,mz.525.22367,1,0.018048374,0.018048374
C3,mz.582.25364,1,0.018045234,0.018045234
Acad11,mz.838.34311,1,-0.018040938,0.018040938
Cep170,mz.610.1966,1,-0.018039199,0.018039199
Gm42738,mz.557.23866,1,0.018038506,0.018038506
Il1rap,mz.557.24277,1,-0.018037584,0.018037584
Thoc1,mz.525.22367,1,0.01803448,0.01803448
Zic1,mz.557.24483,1,-0.018031355,0.018031355
Fli1,mz.396.02464,1,0.018027648,0.018027648
Slc25a27,mz.396.02838,1,0.018026551,0.018026551
Gm10644,mz.525.22367,1,-0.018021248,0.018021248
Ly6g6d,mz.609.19355,1,-0.018019445,0.018019445
Sgk1,mz.557.24483,1,0.018014064,0.018014064
Arid5a,mz.538.241,1,0.0180102,0.0180102
Nfasc,mz.838.34311,1,-0.018002018,0.018002018
Ltbp4,mz.582.25364,1,0.017994463,0.017994463
Gpr62,mz.539.24449,1,0.017993852,0.017993852
Zfp609,mz.791.99347,1,-0.017984282,0.017984282
Trp73,mz.715.12408,1,-0.017966656,0.017966656
Tnrc6c,mz.717.20036,1,0.017949095,0.017949095
Rbm14,mz.894.30639,1,-0.017929614,0.017929614
Zfp35,mz.578.23084,1,0.017910853,0.017910853
Arid4b,mz.557.23866,1,0.017904311,0.017904311
Slc35e4,mz.543.22225,1,0.017902138,0.017902138
Osgin1,mz.790.32025,1,-0.01790084,0.01790084
Eif3g,mz.541.215,1,0.017897056,0.017897056
Ctsz,mz.524.22649,1,0.017894901,0.017894901
Metrnl,mz.537.23666,1,-0.017888656,0.017888656
Osgin1,mz.555.22673,1,-0.017883757,0.017883757
Kcnab3,mz.715.12408,1,0.017881058,0.017881058
Mal,mz.557.23414,1,0.017880404,0.017880404
Med31,mz.715.12408,1,0.017875494,0.017875494
Ccdc107,mz.895.30975,1,-0.01786911,0.01786911
Tmem136,mz.790.32025,1,0.017868275,0.017868275
Zic1,mz.576.22437,1,-0.017864658,0.017864658
Slc35e4,mz.895.30975,1,-0.017862583,0.017862583
Lgi3,mz.396.02838,1,-0.01785915,0.01785915
Zfp35,mz.552.25552,1,0.017850531,0.017850531
B930025P03Rik,mz.525.22367,1,-0.017846648,0.017846648
Ltbp4,mz.609.19355,1,0.017845877,0.017845877
Cyb5d1,mz.894.30639,1,-0.017840272,0.017840272
Cyb5d1,mz.895.30975,1,-0.017829923,0.017829923
Slc35e4,mz.894.30639,1,-0.017822439,0.017822439
Lamc1,mz.542.21093,1,-0.017816989,0.017816989
Zic1,mz.552.24744,1,-0.017816098,0.017816098
Gm5148,mz.556.23231,1,-0.017815366,0.017815366
Cyb5d1,mz.576.22437,1,0.01780563,0.01780563
Cyb5d1,mz.578.23084,1,0.017802237,0.017802237
Acaa1a,mz.538.241,1,0.017798163,0.017798163
Rhou,mz.578.23084,1,0.017788246,0.017788246
Edem2,mz.525.22769,1,0.017788175,0.017788175
Gbx2,mz.552.24744,1,-0.01778146,0.01778146
Alkbh2,mz.541.215,1,0.01777169,0.01777169
Fbxw8,mz.552.25552,1,0.01776991,0.01776991
A530017D24Rik,mz.303.13762,1,-0.017769814,0.017769814
Neat1,mz.539.24449,1,0.017766574,0.017766574
Arpin,mz.303.14212,1,-0.017764922,0.017764922
Rbm14,mz.302.13426,1,0.017761357,0.017761357
Cog6,mz.578.23084,1,0.017761191,0.017761191
Lamc1,mz.543.21443,1,-0.017759467,0.017759467
Gm30382,mz.582.25364,1,-0.01775791,0.01775791
Zfp35,mz.715.12408,1,0.017748328,0.017748328
Hpx,mz.555.22673,1,-0.01774797,0.01774797
Calb2,mz.683.13478,1,-0.017747357,0.017747357
Crk,mz.543.21443,1,0.017746259,0.017746259
Usp30,mz.582.25364,1,-0.01773831,0.01773831
Gm10644,mz.552.25552,1,-0.017738057,0.017738057
Serpinb9,mz.552.25552,1,-0.017735075,0.017735075
Crlf1,mz.303.14212,1,-0.01772927,0.01772927
Tmem136,mz.609.19355,1,-0.017721493,0.017721493
Fdx2,mz.556.23231,1,0.017719582,0.017719582
Acadsb,mz.838.34311,1,-0.01771753,0.01771753
Dennd4b,mz.524.22649,1,0.017715871,0.017715871
Kcnk3,mz.578.23084,1,0.01771271,0.01771271
Ccdc107,mz.553.21143,1,0.017712545,0.017712545
Gm5148,mz.302.13426,1,-0.017711492,0.017711492
Hba-a2,mz.609.19355,1,-0.017693574,0.017693574
Tmsb10,mz.552.25552,1,0.017690403,0.017690403
Nfasc,mz.556.23231,1,0.017688349,0.017688349
Aspg,mz.576.22437,1,0.01767999,0.01767999
Stat2,mz.535.22095,1,0.017679816,0.017679816
Hba-a1,mz.541.215,1,0.017672578,0.017672578
Npy,mz.552.25552,1,-0.017671023,0.017671023
Sgk1,mz.303.13762,1,0.017670948,0.017670948
Cep170,mz.541.215,1,0.017662495,0.017662495
Paqr6,mz.556.23518,1,0.017657563,0.017657563
Cyp4f18,mz.525.22769,1,0.01765623,0.01765623
A530017D24Rik,mz.557.23414,1,-0.017642928,0.017642928
Arpin,mz.731.25481,1,0.017640889,0.017640889
Gm19705,mz.717.20036,1,-0.01764064,0.01764064
Trub2,mz.535.22095,1,0.017625034,0.017625034
Desi1,mz.895.30975,1,-0.017623873,0.017623873
Srpk2,mz.557.24483,1,0.017614659,0.017614659
Zbtb6,mz.895.30975,1,-0.017603189,0.017603189
Adam23,mz.397.02815,1,0.017588833,0.017588833
Phldb2,mz.553.21143,1,0.017574433,0.017574433
Gm5148,mz.553.21143,1,-0.017566891,0.017566891
Rbm14,mz.578.23084,1,0.017566865,0.017566865
Tcirg1,mz.610.1966,1,-0.017557954,0.017557954
Thbs4,mz.715.12408,1,-0.01755465,0.01755465
A530017D24Rik,mz.542.21093,1,-0.017551985,0.017551985
Acad11,mz.609.19355,1,-0.017550549,0.017550549
Kcnk3,mz.557.23866,1,0.017544935,0.017544935
Calb2,mz.556.23518,1,-0.017538982,0.017538982
Tspan11,mz.525.22769,1,0.017536879,0.017536879
Sh2d5,mz.558.24618,1,0.017513467,0.017513467
Il1rap,mz.1048.38431,1,-0.017508376,0.017508376
6530402F18Rik,mz.609.19355,1,-0.01750061,0.01750061
Zfp609,mz.557.24483,1,-0.017496504,0.017496504
Zfp609,mz.397.02815,1,-0.017492646,0.017492646
Acadsb,mz.596.27003,1,-0.017486287,0.017486287
Slc35e4,mz.558.24205,1,0.01748496,0.01748496
Stt3b,mz.582.25364,1,-0.017479997,0.017479997
Crk,mz.556.23231,1,0.01747631,0.01747631
C530025M09Rik,mz.596.27003,1,-0.01747158,0.01747158
Arid5a,mz.790.32025,1,0.017463801,0.017463801
Lin7a,mz.716.19741,1,-0.017462807,0.017462807
Ldhb,mz.558.24618,1,0.0174509,0.0174509
Vip,mz.552.25552,1,0.017444907,0.017444907
Tceanc,mz.895.30975,1,0.017437162,0.017437162
Pcdhb17,mz.716.19741,1,-0.017429419,0.017429419
Trafd1,mz.551.25217,1,0.017420117,0.017420117
Gm10644,mz.535.22095,1,-0.017418012,0.017418012
Padi2,mz.539.24449,1,0.017415646,0.017415646
Hba-a2,mz.894.30639,1,-0.017413117,0.017413117
Vars2,mz.552.24744,1,0.017412137,0.017412137
C1ql4,mz.524.22649,1,0.01740292,0.01740292
Serpinb9,mz.716.19741,1,0.017399179,0.017399179
Phldb2,mz.558.24205,1,0.017381817,0.017381817
Aatk,mz.537.23666,1,0.01737445,0.01737445
Vip,mz.558.24205,1,0.017350676,0.017350676
Ace,mz.716.19741,1,-0.017350081,0.017350081
Hbb-bt,mz.525.22367,1,0.017342959,0.017342959
Pcdhb17,mz.715.12408,1,0.017342323,0.017342323
Sgk1,mz.535.22095,1,0.01734054,0.01734054
Ly6g6d,mz.895.30975,1,-0.01733468,0.01733468
Casq2,mz.717.20036,1,-0.017321816,0.017321816
A530017D24Rik,mz.524.22649,1,-0.017319418,0.017319418
Spp1,mz.1048.38431,1,-0.017316505,0.017316505
Cdk5rap2,mz.576.22437,1,0.017307539,0.017307539
Arrdc2,mz.610.1966,1,-0.017307146,0.017307146
Kcnab3,mz.838.34311,1,-0.017302036,0.017302036
Calb2,mz.303.14212,1,-0.017292013,0.017292013
Greb1l,mz.576.22437,1,0.01729049,0.01729049
A530017D24Rik,mz.535.22095,1,-0.017285503,0.017285503
Aspg,mz.535.22095,1,0.01728233,0.01728233
A530017D24Rik,mz.543.22225,1,-0.017266918,0.017266918
Mobp,mz.609.19355,1,0.017261632,0.017261632
Ralb,mz.790.32025,1,0.017258452,0.017258452
Zcchc12,mz.396.02838,1,-0.017257005,0.017257005
Zfp35,mz.525.22769,1,0.017249461,0.017249461
Phldb2,mz.303.14212,1,0.017242024,0.017242024
Chn2,mz.525.22367,1,0.017241983,0.017241983
Cdk6,mz.552.25552,1,0.017232649,0.017232649
Osgin1,mz.525.22367,1,-0.017231667,0.017231667
Rhou,mz.552.24744,1,0.017227354,0.017227354
Acadsb,mz.543.22225,1,0.017214593,0.017214593
Cdk5rap2,mz.582.25364,1,-0.017185379,0.017185379
Lin7a,mz.610.1966,1,-0.017183535,0.017183535
Med31,mz.397.02815,1,0.01718314,0.01718314
Npy,mz.303.13762,1,-0.01716423,0.01716423
Osgin1,mz.558.24205,1,-0.017163724,0.017163724
Gm26588,mz.731.25481,1,-0.017154133,0.017154133
Plp1,mz.525.22367,1,0.017154038,0.017154038
Itpkb,mz.895.30975,1,-0.01714872,0.01714872
Zfp35,mz.558.24618,1,0.017147012,0.017147012
Cptp,mz.525.22769,1,0.017145222,0.017145222
Stt3b,mz.609.19355,1,-0.017130408,0.017130408
Gars,mz.558.24618,1,0.017126529,0.017126529
Zcchc12,mz.731.25481,1,0.01712505,0.01712505
Kcnj8,mz.895.30975,1,-0.01710986,0.01710986
Ccdc107,mz.576.22437,1,0.017102614,0.017102614
A530017D24Rik,mz.552.25552,1,-0.017100198,0.017100198
Metrnl,mz.551.25217,1,-0.017088432,0.017088432
Paqr6,mz.538.241,1,0.017084079,0.017084079
A530017D24Rik,mz.791.99347,1,-0.017081384,0.017081384
Lyn,mz.609.19355,1,-0.017079903,0.017079903
Arrdc2,mz.609.19355,1,-0.01706282,0.01706282
Fbxw8,mz.731.25481,1,-0.017053412,0.017053412
Pgls,mz.538.241,1,0.017052978,0.017052978
Crkl,mz.537.23666,1,0.017045898,0.017045898
Sgk1,mz.683.13478,1,0.017044902,0.017044902
Lamc1,mz.556.23231,1,-0.017044213,0.017044213
Cep170,mz.895.30975,1,-0.017042631,0.017042631
Acadsb,mz.609.19355,1,-0.017039524,0.017039524
Pim1,mz.303.14212,1,0.017033545,0.017033545
Crk,mz.717.20036,1,-0.017023286,0.017023286
Kcna6,mz.576.22437,1,0.01701559,0.01701559
Ctsz,mz.582.25364,1,0.017014388,0.017014388
Fam91a1,mz.838.34311,1,-0.01700855,0.01700855
Lyn,mz.715.12408,1,0.01699674,0.01699674
Sh2d5,mz.552.24744,1,0.016993769,0.016993769
Prima1,mz.791.99347,1,0.016983824,0.016983824
Tmbim1,mz.894.30639,1,0.016983064,0.016983064
Aspg,mz.558.24618,1,0.016972173,0.016972173
Gnmt,mz.552.24744,1,0.0169688,0.0169688
Hba-a1,mz.596.27003,1,-0.016966613,0.016966613
Klhdc7a,mz.582.25364,1,-0.01695075,0.01695075
Rbm14,mz.556.23231,1,0.016936956,0.016936956
Cyb5d1,mz.582.25364,1,-0.016930148,0.016930148
Syf2,mz.731.25481,1,-0.016921842,0.016921842
Fam118b,mz.535.22095,1,0.0168757,0.0168757
Tmem136,mz.542.21093,1,0.01686728,0.01686728
Cptp,mz.557.24483,1,0.016857931,0.016857931
Kcnk3,mz.557.24277,1,0.016844474,0.016844474
Gm10644,mz.556.23231,1,-0.016811406,0.016811406
Cog6,mz.838.34311,1,-0.01680823,0.01680823
Metrnl,mz.790.32025,1,-0.01680624,0.01680624
Traf1,mz.596.27003,1,-0.016793853,0.016793853
Ogn,mz.582.25364,1,-0.016793229,0.016793229
Chn2,mz.1048.38431,1,-0.0167876,0.0167876
Acad11,mz.610.1966,1,-0.016784295,0.016784295
Srpk2,mz.558.24618,1,0.016769333,0.016769333
Sh2d5,mz.582.25364,1,-0.016758574,0.016758574
Trp73,mz.791.99347,1,-0.01675002,0.01675002
Ace,mz.525.22367,1,-0.016747825,0.016747825
Acad11,mz.582.25364,1,-0.01671161,0.01671161
Hba-a2,mz.610.1966,1,-0.016708856,0.016708856
Kcnk3,mz.838.34311,1,-0.016697273,0.016697273
Stmn4,mz.895.30975,1,0.016687568,0.016687568
Slitrk6,mz.578.23084,1,-0.016674835,0.016674835
Srpk2,mz.396.02838,1,0.016674198,0.016674198
Cnp,mz.524.22649,1,-0.016673524,0.016673524
Zcchc12,mz.790.32025,1,-0.016673276,0.016673276
Apod,mz.791.99347,1,0.016658058,0.016658058
Tm9sf4,mz.895.30975,1,-0.016657913,0.016657913
Hba-a2,mz.557.23866,1,-0.016649624,0.016649624
Eef1aknmt,mz.397.02815,1,0.016635645,0.016635645
Kcnk3,mz.555.22673,1,0.016633509,0.016633509
Casq2,mz.838.34311,1,-0.01662883,0.01662883
Mindy4b-ps,mz.894.30639,1,-0.016628489,0.016628489
Gm31946,mz.538.241,1,0.016626976,0.016626976
Paqr6,mz.539.24449,1,0.016623221,0.016623221
Acaa1a,mz.894.30639,1,-0.016617835,0.016617835
Aspg,mz.552.24744,1,0.016613955,0.016613955
Gm10644,mz.790.32025,1,-0.016607862,0.016607862
Mobp,mz.715.12408,1,-0.016602244,0.016602244
Npy,mz.551.25217,1,-0.016596928,0.016596928
Cnp,mz.578.23084,1,0.016590351,0.016590351
Hpx,mz.543.21443,1,-0.016588219,0.016588219
Ldhb,mz.715.12408,1,-0.016580857,0.016580857
Gdpd2,mz.578.23084,1,0.016578808,0.016578808
Vip,mz.303.14212,1,0.016571721,0.016571721
Hnrnpf,mz.559.24534,1,0.016560905,0.016560905
Metrnl,mz.558.24205,1,-0.016554961,0.016554961
Npy,mz.535.22095,1,-0.016547658,0.016547658
Il1rap,mz.537.23666,1,-0.016541487,0.016541487
Trub2,mz.559.24534,1,0.016536422,0.016536422
Cdk6,mz.838.34311,1,-0.016515715,0.016515715
Paqr7,mz.538.241,1,0.01650294,0.01650294
Zcchc12,mz.683.13478,1,-0.016494794,0.016494794
Calb2,mz.558.24205,1,0.01648926,0.01648926
Lyar,mz.838.34311,1,-0.016488565,0.016488565
Pcdhb17,mz.302.13596,1,0.016484996,0.016484996
Zfp609,mz.557.23866,1,-0.016484266,0.016484266
Stmn4,mz.539.24449,1,-0.01648177,0.01648177
Fam91a1,mz.524.22649,1,0.01647746,0.01647746
Itprid1,mz.535.22095,1,0.01646752,0.01646752
Hpx,mz.791.99347,1,-0.016462144,0.016462144
Tomm5,mz.396.02838,1,0.016453942,0.016453942
Adam23,mz.396.02838,1,0.016452849,0.016452849
Pkd2l1,mz.538.241,1,0.016447512,0.016447512
Slc39a7,mz.790.32025,1,0.016443051,0.016443051
6530402F18Rik,mz.525.22769,1,0.016442755,0.016442755
Gfap,mz.553.21143,1,0.016428484,0.016428484
Xrcc6,mz.303.13762,1,0.01642831,0.01642831
Zfp609,mz.609.19355,1,0.016416328,0.016416328
Eef1aknmt,mz.790.32025,1,0.016393352,0.016393352
Fbxw8,mz.578.23084,1,0.016391078,0.016391078
Cptp,mz.538.241,1,0.016388211,0.016388211
Zbtb6,mz.731.25481,1,-0.016379075,0.016379075
Lyn,mz.838.34311,1,-0.016377546,0.016377546
Arid4b,mz.576.22437,1,0.016377088,0.016377088
Usp30,mz.838.34311,1,-0.016377022,0.016377022
Il1rap,mz.396.02464,1,-0.01636967,0.01636967
Itprid1,mz.555.22673,1,0.016332261,0.016332261
Eef1aknmt,mz.610.1966,1,-0.016325036,0.016325036
Pim1,mz.397.02815,1,-0.016322188,0.016322188
Crkl,mz.582.25364,1,-0.016320735,0.016320735
C3,mz.396.02464,1,0.016320685,0.016320685
Metrnl,mz.303.13762,1,-0.016316883,0.016316883
Fam118b,mz.524.22649,1,0.016303094,0.016303094
Srpk2,mz.524.22395,1,0.016299607,0.016299607
Pkd2l1,mz.582.25364,1,-0.01629906,0.01629906
Cdk6,mz.559.24534,1,0.016275838,0.016275838
6530402F18Rik,mz.895.30975,1,-0.016274279,0.016274279
Crkl,mz.538.241,1,0.016265376,0.016265376
Slc39a7,mz.551.25217,1,0.016258916,0.016258916
Hbb-bt,mz.543.22225,1,0.01625054,0.01625054
Scrib,mz.397.02815,1,0.016247293,0.016247293
Ptgds,mz.538.241,1,0.016245794,0.016245794
Crlf1,mz.559.24534,1,-0.016244357,0.016244357
Paqr4,mz.552.24744,1,0.016232874,0.016232874
Pim1,mz.582.25364,1,-0.016231596,0.016231596
Fdx2,mz.302.13596,1,0.016219134,0.016219134
Zfp35,mz.610.1966,1,-0.016218094,0.016218094
Etl4,mz.552.25552,1,0.016213363,0.016213363
Ccdc107,mz.578.23084,1,0.016213024,0.016213024
Gm14325,mz.396.02838,1,0.01620602,0.01620602
Fbxw4,mz.543.22225,1,0.016206004,0.016206004
Cog6,mz.397.02815,1,0.016201003,0.016201003
Stt3b,mz.552.25552,1,0.016197804,0.016197804
Kcnj8,mz.731.25481,1,-0.01619234,0.01619234
Mosmo,mz.537.23666,1,-0.016189856,0.016189856
Ptgds,mz.396.02838,1,-0.01618628,0.01618628
Gm31946,mz.895.30975,1,-0.016180351,0.016180351
Lamc1,mz.303.13762,1,-0.016179072,0.016179072
Fbxw4,mz.576.22437,1,0.016176758,0.016176758
Tm9sf4,mz.559.24534,1,0.016166078,0.016166078
Pim1,mz.525.22769,1,0.016159194,0.016159194
Arrdc2,mz.895.30975,1,-0.016140848,0.016140848
Gm5148,mz.542.21093,1,-0.016127573,0.016127573
Zfp35,mz.303.14212,1,0.01612582,0.01612582
Pgls,mz.524.22395,1,0.016116628,0.016116628
Zic1,mz.716.19741,1,0.016113507,0.016113507
Hba-a1,mz.558.24618,1,0.01608948,0.01608948
A530017D24Rik,mz.537.23666,1,-0.016079096,0.016079096
Gdpd2,mz.557.23414,1,0.016071301,0.016071301
Gm19705,mz.731.25481,1,-0.016068503,0.016068503
Atp1a1,mz.716.19741,1,0.016068297,0.016068297
Ctsz,mz.715.12408,1,-0.016058758,0.016058758
Acap3,mz.396.02838,1,0.016054507,0.016054507
Usp30,mz.558.24618,1,0.016054463,0.016054463
Acad11,mz.396.02464,1,0.016053617,0.016053617
Pkd2l1,mz.525.22769,1,0.016035113,0.016035113
Phldb2,mz.790.32025,1,0.016034115,0.016034115
Fam91a1,mz.557.24483,1,0.016030421,0.016030421
Pgls,mz.557.24483,1,0.016027432,0.016027432
Cdk6,mz.557.23414,1,0.016021779,0.016021779
Arid4b,mz.539.24449,1,0.016020851,0.016020851
Cyp4f18,mz.790.32025,1,-0.016018786,0.016018786
Hpx,mz.524.22395,1,-0.016017528,0.016017528
Pkd2l1,mz.556.23231,1,0.016016597,0.016016597
Aspg,mz.609.19355,1,-0.016013106,0.016013106
Trem2,mz.731.25481,1,0.01600792,0.01600792
Arpin,mz.555.22673,1,-0.01600095,0.01600095
Zfp609,mz.558.24618,1,-0.01599424,0.01599424
Zbtb6,mz.525.22367,1,0.015981678,0.015981678
Hrh3,mz.535.22095,1,0.015981063,0.015981063
Ltbp4,mz.717.20036,1,0.01597238,0.01597238
Slc44a1,mz.524.22649,1,0.015961694,0.015961694
Kcnk3,mz.396.02464,1,0.015956175,0.015956175
Rbm14,mz.610.1966,1,-0.01595221,0.01595221
Zfp609,mz.303.14212,1,-0.015948119,0.015948119
