gene,msi,component,r,r_abs
Phlda3,mz.398.13898,0,-0.18444157,0.18444157
Cnp,mz.432.08618,0,-0.18443215,0.18443215
Syt2,mz.416.11226,0,-0.18438159,0.18438159
Aldh1a1,mz.382.14402,0,-0.18430391,0.18430391
Pacs2,mz.324.08158,0,-0.18423969,0.18423969
Stmn4,mz.431.07851,0,-0.18417946,0.18417946
Syt2,mz.469.04201,0,-0.18399136,0.18399136
H2afz,mz.470.04199,0,-0.18394923,0.18394923
Ptgds,mz.429.0767,0,-0.18387833,0.18387833
Iscu,mz.862.08498,0,-0.18380183,0.18380183
Bcas1,mz.697.2391,0,-0.18377587,0.18377587
Tmsb10,mz.433.08939,0,-0.18376663,0.18376663
H2afz,mz.482.10025,0,-0.18365416,0.18365416
Nefm,mz.398.13898,0,-0.1835795,0.1835795
Sec23b,mz.554.0458,0,-0.18352622,0.18352622
Iscu,mz.482.10025,0,-0.1835188,0.1835188
Sparc,mz.427.13255,0,-0.18347187,0.18347187
Spag9,mz.415.10892,0,-0.18331018,0.18331018
Rpl4,mz.324.08158,0,-0.1832625,0.1832625
Chga,mz.862.08498,0,-0.18322611,0.18322611
Fibcd1,mz.383.14755,0,0.18321879,0.18321879
Slc17a7,mz.624.27776,0,0.18314734,0.18314734
Nme7,mz.554.0458,0,-0.18311718,0.18311718
Fibcd1,mz.382.14402,0,0.18305202,0.18305202
Nefm,mz.415.10892,0,-0.18298209,0.18298209
Iscu,mz.469.04201,0,-0.18296258,0.18296258
Chga,mz.431.07851,0,-0.18283857,0.18283857
Dusp26,mz.431.08294,0,-0.18276837,0.18276837
Cryab,mz.482.10025,0,-0.18268664,0.18268664
Chga,mz.310.12302,0,-0.18267655,0.18267655
Tmsb10,mz.862.08498,0,-0.18258213,0.18258213
mt-Co2,mz.312.15803,0,0.18256813,0.18256813
Slc1a2,mz.470.04199,0,0.18255305,0.18255305
Prkcg,mz.338.1179,0,0.1824789,0.1824789
Prkcg,mz.556.05285,0,0.18243192,0.18243192
Bcas1,mz.697.23266,0,-0.18238188,0.18238188
H2afz,mz.310.12302,0,-0.1823418,0.1823418
Cpne7,mz.433.08939,0,0.18231796,0.18231796
Ldhb,mz.862.08498,0,-0.1822721,0.1822721
Bcas1,mz.554.0458,0,-0.1822248,0.1822248
Slc1a2,mz.415.10892,0,0.18220353,0.18220353
Slc32a1,mz.862.08498,0,-0.18218186,0.18218186
Ldhb,mz.416.11226,0,-0.18208979,0.18208979
Stmn4,mz.470.04199,0,-0.181871,0.181871
Sec23b,mz.698.23612,0,-0.18180294,0.18180294
Endod1,mz.624.27776,0,-0.18170649,0.18170649
Fibcd1,mz.398.13898,0,0.18146387,0.18146387
Pvalb,mz.429.0767,0,-0.18130316,0.18130316
Mag,mz.470.04199,0,-0.18092397,0.18092397
Aldh1a1,mz.428.14952,0,-0.18083128,0.18083128
Pacs2,mz.340.13357,0,-0.18079647,0.18079647
Cryab,mz.383.14755,0,-0.18076676,0.18076676
Syt2,mz.622.29085,0,-0.18067665,0.18067665
Spag9,mz.431.08294,0,-0.18066338,0.18066338
Malat1,mz.622.29085,0,0.18057716,0.18057716
Plp1,mz.429.0767,0,-0.18056765,0.18056765
Slc32a1,mz.311.1529,0,-0.18042062,0.18042062
Tmsb10,mz.354.14918,0,-0.1803816,0.1803816
Spag9,mz.432.08618,0,-0.1803787,0.1803787
Poglut1,mz.312.15803,0,-0.18036798,0.18036798
Fibcd1,mz.338.1179,0,0.1803322,0.1803322
Nefm,mz.354.14918,0,-0.18022594,0.18022594
Iscu,mz.431.07851,0,-0.1802166,0.1802166
Sec23b,mz.697.23266,0,-0.18008351,0.18008351
Aldh1a1,mz.555.04915,0,-0.18003595,0.18003595
Cnp,mz.338.1179,0,-0.18002488,0.18002488
Spag9,mz.697.23266,0,-0.17994525,0.17994525
Nefm,mz.383.14755,0,-0.17987342,0.17987342
Cryab,mz.862.09285,0,-0.17972788,0.17972788
Phlda3,mz.433.08094,0,-0.17972046,0.17972046
Calb2,mz.431.08737,0,-0.17963943,0.17963943
Fibcd1,mz.556.05285,0,0.17963763,0.17963763
Ldhb,mz.453.06455,0,-0.17959759,0.17959759
Spag9,mz.554.0458,0,-0.17943025,0.17943025
Aldh1a1,mz.431.08294,0,-0.17926005,0.17926005
Slc6a11,mz.470.04199,0,-0.17922173,0.17922173
Pacs2,mz.324.07894,0,-0.17920616,0.17920616
Slc1a2,mz.310.12302,0,0.17916778,0.17916778
Nefm,mz.354.1128,0,-0.17914173,0.17914173
Cpne7,mz.431.07851,0,0.1791404,0.1791404
Slc32a1,mz.470.04199,0,-0.17911527,0.17911527
Bcas1,mz.555.04915,0,-0.1791085,0.1791085
Nnat,mz.351.14952,0,0.17896615,0.17896615
Syt2,mz.351.14952,0,-0.17891082,0.17891082
Slc6a11,mz.862.08498,0,-0.17889023,0.17889023
Nrgn,mz.312.15803,0,0.17888361,0.17888361
Vamp1,mz.352.13361,0,-0.17882946,0.17882946
mt-Atp6,mz.312.15803,0,0.17870179,0.17870179
Stmn4,mz.352.13361,0,-0.17868729,0.17868729
Apod,mz.697.23266,0,-0.17866415,0.17866415
Syt2,mz.433.08939,0,-0.1786288,0.1786288
Cnp,mz.427.13255,0,-0.1785333,0.1785333
Prkcg,mz.469.03851,0,0.17851795,0.17851795
Phlda3,mz.482.10025,0,-0.17848346,0.17848346
Syt2,mz.352.13361,0,-0.17835438,0.17835438
Phlda3,mz.469.03851,0,-0.1783146,0.1783146
Ldhb,mz.407.14256,0,-0.17822431,0.17822431
Nefm,mz.326.11793,0,-0.17808113,0.17808113
Slc1a2,mz.408.12338,0,0.17803508,0.17803508
Chga,mz.469.04201,0,-0.17790937,0.17790937
Chga,mz.407.14256,0,-0.17788249,0.17788249
Aldh1a1,mz.862.09285,0,-0.17786579,0.17786579
Slc32a1,mz.469.04201,0,-0.17785251,0.17785251
mt-Nd3,mz.862.08498,0,0.17774695,0.17774695
mt-Co2,mz.351.14952,0,0.17768124,0.17768124
Cpne7,mz.416.11226,0,0.17759064,0.17759064
Mobp,mz.624.27776,0,-0.17752352,0.17752352
Slc32a1,mz.352.13361,0,-0.17746867,0.17746867
Spag9,mz.698.23612,0,-0.17746437,0.17746437
Cryab,mz.433.08094,0,-0.17744714,0.17744714
Nnat,mz.433.08939,0,0.17743008,0.17743008
Cryab,mz.556.05285,0,-0.17736112,0.17736112
Apod,mz.697.2391,0,-0.17715387,0.17715387
mt-Atp6,mz.429.0767,0,0.17714459,0.17714459
Cnp,mz.862.09285,0,-0.17708772,0.17708772
Fibcd1,mz.432.08618,0,0.17693488,0.17693488
Poglut1,mz.429.0767,0,-0.17690921,0.17690921
Poglut1,mz.407.14256,0,-0.17680365,0.17680365
Cnp,mz.458.16003,0,-0.17678511,0.17678511
Nme7,mz.697.23266,0,-0.17676073,0.17676073
H2afz,mz.862.08498,0,-0.17663305,0.17663305
Tmsb10,mz.554.0458,0,-0.17646262,0.17646262
Cpne7,mz.429.0767,0,0.17639948,0.17639948
Bcas1,mz.698.23612,0,-0.17637467,0.17637467
Slc1a2,mz.311.1529,0,0.17631495,0.17631495
Phlda3,mz.433.07846,0,-0.17623615,0.17623615
Sec23b,mz.697.2391,0,-0.17609912,0.17609912
Spag9,mz.697.2391,0,-0.17608373,0.17608373
Fibcd1,mz.431.08737,0,0.17596933,0.17596933
Cpne7,mz.415.10892,0,0.17583299,0.17583299
Prkcg,mz.326.11793,0,0.17582211,0.17582211
Bc1,mz.324.07894,0,0.17581612,0.17581612
Cryab,mz.432.08618,0,-0.17579517,0.17579517
Slc1a2,mz.429.0767,0,0.17564303,0.17564303
mt-Nd3,mz.311.15701,0,0.17562982,0.17562982
H2afz,mz.469.04201,0,-0.17561874,0.17561874
Spag9,mz.427.13472,0,-0.17556213,0.17556213
Iscu,mz.310.12302,0,-0.17554024,0.17554024
Spag9,mz.555.04915,0,-0.17550848,0.17550848
Phlda3,mz.427.13255,0,-0.17546971,0.17546971
Chga,mz.470.04199,0,-0.17546052,0.17546052
Rpl4,mz.624.27776,0,-0.1753498,0.1753498
Sparc,mz.352.13361,0,-0.17532831,0.17532831
Slc1a2,mz.431.07851,0,0.17525278,0.17525278
Olfm1,mz.312.13867,0,0.17522182,0.17522182
Cryab,mz.415.10892,0,-0.17521961,0.17521961
Ldhb,mz.469.04201,0,-0.17516962,0.17516962
Prkcg,mz.470.04199,0,0.17510247,0.17510247
Nefm,mz.556.05285,0,-0.17506742,0.17506742
Aldh1a1,mz.354.14918,0,-0.17504546,0.17504546
Spag9,mz.428.14952,0,-0.175039,0.175039
Sec23b,mz.428.14952,0,-0.1750056,0.1750056
Stmn4,mz.312.15803,0,-0.17498206,0.17498206
Prkcg,mz.310.12302,0,0.17496751,0.17496751
Nefm,mz.427.13255,0,-0.17489043,0.17489043
Aldh1a1,mz.432.08618,0,-0.17486107,0.17486107
Nefm,mz.433.08094,0,-0.17483824,0.17483824
Mag,mz.352.13361,0,-0.17471299,0.17471299
Sec23b,mz.427.13472,0,-0.17469376,0.17469376
Nme7,mz.555.04915,0,-0.17463915,0.17463915
Sncg,mz.431.08294,0,-0.17451786,0.17451786
Dusp26,mz.433.08094,0,-0.17451638,0.17451638
Sparc,mz.310.12302,0,-0.17450845,0.17450845
Pvalb,mz.311.1529,0,-0.17450541,0.17450541
Sncg,mz.415.10892,0,-0.17449993,0.17449993
Slc32a1,mz.407.14256,0,-0.17445943,0.17445943
Slc1a2,mz.862.08498,0,0.17437544,0.17437544
Aldh1a1,mz.433.08094,0,-0.17435947,0.17435947
Phlda3,mz.383.14755,0,-0.17432112,0.17432112
Phlda3,mz.415.10892,0,-0.17417434,0.17417434
Spag9,mz.382.14402,0,-0.17415892,0.17415892
Sec23b,mz.555.04915,0,-0.174146,0.174146
Rpl4,mz.324.07894,0,-0.17410955,0.17410955
Plp1,mz.311.15701,0,-0.17408048,0.17408048
Prkcg,mz.408.12338,0,0.17391843,0.17391843
Nefm,mz.482.10025,0,-0.17390433,0.17390433
mt-Nd4,mz.351.14952,0,0.17389083,0.17389083
Aldh1a1,mz.427.13472,0,-0.17380716,0.17380716
Nme7,mz.428.14952,0,-0.17376782,0.17376782
Bcas1,mz.428.14952,0,-0.17374896,0.17374896
Nme7,mz.698.23612,0,-0.17374668,0.17374668
Tmsb10,mz.383.14755,0,-0.17364007,0.17364007
Cnp,mz.408.12338,0,-0.17346743,0.17346743
mt-Atp6,mz.407.14256,0,0.17342499,0.17342499
Aldh1a1,mz.354.1128,0,-0.17337145,0.17337145
Slc6a11,mz.408.12338,0,-0.1733453,0.1733453
Cryab,mz.431.08294,0,-0.17319281,0.17319281
Tmsb10,mz.326.11793,0,-0.17315686,0.17315686
Tmsb10,mz.697.23266,0,-0.17313379,0.17313379
Nme7,mz.427.13472,0,-0.17306095,0.17306095
Sec23b,mz.382.14402,0,-0.17303169,0.17303169
Nefm,mz.469.03851,0,-0.17291594,0.17291594
Nnat,mz.431.07851,0,0.1728692,0.1728692
Nefm,mz.416.11226,0,-0.17279795,0.17279795
Tmsb10,mz.697.2391,0,-0.17274435,0.17274435
Cryab,mz.427.13255,0,-0.17272723,0.17272723
Chga,mz.311.1529,0,-0.1727058,0.1727058
Tmsb10,mz.428.14952,0,-0.17266929,0.17266929
Calb2,mz.433.07846,0,-0.17253643,0.17253643
Malat1,mz.429.0767,0,0.17248139,0.17248139
Stmn4,mz.311.15701,0,-0.17239547,0.17239547
Nrgn,mz.312.13867,0,0.17214519,0.17214519
Aldh1a1,mz.427.14125,0,-0.17206106,0.17206106
mt-Nd4,mz.312.15803,0,0.17185345,0.17185345
H2afz,mz.431.07851,0,-0.17180768,0.17180768
Vamp1,mz.311.1529,0,-0.17175226,0.17175226
Ewsr1,mz.382.14402,0,-0.17169076,0.17169076
Slc32a1,mz.622.29085,0,-0.171668,0.171668
Apod,mz.698.23612,0,-0.1716414,0.1716414
Chga,mz.622.29085,0,-0.17163402,0.17163402
mt-Atp6,mz.312.13867,0,0.17152677,0.17152677
Phlda3,mz.469.04201,0,-0.17147723,0.17147723
Fibcd1,mz.431.08294,0,0.17140505,0.17140505
Ewsr1,mz.554.0458,0,-0.17138302,0.17138302
Iscu,mz.311.1529,0,-0.17134929,0.17134929
Calb2,mz.407.14256,0,-0.17134035,0.17134035
Nefm,mz.338.1179,0,-0.1711767,0.1711767
Nnat,mz.311.1529,0,0.17115659,0.17115659
Sncg,mz.432.08618,0,-0.17112646,0.17112646
Spag9,mz.354.1128,0,-0.17109857,0.17109857
Prkcg,mz.415.10892,0,0.17099604,0.17099604
Spag9,mz.326.11793,0,-0.17090447,0.17090447
Phlda3,mz.431.08737,0,-0.17088042,0.17088042
Ewsr1,mz.338.1179,0,-0.17055964,0.17055964
Spag9,mz.338.1179,0,-0.17048919,0.17048919
Nefm,mz.470.04199,0,-0.17040135,0.17040135
Stmn4,mz.312.13867,0,-0.17037013,0.17037013
Aldh1a1,mz.326.11793,0,-0.17036477,0.17036477
Spag9,mz.427.14125,0,-0.1703392,0.1703392
Cnp,mz.469.03851,0,-0.17029607,0.17029607
Phlda3,mz.408.12338,0,-0.17021641,0.17021641
Apod,mz.554.0458,0,-0.1701273,0.1701273
Phlda3,mz.458.16003,0,-0.17012139,0.17012139
Calb2,mz.469.03851,0,-0.17004889,0.17004889
Cryab,mz.458.16003,0,-0.16993093,0.16993093
Spag9,mz.398.13898,0,-0.16987765,0.16987765
Cnp,mz.415.10892,0,-0.16981281,0.16981281
Rpl4,mz.340.13357,0,-0.1696704,0.1696704
Cnp,mz.453.06455,0,-0.1696453,0.1696453
Olfm1,mz.325.08221,0,0.16959436,0.16959436
Prkcg,mz.469.04201,0,0.16951111,0.16951111
Bcas1,mz.382.14402,0,-0.16934112,0.16934112
Slc6a11,mz.326.11793,0,-0.16924731,0.16924731
Cryab,mz.469.03851,0,-0.16924083,0.16924083
Slc1a2,mz.407.14256,0,0.16922641,0.16922641
Cpne7,mz.351.14952,0,0.16919455,0.16919455
Phlda3,mz.326.11793,0,-0.16918598,0.16918598
Syt2,mz.431.07851,0,-0.16918486,0.16918486
Bcas1,mz.427.13472,0,-0.16911745,0.16911745
Ewsr1,mz.428.14952,0,-0.1689955,0.1689955
Dusp26,mz.470.04199,0,-0.16899095,0.16899095
Tmsb10,mz.427.13472,0,-0.16895795,0.16895795
Nme7,mz.697.2391,0,-0.16894063,0.16894063
Phlda3,mz.416.11226,0,-0.16889381,0.16889381
Plp1,mz.312.15803,0,-0.1688402,0.1688402
Tmsb10,mz.354.1128,0,-0.16881998,0.16881998
mt-Nd3,mz.312.13867,0,0.16872197,0.16872197
Fibcd1,mz.433.07846,0,0.16868922,0.16868922
Nnat,mz.340.13357,0,0.16852596,0.16852596
Ldhb,mz.431.07851,0,-0.16845694,0.16845694
Nme7,mz.382.14402,0,-0.16841106,0.16841106
Prkcg,mz.431.07851,0,0.16838843,0.16838843
mt-Nd4,mz.407.14256,0,0.1683833,0.1683833
Spag9,mz.433.08094,0,-0.16832054,0.16832054
Calb2,mz.433.08939,0,-0.16825342,0.16825342
Tmsb10,mz.482.10025,0,-0.16814712,0.16814712
Slc1a2,mz.416.11226,0,0.16805682,0.16805682
Neat1,mz.698.23612,0,-0.16798288,0.16798288
mt-Nd3,mz.312.15803,0,0.16796373,0.16796373
Cpne7,mz.453.06455,0,0.16794434,0.16794434
Nefm,mz.862.09285,0,-0.16785151,0.16785151
Ewsr1,mz.697.23266,0,-0.16779846,0.16779846
Phlda3,mz.556.05285,0,-0.16749018,0.16749018
Sec23b,mz.427.14125,0,-0.16746831,0.16746831
Ptgds,mz.622.29085,0,-0.16746497,0.16746497
Gfap,mz.416.11226,0,0.16744325,0.16744325
Tmsb10,mz.555.04915,0,-0.16738038,0.16738038
Slc1a2,mz.453.06455,0,0.16733326,0.16733326
Slc32a1,mz.431.07851,0,-0.16726863,0.16726863
Cd83,mz.433.08094,0,-0.16724333,0.16724333
Aldh1a1,mz.398.13898,0,-0.1671972,0.1671972
Calb2,mz.431.07851,0,-0.16719565,0.16719565
Nrgn,mz.325.08221,0,0.16714148,0.16714148
Apod,mz.382.14402,0,-0.16713712,0.16713712
Nme7,mz.427.14125,0,-0.16713113,0.16713113
Sparc,mz.458.16003,0,-0.16712078,0.16712078
Ewsr1,mz.698.23612,0,-0.16707659,0.16707659
Nefm,mz.431.08737,0,-0.16706833,0.16706833
Mobp,mz.407.14256,0,-0.167029,0.167029
Sncg,mz.433.08094,0,-0.16699022,0.16699022
mt-Atp6,mz.862.08498,0,0.16681865,0.16681865
Aldh1a1,mz.556.05285,0,-0.16678566,0.16678566
Tmsb10,mz.458.16003,0,-0.16672306,0.16672306
Aldh1a1,mz.433.07846,0,-0.16670023,0.16670023
Fibcd1,mz.433.08094,0,0.16666314,0.16666314
Poglut1,mz.352.13361,0,-0.16659573,0.16659573
Syt2,mz.453.06455,0,-0.16641632,0.16641632
Aldh1a1,mz.415.10892,0,-0.16628829,0.16628829
Syt2,mz.862.08498,0,-0.16624866,0.16624866
Spag9,mz.416.11226,0,-0.16609535,0.16609535
Dusp26,mz.469.03851,0,-0.16603988,0.16603988
Bcas1,mz.354.14918,0,-0.16595674,0.16595674
Enpp2,mz.697.23266,0,-0.16592953,0.16592953
Pvalb,mz.622.29085,0,-0.16587174,0.16587174
Aldh1a1,mz.383.14755,0,-0.16579647,0.16579647
Cnp,mz.431.08737,0,-0.16572437,0.16572437
Sec23b,mz.432.08618,0,-0.16554576,0.16554576
Slc1a2,mz.458.16003,0,0.16550732,0.16550732
Fibcd1,mz.408.12338,0,0.16550392,0.16550392
Cryab,mz.470.04199,0,-0.16535664,0.16535664
Neat1,mz.697.23266,0,-0.16530019,0.16530019
Fibcd1,mz.862.08498,0,0.1652942,0.1652942
Olfm1,mz.624.27776,0,0.16528252,0.16528252
Npy,mz.354.1128,0,0.1652562,0.1652562
Cd83,mz.431.08294,0,-0.16514549,0.16514549
Sec23b,mz.383.14755,0,-0.16512173,0.16512173
Cnp,mz.433.07846,0,-0.16506875,0.16506875
mt-Nd3,mz.351.14952,0,0.16498233,0.16498233
Slc6a11,mz.310.12302,0,-0.16495912,0.16495912
Spag9,mz.458.16003,0,-0.16494763,0.16494763
Cryab,mz.433.07846,0,-0.16475815,0.16475815
Calb2,mz.554.0458,0,-0.16475688,0.16475688
Apod,mz.555.04915,0,-0.16472673,0.16472673
Vamp1,mz.622.29085,0,-0.16463491,0.16463491
Mag,mz.429.0767,0,-0.16451597,0.16451597
mt-Co2,mz.312.13867,0,0.16449562,0.16449562
Enpp2,mz.697.2391,0,-0.16447948,0.16447948
Enpp2,mz.698.23612,0,-0.16447428,0.16447428
Sec23b,mz.431.08294,0,-0.16446383,0.16446383
Calb2,mz.428.14952,0,-0.16440246,0.16440246
Iscu,mz.407.14256,0,-0.16431493,0.16431493
Bcas1,mz.326.11793,0,-0.16431366,0.16431366
Rnf112,mz.697.2391,0,0.16425088,0.16425088
Dusp26,mz.431.08737,0,-0.16420907,0.16420907
Car2,mz.382.14402,0,-0.16406824,0.16406824
Ewsr1,mz.555.04915,0,-0.16402836,0.16402836
Ldhb,mz.352.13361,0,-0.1640259,0.1640259
Nme7,mz.398.13898,0,-0.16402489,0.16402489
Vamp1,mz.407.14256,0,-0.16399449,0.16399449
Cryab,mz.408.12338,0,-0.16393135,0.16393135
Nnat,mz.311.15701,0,0.1639036,0.1639036
Car2,mz.428.14952,0,-0.16389781,0.16389781
Mag,mz.311.15701,0,-0.16367601,0.16367601
Aldh1a1,mz.469.03851,0,-0.16363439,0.16363439
Mag,mz.862.08498,0,-0.16362941,0.16362941
Enpp2,mz.554.0458,0,-0.16361405,0.16361405
Ptgds,mz.311.1529,0,-0.16359311,0.16359311
Malat1,mz.351.14952,0,0.16358721,0.16358721
Neat1,mz.554.0458,0,-0.16355129,0.16355129
Sncg,mz.862.09285,0,-0.1634096,0.1634096
Calb2,mz.354.1128,0,-0.16333681,0.16333681
Tmsb10,mz.698.23612,0,-0.16333337,0.16333337
Ewsr1,mz.415.10892,0,-0.16316995,0.16316995
Rnf112,mz.697.23266,0,0.16311048,0.16311048
Car2,mz.554.0458,0,-0.1630831,0.1630831
Cnp,mz.469.04201,0,-0.16307588,0.16307588
Ewsr1,mz.697.2391,0,-0.16307536,0.16307536
Bcas1,mz.383.14755,0,-0.16301319,0.16301319
Sec23b,mz.398.13898,0,-0.16294652,0.16294652
Npy,mz.398.13898,0,0.16276202,0.16276202
Ewsr1,mz.354.14918,0,-0.16266862,0.16266862
Cryab,mz.453.06455,0,-0.1626491,0.1626491
Nme7,mz.354.14918,0,-0.16259226,0.16259226
Aldh1a1,mz.482.10025,0,-0.16255057,0.16255057
Dusp26,mz.433.07846,0,-0.16254237,0.16254237
Calb2,mz.555.04915,0,-0.16252589,0.16252589
Vamp1,mz.429.0767,0,-0.16252008,0.16252008
Ewsr1,mz.432.08618,0,-0.16250893,0.16250893
Tmsb10,mz.427.14125,0,-0.16241743,0.16241743
Stmn4,mz.429.0767,0,-0.1624161,0.1624161
Bcas1,mz.338.1179,0,-0.16237105,0.16237105
Mog,mz.428.14952,0,-0.16234308,0.16234308
Iscu,mz.622.29085,0,-0.16234067,0.16234067
Ewsr1,mz.354.1128,0,-0.16229919,0.16229919
Endod1,mz.325.08221,0,-0.16228,0.16228
Spag9,mz.354.14918,0,-0.16227657,0.16227657
Calb2,mz.470.04199,0,-0.16226622,0.16226622
Tmsb10,mz.398.13898,0,-0.16216765,0.16216765
Rnf112,mz.432.08618,0,0.16215855,0.16215855
Sncg,mz.416.11226,0,-0.16205928,0.16205928
Car2,mz.555.04915,0,-0.16202278,0.16202278
Spag9,mz.862.09285,0,-0.16185266,0.16185266
Nme7,mz.383.14755,0,-0.1617839,0.1617839
Mog,mz.554.0458,0,-0.16176486,0.16176486
mt-Atp6,mz.351.14952,0,0.16173309,0.16173309
Dusp26,mz.862.09285,0,-0.1616692,0.1616692
Calb2,mz.427.13472,0,-0.16166802,0.16166802
Rnf112,mz.428.14952,0,0.16166791,0.16166791
Nme7,mz.432.08618,0,-0.16158861,0.16158861
Enpp2,mz.428.14952,0,-0.1615875,0.1615875
Bcas1,mz.354.1128,0,-0.16152507,0.16152507
Rnf112,mz.382.14402,0,0.16150713,0.16150713
Spag9,mz.427.13255,0,-0.16150685,0.16150685
H2afz,mz.311.1529,0,-0.16140798,0.16140798
Car2,mz.698.23612,0,-0.16139448,0.16139448
Fibcd1,mz.862.09285,0,0.16138247,0.16138247
Rnf112,mz.554.0458,0,0.16131368,0.16131368
Rnf112,mz.698.23612,0,0.16128209,0.16128209
Nefm,mz.469.04201,0,-0.16127995,0.16127995
Neat1,mz.697.2391,0,-0.16127883,0.16127883
Ewsr1,mz.326.11793,0,-0.16111068,0.16111068
Rnf112,mz.431.08294,0,0.16103774,0.16103774
Ewsr1,mz.431.08294,0,-0.16102418,0.16102418
Nme7,mz.354.1128,0,-0.16101918,0.16101918
Sncg,mz.431.08737,0,-0.16098733,0.16098733
Phlda3,mz.453.06455,0,-0.16098562,0.16098562
Cryab,mz.416.11226,0,-0.16086459,0.16086459
Sec23b,mz.427.13255,0,-0.16079198,0.16079198
Bcas1,mz.556.05285,0,-0.16077194,0.16077194
Syt2,mz.429.0767,0,-0.16076845,0.16076845
Car2,mz.697.23266,0,-0.16072634,0.16072634
Cryab,mz.431.08737,0,-0.16066377,0.16066377
Nrgn,mz.324.08158,0,0.16063586,0.16063586
Sec23b,mz.408.12338,0,-0.16043006,0.16043006
Cd83,mz.432.08618,0,-0.16030309,0.16030309
Calb2,mz.382.14402,0,-0.16022274,0.16022274
Nefm,mz.433.07846,0,-0.1600043,0.1600043
Calb2,mz.453.06455,0,-0.15999153,0.15999153
mt-Nd4,mz.324.08158,0,0.15998697,0.15998697
Nme7,mz.427.13255,0,-0.15990382,0.15990382
Enpp2,mz.354.14918,0,-0.15988427,0.15988427
Nefm,mz.408.12338,0,-0.15985835,0.15985835
Cpne7,mz.312.13867,0,0.15982805,0.15982805
Sec23b,mz.354.14918,0,-0.15972047,0.15972047
Nefm,mz.311.1529,0,-0.15971419,0.15971419
Sec23b,mz.433.07846,0,-0.15955937,0.15955937
Cpne7,mz.622.29085,0,0.15953696,0.15953696
Calb2,mz.398.13898,0,-0.15951303,0.15951303
Pvalb,mz.351.14952,0,-0.15950939,0.15950939
Stmn4,mz.351.14952,0,-0.15949497,0.15949497
Phlda3,mz.310.12302,0,-0.15948793,0.15948793
Rnf112,mz.555.04915,0,0.15945104,0.15945104
Calb2,mz.862.08498,0,-0.15934306,0.15934306
Ewsr1,mz.398.13898,0,-0.15933856,0.15933856
Dusp26,mz.431.07851,0,-0.15931076,0.15931076
Spag9,mz.407.14256,0,-0.15928417,0.15928417
Apod,mz.428.14952,0,-0.1592442,0.1592442
Mog,mz.697.23266,0,-0.15908778,0.15908778
Ewsr1,mz.383.14755,0,-0.15903518,0.15903518
Cryab,mz.469.04201,0,-0.15888336,0.15888336
Aldh1a1,mz.433.08939,0,-0.15884016,0.15884016
Nme7,mz.326.11793,0,-0.15877657,0.15877657
Spag9,mz.383.14755,0,-0.15877472,0.15877472
Nme7,mz.431.08294,0,-0.15869047,0.15869047
Slc32a1,mz.351.14952,0,-0.15866566,0.15866566
Rnf112,mz.431.08737,0,0.15859084,0.15859084
Cpne7,mz.470.04199,0,0.15843327,0.15843327
Mog,mz.698.23612,0,-0.15841441,0.15841441
Cnp,mz.416.11226,0,-0.15834013,0.15834013
mt-Co2,mz.325.08221,0,0.15831164,0.15831164
Nme7,mz.416.11226,0,-0.15811732,0.15811732
Phlda3,mz.470.04199,0,-0.15794921,0.15794921
Phlda3,mz.431.07851,0,-0.15786174,0.15786174
Mag,mz.351.14952,0,-0.1578402,0.1578402
Calb2,mz.698.23612,0,-0.15776964,0.15776964
Vamp1,mz.351.14952,0,-0.15767151,0.15767151
H2afz,mz.622.29085,0,-0.15758198,0.15758198
Ldhb,mz.311.1529,0,-0.15757307,0.15757307
Sec23b,mz.433.08094,0,-0.15745157,0.15745157
Ewsr1,mz.427.13472,0,-0.15741955,0.15741955
Ptgds,mz.351.14952,0,-0.15741816,0.15741816
Aldh1a1,mz.427.13255,0,-0.15733282,0.15733282
Neat1,mz.555.04915,0,-0.15732758,0.15732758
Olfm1,mz.340.13357,0,0.15728445,0.15728445
Bcas1,mz.427.14125,0,-0.15727572,0.15727572
Sec23b,mz.354.1128,0,-0.15720072,0.15720072
Prkcg,mz.453.06455,0,0.15720055,0.15720055
Sncg,mz.862.08498,0,-0.15704462,0.15704462
Slc1a2,mz.311.15701,0,0.15703431,0.15703431
Rnf112,mz.862.09285,0,0.15702674,0.15702674
Nme7,mz.556.05285,0,-0.15696028,0.15696028
Enpp2,mz.382.14402,0,-0.15689757,0.15689757
Ewsr1,mz.862.09285,0,-0.15683222,0.15683222
Slc1a2,mz.312.15803,0,0.1568054,0.1568054
Car2,mz.427.13472,0,-0.15678735,0.15678735
Malat1,mz.312.13867,0,0.15675622,0.15675622
Calb2,mz.469.04201,0,-0.15672454,0.15672454
Endod1,mz.324.08158,0,-0.15672195,0.15672195
Rnd2,mz.433.08094,0,-0.15669015,0.15669015
Nnat,mz.407.14256,0,0.15667048,0.15667048
Klhdc8a,mz.554.0458,0,-0.1566293,0.1566293
Sncg,mz.433.07846,0,-0.15652156,0.15652156
Nme7,mz.433.08094,0,-0.15650378,0.15650378
Mog,mz.555.04915,0,-0.1564343,0.1564343
Spag9,mz.433.08939,0,-0.15638264,0.15638264
Cldn11,mz.698.23612,0,-0.15635447,0.15635447
Fibcd1,mz.470.04199,0,0.15629183,0.15629183
Calb2,mz.427.14125,0,-0.15624484,0.15624484
Calb2,mz.427.13255,0,-0.15614592,0.15614592
