gene,w,component,w_abs
Usp30,3.2818843e-05,2,3.2818843e-05
Peli3,-3.2056985e-05,2,3.2056985e-05
Synpo2,-3.203664e-05,2,3.203664e-05
Tmem189,-3.1872794e-05,2,3.1872794e-05
Hba-a2,3.0223135e-05,2,3.0223135e-05
Carhsp1,3.017576e-05,2,3.017576e-05
Cmc4,3.0003923e-05,2,3.0003923e-05
Desi2,-2.9208888e-05,2,2.9208888e-05
Tmem184c,-2.8493061e-05,2,2.8493061e-05
Optc,2.8404798e-05,2,2.8404798e-05
Gm13830,2.8360479e-05,2,2.8360479e-05
Mtss2,2.7978007e-05,2,2.7978007e-05
Dync1li1,2.788487e-05,2,2.788487e-05
Plod1,-2.6809535e-05,2,2.6809535e-05
Gm10767,-2.6009417e-05,2,2.6009417e-05
Haglr,2.5944837e-05,2,2.5944837e-05
Paip2b,-2.5788655e-05,2,2.5788655e-05
Tdrd12,2.5628098e-05,2,2.5628098e-05
Nhej1,-2.5021216e-05,2,2.5021216e-05
Gpr139,2.4827883e-05,2,2.4827883e-05
Samd11,2.4337838e-05,2,2.4337838e-05
Atpaf2,2.2868242e-05,2,2.2868242e-05
Zcchc8,2.2469292e-05,2,2.2469292e-05
Hpx,-2.1939151e-05,2,2.1939151e-05
Trp73,2.0840565e-05,2,2.0840565e-05
Dmp1,2.0772166e-05,2,2.0772166e-05
Fibp,2.0644105e-05,2,2.0644105e-05
Cd163l1,-2.0440664e-05,2,2.0440664e-05
Gm14325,-1.9242325e-05,2,1.9242325e-05
St6gal1,-1.9171748e-05,2,1.9171748e-05
Ifi35,-1.884381e-05,2,1.884381e-05
Radil,1.8809642e-05,2,1.8809642e-05
Hgd,1.855585e-05,2,1.855585e-05
Pip4k2a,1.8159843e-05,2,1.8159843e-05
Zbtb6,1.7575674e-05,2,1.7575674e-05
Gm45604,1.7045902e-05,2,1.7045902e-05
Malt1,-1.6596196e-05,2,1.6596196e-05
Prodh,-1.6558126e-05,2,1.6558126e-05
Edem2,-1.6512438e-05,2,1.6512438e-05
Gm10134,-1.6003434e-05,2,1.6003434e-05
Mob2,1.588979e-05,2,1.588979e-05
Col12a1,1.560019e-05,2,1.560019e-05
Dnajb3,1.5579033e-05,2,1.5579033e-05
Gm11423,-1.504604e-05,2,1.504604e-05
3110021N24Rik,-1.431373e-05,2,1.431373e-05
S100a7a,1.42574045e-05,2,1.42574045e-05
Snx20,1.3621337e-05,2,1.3621337e-05
Gm4211,1.2683108e-05,2,1.2683108e-05
Syt2,-1.2554279e-05,2,1.2554279e-05
Cracr2a,-1.1817519e-05,2,1.1817519e-05
Hars2,-1.1760847e-05,2,1.1760847e-05
Sec16a,-1.1412553e-05,2,1.1412553e-05
Zfp568,1.1334563e-05,2,1.1334563e-05
Dmrtc1a,-1.04245155e-05,2,1.04245155e-05
Fah,8.050087e-06,2,8.050087e-06
Gkap1,-7.895203e-06,2,7.895203e-06
Slc38a10,-7.763311e-06,2,7.763311e-06
Syf2,7.4305294e-06,2,7.4305294e-06
P3h1,6.9020703e-06,2,6.9020703e-06
Lmf1,6.6521125e-06,2,6.6521125e-06
Mindy4b-ps,6.413679e-06,2,6.413679e-06
Crispld1,-6.3089174e-06,2,6.3089174e-06
Zfp354b,5.9504055e-06,2,5.9504055e-06
Slc35e4,-5.8819237e-06,2,5.8819237e-06
Cd74,-5.7608527e-06,2,5.7608527e-06
Sgk3,4.4877056e-06,2,4.4877056e-06
Gm46378,3.1590923e-06,2,3.1590923e-06
Ak8,-2.529737e-06,2,2.529737e-06
Ecm2,-2.2929594e-06,2,2.2929594e-06
Gm28836,-2.2337067e-06,2,2.2337067e-06
Capn2,1.5759799e-06,2,1.5759799e-06
Erbb2,1.47777e-06,2,1.47777e-06
Enpp1,6.173074e-07,2,6.173074e-07
Gm29170,3.488775e-07,2,3.488775e-07
Zfp157,3.206991e-07,2,3.206991e-07
Enpp1,0.15352027,3,0.15352027
Teddm2,0.14528196,3,0.14528196
Gnmt,0.14033382,3,0.14033382
Kcnj8,0.13301033,3,0.13301033
Alkbh2,0.12918645,3,0.12918645
Slc17a7,-0.11752343,3,0.11752343
Nrgn,-0.114831455,3,0.114831455
Aspg,0.10574921,3,0.10574921
5330434G04Rik,0.10143718,3,0.10143718
Adamtsl4,0.09313475,3,0.09313475
S1pr5,0.08344321,3,0.08344321
Mobp,0.081457354,3,0.081457354
Bc1,-0.07593262,3,0.07593262
Acad11,0.0750622,3,0.0750622
Bcas1,0.07489496,3,0.07489496
Plp1,0.07373439,3,0.07373439
Olfm1,-0.07293101,3,0.07293101
Rpl4,0.071399935,3,0.071399935
Mag,0.07041093,3,0.07041093
Zmym1,0.069311075,3,0.069311075
Unc13c,0.06883462,3,0.06883462
Cldn11,0.068189405,3,0.068189405
Mef2c,-0.06810595,3,0.06810595
Iscu,0.06793306,3,0.06793306
Ptgds,0.06748562,3,0.06748562
Stat5b,0.06711422,3,0.06711422
Pacs2,0.06532742,3,0.06532742
Gpr62,0.06302091,3,0.06302091
Poglut1,0.06266747,3,0.06266747
Ptk2b,-0.06162638,3,0.06162638
Tspan2,0.061096925,3,0.061096925
Phlda3,0.060691036,3,0.060691036
Slain1,0.060388036,3,0.060388036
H2afz,0.05927772,3,0.05927772
Scrib,0.058958456,3,0.058958456
Gigyf1,0.05718929,3,0.05718929
Npy,-0.056881085,3,0.056881085
Apod,0.05647919,3,0.05647919
Cnp,0.056408547,3,0.056408547
Ppp1r14a,0.056351546,3,0.056351546
Stmn4,0.055722415,3,0.055722415
Pllp,0.055335335,3,0.055335335
Tmbim1,0.055327408,3,0.055327408
mt-Nd4,-0.055116024,3,0.055116024
Neat1,0.054662235,3,0.054662235
Cryab,0.054579593,3,0.054579593
mt-Nd3,-0.054450277,3,0.054450277
Tmem88b,0.05439463,3,0.05439463
Chga,0.05427419,3,0.05427419
Spag9,0.0535567,3,0.0535567
Med31,0.053459514,3,0.053459514
Phldb1,0.05326444,3,0.05326444
Syf2,0.05315241,3,0.05315241
Endod1,0.05310671,3,0.05310671
Lonp2,0.05299292,3,0.05299292
Car2,0.052452415,3,0.052452415
mt-Atp6,-0.05159471,3,0.05159471
Rnd2,0.05113103,3,0.05113103
Dock10,0.050385874,3,0.050385874
Vamp1,0.049742613,3,0.049742613
Atp1a1,-0.049427506,3,0.049427506
Cdk11b,0.047097113,3,0.047097113
Ikbkb,0.04567745,3,0.04567745
Txndc15,0.045037486,3,0.045037486
Enpp2,0.04503608,3,0.04503608
Mrs2,0.04486466,3,0.04486466
Plcb4,0.044221133,3,0.044221133
Arhgap44,0.04398299,3,0.04398299
Ndrg1,0.043122705,3,0.043122705
Cog6,0.04282255,3,0.04282255
Gnptab,0.04217933,3,0.04217933
Fh1,0.042060047,3,0.042060047
Vps39,0.041955423,3,0.041955423
Mtor,0.04138631,3,0.04138631
Gna12,0.04122823,3,0.04122823
Ago3,0.038098775,3,0.038098775
Ctsz,0.038067233,3,0.038067233
Gid4,0.036915872,3,0.036915872
Stat2,0.036780965,3,0.036780965
mt-Co2,-0.035979558,3,0.035979558
Tcf7l2,0.03555688,3,0.03555688
Bcar1,0.035466254,3,0.035466254
Necap2,0.03420562,3,0.03420562
Wscd1,0.034084775,3,0.034084775
Erbin,0.033502664,3,0.033502664
Prkcg,-0.031714004,3,0.031714004
Pwwp3a,0.028036345,3,0.028036345
Limch1,0.02791942,3,0.02791942
Tcirg1,0.026488526,3,0.026488526
Cpne7,-0.022753684,3,0.022753684
Malat1,-0.022740196,3,0.022740196
Slc30a1,0.020994317,3,0.020994317
Ep400,0.020040328,3,0.020040328
Abtb1,0.017855663,3,0.017855663
Pvalb,0.017467625,3,0.017467625
Tsc1,0.013511019,3,0.013511019
Rhou,0.0127322655,3,0.0127322655
Kcnab3,0.011751641,3,0.011751641
Kcnk3,0.011184854,3,0.011184854
Rgs5,0.011063859,3,0.011063859
Scd1,0.011020973,3,0.011020973
Dazap1,-0.010565138,3,0.010565138
Limk2,0.009222995,3,0.009222995
E2f4,0.008127716,3,0.008127716
Rrbp1,0.0076889796,3,0.0076889796
Ewsr1,0.0074682203,3,0.0074682203
C3,0.0072575714,3,0.0072575714
Mtfr1l,0.0065322015,3,0.0065322015
Gm47283,-0.0058894465,3,0.0058894465
Desi1,0.0055112713,3,0.0055112713
Sfxn3,-0.005377986,3,0.005377986
Paf1,0.005302755,3,0.005302755
Rtkn,0.005263397,3,0.005263397
AI593442,-0.00486991,3,0.00486991
Acadsb,0.004767992,3,0.004767992
Adarb1,0.004559984,3,0.004559984
Mcts1,0.0043966067,3,0.0043966067
Thoc2,-0.0043292926,3,0.0043292926
Arhgef3,0.004250125,3,0.004250125
Mog,0.0041566943,3,0.0041566943
Sst,-0.004086427,3,0.004086427
Disp3,-0.003583777,3,0.003583777
Inpp5f,0.0035776868,3,0.0035776868
Opalin,0.0035581158,3,0.0035581158
Kcnk1,-0.003453201,3,0.003453201
Slc32a1,0.003394352,3,0.003394352
Slc6a11,0.003254678,3,0.003254678
Sparc,0.003188344,3,0.003188344
Trafd1,-0.0031607188,3,0.0031607188
Vip,-0.0027822542,3,0.0027822542
C1qb,0.0027386197,3,0.0027386197
Arid4b,0.0027019135,3,0.0027019135
Sgsm1,0.0026634126,3,0.0026634126
Vps13d,0.0025132352,3,0.0025132352
Cadps,0.0025104212,3,0.0025104212
Tomm5,0.0024920714,3,0.0024920714
Syt2,0.0024484138,3,0.0024484138
Zmat4,-0.0023953433,3,0.0023953433
Dnajc27,0.0023349964,3,0.0023349964
Fa2h,0.002244936,3,0.002244936
Calb2,0.002234246,3,0.002234246
Lgi3,0.002153326,3,0.002153326
Neurl1b,-0.0020384067,3,0.0020384067
Smg9,-0.0020285994,3,0.0020285994
Adgrv1,0.0019907374,3,0.0019907374
Kcnc1,0.0019643756,3,0.0019643756
Kcnd3,-0.0019357343,3,0.0019357343
Hnrnpf,0.0019151344,3,0.0019151344
Slc30a9,0.0019008528,3,0.0019008528
Gpx3,0.0018717597,3,0.0018717597
Ankmy1,0.001855526,3,0.001855526
Man2a2,-0.001807795,3,0.001807795
Gars,0.0017341622,3,0.0017341622
Mapk1ip1,-0.0017217131,3,0.0017217131
Slc1a2,-0.0015929595,3,0.0015929595
Ldhb,0.0015668309,3,0.0015668309
Tm9sf4,0.0015368875,3,0.0015368875
Zbed3,-0.0015149481,3,0.0015149481
Stk16,0.0015087839,3,0.0015087839
Aldh1a1,0.0014949614,3,0.0014949614
Mnd1,-0.0014763593,3,0.0014763593
Xrcc3,0.0014569571,3,0.0014569571
Vars2,-0.0014414992,3,0.0014414992
Eif3g,0.0014245501,3,0.0014245501
Fibcd1,-0.0013940444,3,0.0013940444
Tmcc1,0.0013623093,3,0.0013623093
Sec23b,0.0013244122,3,0.0013244122
Nnat,-0.0013208371,3,0.0013208371
Rbm5,-0.0013171758,3,0.0013171758
Noc2l,0.0012906276,3,0.0012906276
Rnf227,0.0012139399,3,0.0012139399
Cc2d1a,-0.0012081094,3,0.0012081094
Tnrc6c,0.0012068512,3,0.0012068512
Ace,0.001198301,3,0.001198301
Bptf,-0.0011867934,3,0.0011867934
Slc44a1,0.0011721032,3,0.0011721032
Vtn,0.0011689359,3,0.0011689359
Ypel5,0.0011459873,3,0.0011459873
Thoc1,-0.0011452534,3,0.0011452534
Nme7,0.0011421177,3,0.0011421177
Ccdc107,0.0011413413,3,0.0011413413
Ccsap,-0.0011390407,3,0.0011390407
Nrip3,-0.0011262392,3,0.0011262392
Mob4,-0.001109102,3,0.001109102
Usp4,0.0010735795,3,0.0010735795
Spin2c,0.0010643748,3,0.0010643748
Gpd1,-0.0010501387,3,0.0010501387
Glrb,0.0010489945,3,0.0010489945
Nmral1,0.0010396909,3,0.0010396909
Aatk,0.001039107,3,0.001039107
Pth2,0.0010336699,3,0.0010336699
Gjb1,0.0010189825,3,0.0010189825
H1f0,0.0010148848,3,0.0010148848
Bclaf1,0.0010147963,3,0.0010147963
Ppp6r2,-0.001011364,3,0.001011364
Msh6,0.0010101271,3,0.0010101271
Setd7,-0.0009690377,3,0.0009690377
Gm49719,0.0009473756,3,0.0009473756
Rrnad1,-0.0009222443,3,0.0009222443
Rapgef4,-0.00090948393,3,0.00090948393
Etohd2,0.0008895111,3,0.0008895111
Nek7,-0.0008766872,3,0.0008766872
Srpk2,0.0008689327,3,0.0008689327
Rmi1,-0.0008647577,3,0.0008647577
Pcp4,0.00084829115,3,0.00084829115
Rexo1,-0.00084260874,3,0.00084260874
Gpr179,0.00084073696,3,0.00084073696
Gkap1,0.0008365523,3,0.0008365523
Lpar1,0.00081029633,3,0.00081029633
Cyp2j12,0.0008053475,3,0.0008053475
Nanos1,-0.0008028495,3,0.0008028495
Sfswap,-0.00079093134,3,0.00079093134
Mal,0.0007751301,3,0.0007751301
Itih2,0.0007665744,3,0.0007665744
Slc35f1,-0.0007557657,3,0.0007557657
Dnaic1,-0.00075546815,3,0.00075546815
Cuedc1,0.0007470287,3,0.0007470287
Tnfrsf22,-0.00074496027,3,0.00074496027
Pkd1,-0.00073430757,3,0.00073430757
Greb1,0.0007318241,3,0.0007318241
Rabgap1l,-0.0007201025,3,0.0007201025
Tmem63a,0.0007099517,3,0.0007099517
Plat,0.000709832,3,0.000709832
Glb1l,-0.0007043587,3,0.0007043587
Sbno2,-0.0006995466,3,0.0006995466
Usp12,-0.00069598766,3,0.00069598766
Fignl2,0.00069043494,3,0.00069043494
Klk6,0.00068741996,3,0.00068741996
Ephb1,0.0006819513,3,0.0006819513
Mtss2,-0.0006664403,3,0.0006664403
Pcdhb17,-0.0006633748,3,0.0006633748
Litaf,0.0006571071,3,0.0006571071
Prickle1,-0.00065601786,3,0.00065601786
Nr2f2,-0.0006546509,3,0.0006546509
Pxylp1,-0.000650159,3,0.000650159
Slc39a7,-0.0006378765,3,0.0006378765
Carhsp1,0.00063490873,3,0.00063490873
Kif2a,-0.000633982,3,0.000633982
Endou,-0.00062354654,3,0.00062354654
Sncg,0.0006204727,3,0.0006204727
Tial1,-0.0006177516,3,0.0006177516
Fstl4,-0.00061480346,3,0.00061480346
Itm2a,-0.0006116957,3,0.0006116957
Lag3,0.0006077896,3,0.0006077896
Fancd2,-0.0006077501,3,0.0006077501
BC005561,-0.000605349,3,0.000605349
Gm10134,0.00060391583,3,0.00060391583
P3h4,0.0006022946,3,0.0006022946
Spp1,0.00059933355,3,0.00059933355
B020010K11Rik,0.00059106405,3,0.00059106405
Pkn2,-0.00059062586,3,0.00059062586
Cabp7,0.0005896505,3,0.0005896505
Acaa1a,0.00058768946,3,0.00058768946
Smap2,-0.0005862285,3,0.0005862285
Il17rb,0.00058604765,3,0.00058604765
Sod2,0.0005849294,3,0.0005849294
Rgs16,-0.00057980017,3,0.00057980017
Rcc2,-0.0005734835,3,0.0005734835
2210011C24Rik,0.00057112245,3,0.00057112245
Pigm,-0.0005710503,3,0.0005710503
Tm7sf3,0.0005706376,3,0.0005706376
Plekhh1,0.00057036825,3,0.00057036825
Greb1l,-0.0005693032,3,0.0005693032
Ddc,0.0005661584,3,0.0005661584
Capn3,-0.0005628811,3,0.0005628811
Plxna4,-0.0005576276,3,0.0005576276
Gm26588,-0.00055753614,3,0.00055753614
Fbxw4,-0.0005531695,3,0.0005531695
Gatm,0.0005510199,3,0.0005510199
Dynlt1a,0.0005496673,3,0.0005496673
Bmp1,-0.00054850266,3,0.00054850266
Lcn2,0.00054716587,3,0.00054716587
Klhdc8a,0.0005471047,3,0.0005471047
Eps8l1,-0.00054615154,3,0.00054615154
Serinc5,0.0005417271,3,0.0005417271
Hs3st3b1,0.0005310196,3,0.0005310196
Fgfr2,0.0005306205,3,0.0005306205
Agt,0.0005297332,3,0.0005297332
Swt1,-0.0005294431,3,0.0005294431
Wasf2,0.00052876986,3,0.00052876986
Pcca,0.00052783877,3,0.00052783877
Cd74,0.00052573514,3,0.00052573514
Amer2,-0.00052407174,3,0.00052407174
Pank4,0.0005224448,3,0.0005224448
Pigv,0.00052215497,3,0.00052215497
Stpg1,-0.0005214092,3,0.0005214092
B3gnt4,0.0005178339,3,0.0005178339
Arhgap25,-0.0005176033,3,0.0005176033
Lncppara,-0.0005128765,3,0.0005128765
Smc6,-0.0005111958,3,0.0005111958
Inmt,0.0005103097,3,0.0005103097
Vps4b,0.00051008014,3,0.00051008014
Crhbp,-0.0005072639,3,0.0005072639
Magix,0.0005056863,3,0.0005056863
Srgap1,0.0005039647,3,0.0005039647
Rasa4,0.0005013104,3,0.0005013104
Fzd5,0.0005002808,3,0.0005002808
Usf1,-0.00049471366,3,0.00049471366
Spred1,-0.00049087754,3,0.00049087754
Ccdc85c,0.00048881903,3,0.00048881903
Nrf1,-0.0004884256,3,0.0004884256
Nsmce1,-0.00048834324,3,0.00048834324
Frrs1l,-0.00048778031,3,0.00048778031
Ccm2l,-0.00048554593,3,0.00048554593
Rad51ap2,-0.00048526906,3,0.00048526906
Acy3,-0.0004848053,3,0.0004848053
Sult1a1,-0.00048034568,3,0.00048034568
Sclt1,-0.00047593462,3,0.00047593462
Ttc14,-0.00047533913,3,0.00047533913
Pkn1,-0.00047101517,3,0.00047101517
Calr4,-0.000464116,3,0.000464116
Fahd1,-0.00046215288,3,0.00046215288
Tenm4,-0.00045623956,3,0.00045623956
Sap25,-0.00045609646,3,0.00045609646
Hfm1,-0.00045235566,3,0.00045235566
Rnf13,0.0004512646,3,0.0004512646
Itpripl1,-0.00045107273,3,0.00045107273
Dnajb3,0.00045044103,3,0.00045044103
Brpf3,-0.0004484209,3,0.0004484209
Acad9,-0.00044766068,3,0.00044766068
Nphp3,0.0004463727,3,0.0004463727
Dicer1,-0.0004435312,3,0.0004435312
Th,0.0004377283,3,0.0004377283
Nkx6-2,0.00043425884,3,0.00043425884
Bok,-0.00043041143,3,0.00043041143
Prss35,-0.00042890682,3,0.00042890682
Unc5c,-0.0004288322,3,0.0004288322
Gm45250,0.0004250812,3,0.0004250812
1700047K16Rik,0.00042477497,3,0.00042477497
Fcho2,-0.00042358012,3,0.00042358012
Slc18a2,0.00042319836,3,0.00042319836
Dock9,-0.00041921396,3,0.00041921396
Aifm3,-0.0004174705,3,0.0004174705
Zfp408,-0.00041583765,3,0.00041583765
Timm50,-0.0004137308,3,0.0004137308
Tnfaip2,0.00041372937,3,0.00041372937
1500002C15Rik,0.0004123119,3,0.0004123119
Cdsn,-0.0004111783,3,0.0004111783
Taf1d,-0.0004107724,3,0.0004107724
Padi2,0.00040978732,3,0.00040978732
H2-DMb1,-0.0004054627,3,0.0004054627
Cdk14,-0.0004054394,3,0.0004054394
Fam118b,-0.00040517573,3,0.00040517573
Rexo2,-0.00040506685,3,0.00040506685
Prodh,-0.00040504948,3,0.00040504948
Trnau1ap,0.0004039606,3,0.0004039606
Ddr1,0.00040344015,3,0.00040344015
Olig1,0.00040283336,3,0.00040283336
Kcnd2,-0.00040096618,3,0.00040096618
Trmo,0.00039929445,3,0.00039929445
Ism1,0.0003989835,3,0.0003989835
Man2c1,-0.00039757954,3,0.00039757954
Gm10644,0.00039733187,3,0.00039733187
Tdrd12,-0.00039713038,3,0.00039713038
Ramp3,-0.00039450492,3,0.00039450492
Pdik1l,-0.00039444614,3,0.00039444614
Lpl,-0.00039267255,3,0.00039267255
Rspo3,-0.00039200182,3,0.00039200182
Fam189a2,0.00038851402,3,0.00038851402
Peli3,0.0003879097,3,0.0003879097
Sox2ot,0.00038659087,3,0.00038659087
Sin3a,-0.00038532942,3,0.00038532942
Sowahb,0.00038502467,3,0.00038502467
Apc,-0.0003843674,3,0.0003843674
Sgk1,-0.00038394553,3,0.00038394553
Ing3,-0.00038266697,3,0.00038266697
D16Ertd472e,0.00038223228,3,0.00038223228
1700029J07Rik,-0.00038165844,3,0.00038165844
Sctr,-0.0003787959,3,0.0003787959
Pcdhb19,-0.0003782684,3,0.0003782684
Frmd8,0.00037493874,3,0.00037493874
Aldh1a3,-0.00037423146,3,0.00037423146
Pde9a,-0.00037354187,3,0.00037354187
Gm41409,-0.00037311847,3,0.00037311847
Foxo4,0.00037079785,3,0.00037079785
Ift43,0.00036982508,3,0.00036982508
Arpin,0.00036976326,3,0.00036976326
Erg,-0.0003691634,3,0.0003691634
Dot1l,-0.00036839137,3,0.00036839137
Ccdc115,-0.00036688143,3,0.00036688143
Sptb,-0.00036686694,3,0.00036686694
Dlk1,0.00036509972,3,0.00036509972
1110018N20Rik,-0.00036507,3,0.00036507
Caprin1,-0.0003622531,3,0.0003622531
Tyrobp,0.0003621569,3,0.0003621569
Cd3eap,0.00036135397,3,0.00036135397
Ugt8a,0.00036094108,3,0.00036094108
Slc6a3,0.00035921676,3,0.00035921676
Foxc1,0.0003589275,3,0.0003589275
Fbxw8,-0.00035846984,3,0.00035846984
Mkrn1,0.0003538839,3,0.0003538839
Ralgapa1,-0.00035336078,3,0.00035336078
Ccdc138,-0.0003506659,3,0.0003506659
Hba-a2,-0.0003500285,3,0.0003500285
Cep170,-0.00034957475,3,0.00034957475
Casq2,0.00034884125,3,0.00034884125
Fuz,0.0003483751,3,0.0003483751
Rffl,0.00034643986,3,0.00034643986
Ky,0.00034599553,3,0.00034599553
Slc6a9,0.00034495842,3,0.00034495842
Mindy2,0.00034469436,3,0.00034469436
Kcnj9,-0.0003412973,3,0.0003412973
Sltm,-0.00034125542,3,0.00034125542
Rnd3,-0.00034054118,3,0.00034054118
Col3a1,0.00033957855,3,0.00033957855
Fam220a,-0.00033867647,3,0.00033867647
Daam2,0.0003383331,3,0.0003383331
Ccdc177,-0.00033825953,3,0.00033825953
1700112D23Rik,0.00033818072,3,0.00033818072
Smyd1,0.00033783368,3,0.00033783368
Lrp11,-0.0003375391,3,0.0003375391
Prickle4,0.00033746494,3,0.00033746494
Ptdss2,0.00033602456,3,0.00033602456
Asph,-0.0003358953,3,0.0003358953
Ifit1,0.00033431442,3,0.00033431442
Mcm2,0.00033388936,3,0.00033388936
H2afy,-0.00033286633,3,0.00033286633
4933406B17Rik,-0.0003328291,3,0.0003328291
Slc24a5,0.0003326707,3,0.0003326707
Lcp2,-0.0003317834,3,0.0003317834
Col16a1,0.0003299344,3,0.0003299344
Col4a5,0.00032978234,3,0.00032978234
Slc22a7,0.00032934116,3,0.00032934116
Tmie,0.00032920856,3,0.00032920856
Mmp12,0.00032901074,3,0.00032901074
Zfp346,-0.000328603,3,0.000328603
Rgs3,0.00032830267,3,0.00032830267
Lgals3,0.00032812054,3,0.00032812054
2810468N07Rik,0.00032736262,3,0.00032736262
Kctd9,0.000324768,3,0.000324768
Slc6a20b,0.00032350802,3,0.00032350802
Hpx,0.00032278404,3,0.00032278404
Rbm14,-0.00032195493,3,0.00032195493
Bphl,0.00032141389,3,0.00032141389
Tesk2,0.0003211961,3,0.0003211961
Slc2a12,0.000320463,3,0.000320463
Zcchc12,0.0003200646,3,0.0003200646
Ell,-0.0003187431,3,0.0003187431
P3h3,-0.00031854754,3,0.00031854754
Cd163l1,-0.00031800102,3,0.00031800102
Gbx2,0.00031773702,3,0.00031773702
Lamc1,0.0003175759,3,0.0003175759
B3galt5,0.00031569292,3,0.00031569292
Lncpint,-0.00031423598,3,0.00031423598
Plekhg1,-0.00031238576,3,0.00031238576
Stxbp3,0.0003123202,3,0.0003123202
Ccnl2,-0.0003113807,3,0.0003113807
Gsn,0.00031110688,3,0.00031110688
Efl1,0.00031017954,3,0.00031017954
Plekhf1,0.0003095057,3,0.0003095057
Cavin3,0.0003091214,3,0.0003091214
Gm43915,0.00030827287,3,0.00030827287
Mphosph8,-0.00030579793,3,0.00030579793
Fah,0.00030578132,3,0.00030578132
Gab1,0.00030549502,3,0.00030549502
Hoga1,0.00030519877,3,0.00030519877
Gpr37,0.0003022202,3,0.0003022202
Wdr95,0.00030149688,3,0.00030149688
Thrsp,-0.00029947687,3,0.00029947687
Polm,-0.00029895952,3,0.00029895952
Slc35g1,0.0002988882,3,0.0002988882
Sh2d5,-0.00029824107,3,0.00029824107
Gm14308,0.00029801932,3,0.00029801932
Gjc3,0.00029682642,3,0.00029682642
Etl4,-0.0002939679,3,0.0002939679
Siglech,-0.00029323695,3,0.00029323695
Ltbp4,-0.00029155254,3,0.00029155254
Gm20751,0.0002906647,3,0.0002906647
Pfkfb3,0.00029028382,3,0.00029028382
Plaat3,0.00029004161,3,0.00029004161
1810073O08Rik,0.00028927642,3,0.00028927642
Snta1,-0.00028777932,3,0.00028777932
Zfp593,-0.00028740903,3,0.00028740903
4930488L21Rik,0.00028423808,3,0.00028423808
Nt5dc2,-0.00028328082,3,0.00028328082
Rassf4,0.00028244473,3,0.00028244473
Gm26879,0.0002824062,3,0.0002824062
Mettl7a1,0.00028233955,3,0.00028233955
Raf1,0.00028143372,3,0.00028143372
Stx5a,-0.00028132135,3,0.00028132135
Srms,0.00028008714,3,0.00028008714
Gramd2,-0.0002799127,3,0.0002799127
Wtip,-0.00027988967,3,0.00027988967
Xrcc6,-0.00027972597,3,0.00027972597
Treml2,0.0002795696,3,0.0002795696
Hnf1b,0.00027897302,3,0.00027897302
Hrh3,0.00027766463,3,0.00027766463
Thtpa,-0.00027762027,3,0.00027762027
Pde7b,0.0002774407,3,0.0002774407
Leng8,-0.00027739708,3,0.00027739708
A530017D24Rik,0.0002763696,3,0.0002763696
Ppcdc,-0.0002758751,3,0.0002758751
Zar1,0.00027556924,3,0.00027556924
Sult2b1,-0.00027532774,3,0.00027532774
Ankrd26,0.00027467796,3,0.00027467796
Cartpt,0.00027398422,3,0.00027398422
Lars,-0.00027299763,3,0.00027299763
Pcbd1,0.0002729814,3,0.0002729814
Vsx2,0.00027258435,3,0.00027258435
Foxf1,-0.00027216296,3,0.00027216296
Tcea2,0.0002719722,3,0.0002719722
Gm19938,-0.0002716084,3,0.0002716084
Ehd2,-0.00027085564,3,0.00027085564
Zcchc7,-0.00027037342,3,0.00027037342
Arhgef2,-0.00027009763,3,0.00027009763
Slc25a37,0.0002700324,3,0.0002700324
Slco4a1,0.0002698528,3,0.0002698528
Klhl22,-0.0002698278,3,0.0002698278
Cfdp1,-0.00026961984,3,0.00026961984
Ankmy2,-0.00026897617,3,0.00026897617
2610037D02Rik,-0.00026867786,3,0.00026867786
Scaf4,-0.0002686322,3,0.0002686322
Acan,0.00026835903,3,0.00026835903
Eef1akmt1,-0.00026728265,3,0.00026728265
Tmem201,-0.0002650186,3,0.0002650186
Ucn,0.00026452573,3,0.00026452573
Scd3,0.00026405993,3,0.00026405993
Slc6a7,-0.00026392008,3,0.00026392008
Gm49864,0.0002637959,3,0.0002637959
Flcn,0.00026367305,3,0.00026367305
Casq1,0.00026339694,3,0.00026339694
Zfp354b,-0.0002631939,3,0.0002631939
Dgkb,-0.0002629655,3,0.0002629655
Itga2b,0.00026291818,3,0.00026291818
Dek,0.00026268596,3,0.00026268596
Jup,0.0002615442,3,0.0002615442
Cat,0.00026153488,3,0.00026153488
Stc2,0.000260466,3,0.000260466
Ddx49,-0.00026032253,3,0.00026032253
Ubiad1,0.00026003068,3,0.00026003068
Sncaip,-0.0002595483,3,0.0002595483
Bms1,-0.00025866734,3,0.00025866734
Gse1,-0.00025829283,3,0.00025829283
Rfx5,-0.00025771608,3,0.00025771608
Efna3,-0.00025724526,3,0.00025724526
Irf3,0.0002567668,3,0.0002567668
Cxcl12,-0.0002564155,3,0.0002564155
Thoc6,-0.00025566487,3,0.00025566487
Zfp367,0.00025565404,3,0.00025565404
Cox11,0.00025529836,3,0.00025529836
Gm45604,0.00025520264,3,0.00025520264
Zfp512b,-0.00025490968,3,0.00025490968
Icam1,0.0002534616,3,0.0002534616
Txndc11,-0.00025327443,3,0.00025327443
Gm29100,-0.00025326724,3,0.00025326724
Cort,-0.00025302466,3,0.00025302466
Ptpn4,-0.00025202957,3,0.00025202957
Arsg,0.00025195465,3,0.00025195465
