msi,w,component,w_abs
mz.557.22344,0.13123637,1,0.13123637
mz.286.11848,0.13090873,1,0.13090873
mz.546.19795,0.13048846,1,0.13048846
mz.704.15051,0.12987101,1,0.12987101
mz.741.09987,-0.12947997,1,0.12947997
mz.778.28405,0.12930655,1,0.12930655
mz.569.22252,-0.12925962,1,0.12925962
mz.428.03105,0.12920633,1,0.12920633
mz.289.11568,0.12913854,1,0.12913854
mz.495.20244,0.12893158,1,0.12893158
mz.1007.66426,0.12866676,1,0.12866676
mz.648.27522,0.12703945,1,0.12703945
mz.373.17158,-0.12674665,1,0.12674665
mz.298.14224,-0.12651609,1,0.12651609
mz.706.15091,0.12650813,1,0.12650813
mz.209.29101,-0.12595917,1,0.12595917
mz.179.08329,-0.12576716,1,0.12576716
mz.462.18557,0.12561269,1,0.12561269
mz.497.2188,0.12532343,1,0.12532343
mz.538.18421,0.12515865,1,0.12515865
mz.469.18894,-0.1250538,1,0.1250538
mz.446.23451,0.12486699,1,0.12486699
mz.288.11123,0.12450896,1,0.12450896
mz.400.18521,0.12441796,1,0.12441796
mz.497.20963,0.124150775,1,0.124150775
mz.841.15484,-0.12372554,1,0.12372554
mz.288.12553,0.12354717,1,0.12354717
mz.288.11343,0.12322176,1,0.12322176
mz.705.14765,0.122891635,1,0.122891635
mz.558.18881,0.12286485,1,0.12286485
mz.311.1529,-0.122406825,1,0.122406825
mz.587.24869,-0.122404106,1,0.122404106
mz.950.23977,0.122399144,1,0.122399144
mz.300.13852,0.12170792,1,0.12170792
mz.938.23714,0.1203671,1,0.1203671
mz.624.27776,-0.12019704,1,0.12019704
mz.518.30606,0.12004403,1,0.12004403
mz.420.19147,0.11994691,1,0.11994691
mz.432.08618,-0.11952378,1,0.11952378
mz.288.12113,0.11872771,1,0.11872771
mz.811.04586,0.11864141,1,0.11864141
mz.740.10447,-0.11848952,1,0.11848952
mz.220.50383,0.11840908,1,0.11840908
mz.482.19078,0.11840689,1,0.11840689
mz.288.11178,0.11819526,1,0.11819526
mz.705.15489,0.118090294,1,0.118090294
mz.422.19485,0.11808636,1,0.11808636
mz.631.26782,-0.117874816,1,0.117874816
mz.578.21224,-0.117649466,1,0.117649466
mz.712.25113,-0.11748153,1,0.11748153
mz.183.75563,0.11654073,1,0.11654073
mz.433.08094,-0.11622383,1,0.11622383
mz.667.1034,0.11611072,1,0.11611072
mz.703.15423,0.11566977,1,0.11566977
mz.633.19358,0.115543984,1,0.115543984
mz.1033.67441,0.11511562,1,0.11511562
mz.1010.02632,0.11497036,1,0.11497036
mz.174.41102,-0.114773706,1,0.114773706
mz.411.14234,0.11449694,1,0.11449694
mz.783.26892,0.11444598,1,0.11444598
mz.739.10015,-0.114231996,1,0.114231996
mz.325.17015,-0.1141182,1,0.1141182
mz.575.21321,0.11383446,1,0.11383446
mz.312.13867,0.111823544,1,0.111823544
mz.856.24546,0.1116634,1,0.1116634
mz.603.21873,0.1114271,1,0.1114271
mz.741.10787,-0.111273035,1,0.111273035
mz.433.23603,0.111050025,1,0.111050025
mz.920.24843,0.11080296,1,0.11080296
mz.601.21158,-0.11067736,1,0.11067736
mz.575.204,0.110603325,1,0.110603325
mz.288.11233,0.110514194,1,0.110514194
mz.227.69378,0.11048754,1,0.11048754
mz.617.20708,0.1104198,1,0.1104198
mz.611.98932,0.109859824,1,0.109859824
mz.645.24813,0.109696604,1,0.109696604
mz.590.19486,0.10951554,1,0.10951554
mz.842.15796,-0.10911502,1,0.10911502
mz.829.32113,0.10893215,1,0.10893215
mz.523.23274,0.108802184,1,0.108802184
mz.785.4514,0.108218454,1,0.108218454
mz.681.37809,0.108159415,1,0.108159415
mz.555.1863,0.1080734,1,0.1080734
mz.555.18875,0.10658852,1,0.10658852
mz.572.24556,-0.105837286,1,0.105837286
mz.284.14369,-0.1057308,1,0.1057308
mz.622.29598,0.1056026,1,0.1056026
mz.353.16818,-0.104879595,1,0.104879595
mz.220.50422,0.10480715,1,0.10480715
mz.698.38404,0.10467315,1,0.10467315
mz.288.11651,0.104549356,1,0.104549356
mz.433.07846,-0.10448709,1,0.10448709
mz.285.13903,-0.10425183,1,0.10425183
mz.580.21743,-0.10379814,1,0.10379814
mz.706.27974,-0.103651404,1,0.103651404
mz.431.08737,-0.10322962,1,0.10322962
mz.697.30673,-0.10293107,1,0.10293107
mz.828.30107,0.102422535,1,0.102422535
mz.410.13894,0.10241183,1,0.10241183
mz.533.20148,0.101636134,1,0.101636134
mz.311.11815,0.10035292,1,0.10035292
mz.812.05004,0.10030491,1,0.10030491
mz.432.2324,0.099988416,1,0.099988416
mz.311.15624,-0.09996018,1,0.09996018
mz.888.24739,0.09991522,1,0.09991522
mz.848.32456,0.099635065,1,0.099635065
mz.578.25874,-0.09954196,1,0.09954196
mz.553.24671,0.09944526,1,0.09944526
mz.717.15675,0.09940797,1,0.09940797
mz.288.12487,0.09939317,1,0.09939317
mz.289.12398,0.0993017,1,0.0993017
mz.583.20141,0.09918443,1,0.09918443
mz.1048.34354,0.098863766,1,0.098863766
mz.288.1186,0.09877133,1,0.09877133
mz.327.08045,-0.098739475,1,0.098739475
mz.185.08132,0.0983681,1,0.0983681
mz.209.29263,-0.09745082,1,0.09745082
mz.326.08553,-0.0962413,1,0.0962413
mz.174.74559,-0.09583322,1,0.09583322
mz.289.12044,0.09577567,1,0.09577567
mz.631.23721,0.095635444,1,0.095635444
mz.622.27648,0.09554776,1,0.09554776
mz.472.21336,0.09508976,1,0.09508976
mz.593.21922,-0.09504641,1,0.09504641
mz.288.12751,0.094689324,1,0.094689324
mz.718.16034,0.094635226,1,0.094635226
mz.704.14395,0.094570294,1,0.094570294
mz.340.13357,0.094328485,1,0.094328485
mz.666.28557,0.09404297,1,0.09404297
mz.556.19502,0.09377751,1,0.09377751
mz.620.26914,-0.0937364,1,0.0937364
mz.469.03851,-0.09337768,1,0.09337768
mz.796.30177,0.09284884,1,0.09284884
mz.284.50693,0.092790805,1,0.092790805
mz.952.24511,0.09269865,1,0.09269865
mz.667.16059,-0.092523985,1,0.092523985
mz.476.20825,0.092376985,1,0.092376985
mz.704.12293,0.09188968,1,0.09188968
mz.744.31571,0.091681324,1,0.091681324
mz.1028.01148,0.091514185,1,0.091514185
mz.589.19205,0.09141453,1,0.09141453
mz.702.3195,0.091175094,1,0.091175094
mz.941.39385,0.09105659,1,0.09105659
mz.680.30167,0.090731464,1,0.090731464
mz.550.2276,-0.09004885,1,0.09004885
mz.704.13475,0.08947071,1,0.08947071
mz.429.14378,0.08912924,1,0.08912924
mz.454.06822,-0.08874546,1,0.08874546
mz.968.24613,0.08865407,1,0.08865407
mz.630.26486,-0.08712423,1,0.08712423
mz.525.21928,0.08674492,1,0.08674492
mz.156.26059,0.08643006,1,0.08643006
mz.880.33875,-0.086404234,1,0.086404234
mz.519.24045,0.08614821,1,0.08614821
mz.432.08346,-0.08610773,1,0.08610773
mz.324.15798,-0.085999705,1,0.085999705
mz.287.1262,0.0859714,1,0.0859714
mz.569.21265,-0.08588698,1,0.08588698
mz.477.1923,0.08579801,1,0.08579801
mz.603.22788,0.085686184,1,0.085686184
mz.290.12804,0.085516505,1,0.085516505
mz.572.23385,-0.085421555,1,0.085421555
mz.711.25794,-0.08539021,1,0.08539021
mz.396.12315,0.08508068,1,0.08508068
mz.698.15475,0.08506683,1,0.08506683
mz.828.32924,-0.08491992,1,0.08491992
mz.470.04199,-0.08465843,1,0.08465843
mz.681.10329,0.08461711,1,0.08461711
mz.1009.0219,0.084603906,1,0.084603906
mz.570.23167,0.08386969,1,0.08386969
mz.328.13352,0.08364032,1,0.08364032
mz.703.14113,0.08363894,1,0.08363894
mz.523.23419,0.083433405,1,0.083433405
mz.449.17775,-0.08314338,1,0.08314338
mz.363.16093,0.08254079,1,0.08254079
mz.396.20735,-0.08239814,1,0.08239814
mz.1027.00732,0.08234102,1,0.08234102
mz.289.12575,0.081743956,1,0.081743956
mz.295.1232,0.08173887,1,0.08173887
mz.297.13689,-0.08172384,1,0.08172384
mz.291.12865,0.0817132,1,0.0817132
mz.704.1295,0.08150466,1,0.08150466
mz.185.75256,-0.08144496,1,0.08144496
mz.574.19597,0.081417374,1,0.081417374
mz.567.20638,0.081108786,1,0.081108786
mz.375.16225,0.08040468,1,0.08040468
mz.547.20161,0.08028508,1,0.08028508
mz.297.15162,0.08009341,1,0.08009341
mz.324.08158,-0.080084525,1,0.080084525
mz.635.23268,-0.079873964,1,0.079873964
mz.398.1583,0.079811804,1,0.079811804
mz.443.13675,0.07977965,1,0.07977965
mz.856.3319,-0.07973915,1,0.07973915
mz.830.33274,0.079541795,1,0.079541795
mz.562.1932,0.07942865,1,0.07942865
mz.622.29085,-0.07898692,1,0.07898692
mz.353.1652,-0.078785956,1,0.078785956
mz.570.22564,-0.07874548,1,0.07874548
mz.587.23224,0.07857139,1,0.07857139
mz.368.17603,0.07847053,1,0.07847053
mz.433.08939,-0.07828811,1,0.07828811
mz.554.23047,-0.07822372,1,0.07822372
mz.234.392,0.07793506,1,0.07793506
mz.189.74812,0.077904366,1,0.077904366
mz.296.12668,0.07761987,1,0.07761987
mz.813.05233,0.0775705,1,0.0775705
mz.888.20977,0.07732344,1,0.07732344
mz.569.25858,-0.0773102,1,0.0773102
mz.864.13362,-0.076921865,1,0.076921865
mz.711.31089,0.07688678,1,0.07688678
mz.569.21609,-0.076845944,1,0.076845944
mz.329.16526,-0.07674705,1,0.07674705
mz.844.35931,-0.07619181,1,0.07619181
mz.568.24603,-0.07605165,1,0.07605165
mz.304.08897,0.075635545,1,0.075635545
mz.289.12287,-0.074764155,1,0.074764155
mz.972.25782,0.074741,1,0.074741
mz.771.39291,0.07391537,1,0.07391537
mz.853.32343,0.0737427,1,0.0737427
mz.463.1889,0.0737064,1,0.0737064
mz.283.13138,-0.07361241,1,0.07361241
mz.559.18113,0.07361134,1,0.07361134
mz.288.12707,0.07359723,1,0.07359723
mz.553.19116,0.07354035,1,0.07354035
mz.471.03683,-0.07353669,1,0.07353669
mz.397.15494,0.07352251,1,0.07352251
mz.398.13898,0.07340394,1,0.07340394
mz.830.14921,-0.07255308,1,0.07255308
mz.703.13393,0.0725487,1,0.0725487
mz.1004.31147,-0.07243941,1,0.07243941
mz.907.33182,0.07176485,1,0.07176485
mz.427.13255,0.071540326,1,0.071540326
mz.565.26329,0.071134955,1,0.071134955
mz.362.15427,0.07106582,1,0.07106582
mz.296.14364,0.071051076,1,0.071051076
mz.724.13022,0.07095582,1,0.07095582
mz.298.12293,0.07074471,1,0.07074471
mz.957.23315,0.07072135,1,0.07072135
mz.408.14611,-0.0703668,1,0.0703668
mz.638.24725,0.070310496,1,0.070310496
mz.582.2029,0.07025959,1,0.07025959
mz.1010.2507,0.070213005,1,0.070213005
mz.703.11559,0.070205666,1,0.070205666
mz.428.13762,0.069993384,1,0.069993384
mz.290.11901,0.06994947,1,0.06994947
mz.414.18174,-0.06976971,1,0.06976971
mz.969.24812,0.06957988,1,0.06957988
mz.808.26532,0.06956654,1,0.06956654
mz.587.22402,0.06954093,1,0.06954093
mz.652.23125,-0.06941595,1,0.06941595
mz.469.04201,-0.06931433,1,0.06931433
mz.604.23314,0.069311135,1,0.069311135
mz.539.24834,-0.06926674,1,0.06926674
mz.412.11825,0.06921628,1,0.06921628
mz.325.08221,-0.06912456,1,0.06912456
mz.572.18961,0.06898337,1,0.06898337
mz.309.13891,0.06880337,1,0.06880337
mz.672.26473,0.068719484,1,0.068719484
mz.540.21538,0.068671435,1,0.068671435
mz.688.39497,0.06864122,1,0.06864122
mz.445.14777,0.06808774,1,0.06808774
mz.723.12651,0.06808099,1,0.06808099
mz.796.31101,0.06790512,1,0.06790512
mz.352.13361,0.06774951,1,0.06774951
mz.513.20914,-0.067687385,1,0.067687385
mz.297.14051,0.06757641,1,0.06757641
mz.355.11611,0.067037165,1,0.067037165
mz.301.14197,0.06646062,1,0.06646062
mz.688.29517,0.06612222,1,0.06612222
mz.585.21692,-0.06590823,1,0.06590823
mz.703.12607,0.06579315,1,0.06579315
mz.337.17027,-0.06573775,1,0.06573775
mz.587.23864,0.06573593,1,0.06573593
mz.663.94681,0.06536161,1,0.06536161
mz.185.41508,0.065109245,1,0.065109245
mz.673.24799,0.06502683,1,0.06502683
mz.216.48932,0.0648739,1,0.0648739
mz.648.10102,0.0647941,1,0.0647941
mz.567.223,0.06465854,1,0.06465854
mz.444.14443,0.06455002,1,0.06455002
mz.712.31498,0.06384565,1,0.06384565
mz.170.85749,0.0638079,1,0.0638079
mz.843.3189,0.06332783,1,0.06332783
mz.370.19184,-0.06328119,1,0.06328119
mz.431.0758,-0.062627606,1,0.062627606
mz.282.12805,-0.062362377,1,0.062362377
mz.572.25727,0.062342737,1,0.062342737
mz.685.15045,-0.062308226,1,0.062308226
mz.312.05893,0.061894882,1,0.061894882
mz.942.38689,0.061456006,1,0.061456006
mz.437.09076,-0.061227426,1,0.061227426
mz.697.23266,-0.06122323,1,0.06122323
mz.942.37159,0.06101081,1,0.06101081
mz.453.06455,-0.06099846,1,0.06099846
mz.234.39054,0.060587756,1,0.060587756
mz.377.17653,0.060472783,1,0.060472783
mz.539.21175,0.06039222,1,0.06039222
mz.354.1128,0.060348805,1,0.060348805
mz.351.14952,0.06027937,1,0.06027937
mz.744.29663,-0.06020726,1,0.06020726
mz.860.34399,-0.060189378,1,0.060189378
mz.294.07516,0.059990853,1,0.059990853
mz.646.29606,-0.05997649,1,0.05997649
mz.953.25877,0.059930395,1,0.059930395
mz.337.13398,-0.05926469,1,0.05926469
mz.285.1107,0.059071753,1,0.059071753
mz.321.13898,-0.059065323,1,0.059065323
mz.355.17191,-0.059048142,1,0.059048142
mz.445.21078,0.05882674,1,0.05882674
mz.670.28419,0.05829649,1,0.05829649
mz.191.4198,0.05828963,1,0.05828963
mz.703.12083,0.058177087,1,0.058177087
mz.384.12332,0.0580938,1,0.0580938
mz.554.04133,0.057990927,1,0.057990927
mz.524.20138,0.057528336,1,0.057528336
mz.567.24261,-0.05729677,1,0.05729677
mz.362.16557,0.057278372,1,0.057278372
mz.428.14054,0.056959573,1,0.056959573
mz.703.13,0.056822322,1,0.056822322
mz.991.25583,0.056704406,1,0.056704406
mz.498.15523,0.056519333,1,0.056519333
mz.184.41564,-0.056381337,1,0.056381337
mz.575.24477,-0.056204516,1,0.056204516
mz.444.20715,0.056056034,1,0.056056034
mz.695.11915,0.055854883,1,0.055854883
mz.711.25459,-0.05571317,1,0.05571317
mz.956.2304,0.055287953,1,0.055287953
mz.820.33077,-0.055092316,1,0.055092316
mz.348.14997,0.055072434,1,0.055072434
mz.555.26226,0.054748546,1,0.054748546
mz.570.26183,-0.054280393,1,0.054280393
mz.516.21283,0.054187134,1,0.054187134
mz.326.07693,-0.054020632,1,0.054020632
mz.581.19974,0.053766776,1,0.053766776
mz.297.14718,0.053600363,1,0.053600363
mz.579.26198,-0.053386744,1,0.053386744
mz.747.30352,0.05318596,1,0.05318596
mz.554.0458,-0.052931838,1,0.052931838
mz.941.38328,0.052860677,1,0.052860677
mz.671.28852,-0.052553628,1,0.052553628
mz.434.08453,-0.05250192,1,0.05250192
mz.289.12454,0.052406017,1,0.052406017
mz.806.31509,0.052145835,1,0.052145835
mz.685.15729,-0.051639423,1,0.051639423
mz.704.15642,0.051610738,1,0.051610738
mz.840.30092,0.05156159,1,0.05156159
mz.699.16605,0.051378503,1,0.051378503
mz.582.23388,0.05136564,1,0.05136564
mz.570.19765,0.051190995,1,0.051190995
mz.687.1574,-0.051146716,1,0.051146716
mz.554.0519,0.050986003,1,0.050986003
mz.288.12641,0.05070818,1,0.05070818
mz.450.17016,0.05060318,1,0.05060318
mz.510.22192,0.050206885,1,0.050206885
mz.766.44629,0.05017067,1,0.05017067
mz.690.27454,0.050006308,1,0.050006308
mz.701.31536,0.049861897,1,0.049861897
mz.599.23249,0.049589533,1,0.049589533
mz.1048.32025,0.04943133,1,0.04943133
mz.715.2596,-0.049351163,1,0.049351163
mz.404.18423,-0.049314868,1,0.049314868
mz.180.40835,-0.04880478,1,0.04880478
mz.712.25852,0.048790578,1,0.048790578
mz.290.12525,0.04855669,1,0.04855669
mz.523.20336,0.04852551,1,0.04852551
mz.775.38622,0.048313424,1,0.048313424
mz.447.19408,-0.048181985,1,0.048181985
mz.552.21471,0.047591284,1,0.047591284
mz.716.28983,0.047493663,1,0.047493663
mz.693.23733,-0.04739493,1,0.04739493
mz.990.252,0.04724766,1,0.04724766
mz.1046.31366,0.04716235,1,0.04716235
mz.469.1761,0.047105476,1,0.047105476
mz.696.25713,-0.046585187,1,0.046585187
mz.861.34823,-0.04637775,1,0.04637775
mz.541.17038,0.046181936,1,0.046181936
mz.555.23694,-0.045936693,1,0.045936693
mz.713.25451,-0.04592307,1,0.04592307
mz.552.2434,0.045251057,1,0.045251057
mz.341.12878,0.045231882,1,0.045231882
mz.369.16015,0.045125708,1,0.045125708
mz.649.27885,0.04508878,1,0.04508878
mz.393.12703,-0.04501342,1,0.04501342
mz.596.26579,-0.044983044,1,0.044983044
mz.952.25472,0.04494072,1,0.04494072
mz.602.2154,-0.04480042,1,0.04480042
mz.698.49196,-0.044722248,1,0.044722248
mz.586.22035,-0.044711754,1,0.044711754
mz.668.16385,-0.044466604,1,0.044466604
mz.408.12338,0.044385616,1,0.044385616
mz.807.13323,0.044322148,1,0.044322148
mz.866.12445,0.044310726,1,0.044310726
mz.339.1859,-0.044272948,1,0.044272948
mz.700.32578,-0.044108715,1,0.044108715
mz.288.12377,0.043850105,1,0.043850105
mz.846.53992,0.04377179,1,0.04377179
mz.691.27831,0.043751646,1,0.043751646
mz.571.22928,0.043210935,1,0.043210935
mz.399.14248,0.04310722,1,0.04310722
mz.299.14564,-0.042463303,1,0.042463303
mz.536.03577,0.042000998,1,0.042000998
mz.956.40364,0.041995022,1,0.041995022
mz.572.21346,0.041878328,1,0.041878328
mz.483.10387,-0.041855436,1,0.041855436
mz.585.21193,-0.04183285,1,0.04183285
mz.580.21475,-0.041822985,1,0.041822985
mz.686.1537,-0.04142383,1,0.04142383
mz.459.16353,-0.04131884,1,0.04131884
mz.415.10892,-0.041177005,1,0.041177005
mz.584.24134,-0.040924136,1,0.040924136
mz.354.16846,-0.0408545,1,0.0408545
mz.697.22494,-0.04055856,1,0.04055856
mz.327.14962,-0.04038743,1,0.04038743
mz.683.2535,-0.04038121,1,0.04038121
mz.416.11226,-0.040215895,1,0.040215895
mz.695.25359,-0.03984583,1,0.03984583
mz.715.31721,0.03973948,1,0.03973948
mz.685.14361,-0.039533738,1,0.039533738
mz.480.17509,0.039366286,1,0.039366286
mz.620.28035,0.039046697,1,0.039046697
mz.404.16475,0.038767286,1,0.038767286
mz.390.14928,-0.038764752,1,0.038764752
mz.762.28558,0.038754158,1,0.038754158
mz.353.17644,0.03836749,1,0.03836749
mz.509.21386,0.03824295,1,0.03824295
mz.698.23612,-0.03801703,1,0.03801703
mz.651.22691,-0.03785986,1,0.03785986
mz.573.27069,-0.037708916,1,0.037708916
mz.541.22781,-0.037537016,1,0.037537016
mz.324.13863,-0.03729015,1,0.03729015
mz.419.12742,0.037097014,1,0.037097014
mz.700.49929,-0.036470283,1,0.036470283
mz.630.32117,0.036024027,1,0.036024027
mz.426.12352,0.0353273,1,0.0353273
mz.427.14125,0.035204805,1,0.035204805
mz.699.13044,0.03493565,1,0.03493565
mz.553.22076,-0.034887146,1,0.034887146
mz.395.19515,-0.034872413,1,0.034872413
mz.694.24144,-0.034436397,1,0.034436397
mz.290.12425,0.0344265,1,0.0344265
mz.256.11247,0.03342811,1,0.03342811
mz.576.23845,0.03318753,1,0.03318753
mz.191.08528,0.03312549,1,0.03312549
mz.988.22198,-0.03300265,1,0.03300265
mz.326.17372,-0.03273643,1,0.03273643
mz.482.10025,-0.032156326,1,0.032156326
mz.989.22428,0.031712376,1,0.031712376
mz.569.20536,0.03169141,1,0.03169141
mz.556.05285,0.0313971,1,0.0313971
mz.310.12302,-0.0312081,1,0.0312081
mz.704.30227,-0.031041065,1,0.031041065
mz.353.20156,-0.030776257,1,0.030776257
mz.703.15947,0.030672709,1,0.030672709
mz.464.08957,-0.030418286,1,0.030418286
mz.705.30642,-0.028839432,1,0.028839432
mz.298.14671,0.028569676,1,0.028569676
mz.699.32214,-0.028020322,1,0.028020322
mz.573.2054,0.027636401,1,0.027636401
mz.623.29893,0.027605033,1,0.027605033
mz.473.97299,0.0275039,1,0.0275039
mz.604.22927,0.027479846,1,0.027479846
mz.594.22317,-0.027413128,1,0.027413128
mz.697.2391,-0.026985133,1,0.026985133
mz.583.23791,0.026122442,1,0.026122442
mz.399.15071,-0.026120454,1,0.026120454
mz.310.14238,0.025005566,1,0.025005566
mz.288.12597,0.024887176,1,0.024887176
mz.708.28762,0.024755444,1,0.024755444
mz.644.28056,-0.02396139,1,0.02396139
mz.585.21011,-0.023887014,1,0.023887014
mz.450.18117,0.023669133,1,0.023669133
mz.435.11084,0.023175873,1,0.023175873
mz.429.14134,0.022877475,1,0.022877475
mz.439.06708,0.022728372,1,0.022728372
mz.449.1863,0.022675183,1,0.022675183
mz.394.19183,-0.022664815,1,0.022664815
mz.1006.2271,0.02262499,1,0.02262499
mz.451.21308,-0.022371937,1,0.022371937
mz.686.15994,0.022264004,1,0.022264004
mz.713.16489,0.022220364,1,0.022220364
mz.234.39156,-0.022050813,1,0.022050813
mz.595.22677,-0.02103883,1,0.02103883
mz.556.21059,0.020599604,1,0.020599604
mz.714.25869,-0.02012684,1,0.02012684
mz.972.24655,0.019966291,1,0.019966291
mz.568.22678,0.019837987,1,0.019837987
mz.843.35565,-0.019713283,1,0.019713283
mz.369.17947,0.019599885,1,0.019599885
mz.553.22278,-0.019348325,1,0.019348325
mz.674.28592,0.019072825,1,0.019072825
mz.570.2209,0.018692695,1,0.018692695
mz.698.24258,-0.018375242,1,0.018375242
mz.699.49516,-0.018142024,1,0.018142024
mz.552.21956,0.016411502,1,0.016411502
mz.449.19753,-0.016254691,1,0.016254691
mz.618.25343,0.015964998,1,0.015964998
mz.503.19717,0.015861453,1,0.015861453
mz.289.12631,-0.015468186,1,0.015468186
mz.354.14918,-0.015339693,1,0.015339693
mz.426.12809,0.015243446,1,0.015243446
mz.403.18066,-0.015152001,1,0.015152001
mz.958.38278,0.01510287,1,0.01510287
mz.679.22193,-0.015021572,1,0.015021572
mz.371.17565,0.015010634,1,0.015010634
mz.450.18976,-0.014760359,1,0.014760359
mz.423.14738,0.014663318,1,0.014663318
mz.621.28397,-0.014612973,1,0.014612973
mz.170.45622,0.014424642,1,0.014424642
mz.572.22561,0.013970645,1,0.013970645
mz.352.15283,-0.01373458,1,0.01373458
mz.368.12845,-0.013622056,1,0.013622056
mz.985.24908,0.012872996,1,0.012872996
mz.426.1394,0.012852915,1,0.012852915
mz.553.23333,0.01227994,1,0.01227994
mz.562.25894,0.01185546,1,0.01185546
mz.184.0874,-0.011796137,1,0.011796137
mz.180.74289,0.011487923,1,0.011487923
mz.185.0806,0.011409094,1,0.011409094
mz.394.1305,-0.011323371,1,0.011323371
mz.453.21578,0.010885789,1,0.010885789
mz.312.12163,-0.010643718,1,0.010643718
mz.338.1179,-0.010387256,1,0.010387256
mz.808.13812,0.010032604,1,0.010032604
mz.426.12472,0.009966528,1,0.009966528
mz.571.22452,-0.009879726,1,0.009879726
mz.841.33952,-0.009849993,1,0.009849993
mz.290.13428,-0.009516244,1,0.009516244
mz.427.13738,-0.009450761,1,0.009450761
mz.383.14755,0.008700379,1,0.008700379
mz.555.04915,-0.008698899,1,0.008698899
mz.822.27959,0.008545849,1,0.008545849
mz.458.16003,-0.008163745,1,0.008163745
mz.674.2805,-0.007768021,1,0.007768021
mz.699.23923,0.007599898,1,0.007599898
mz.364.13349,0.0073748543,1,0.0073748543
mz.852.19445,-0.0072302585,1,0.0072302585
mz.413.27046,0.007212751,1,0.007212751
mz.665.14431,0.006873031,1,0.006873031
mz.573.19713,0.0068486873,1,0.0068486873
mz.446.19046,0.006740593,1,0.006740593
mz.419.18816,0.006715564,1,0.006715564
mz.821.14902,-0.006472976,1,0.006472976
mz.178.41135,0.0062604113,1,0.0062604113
mz.825.30912,0.0060720076,1,0.0060720076
mz.807.31881,0.006052058,1,0.006052058
mz.355.19197,0.0057968106,1,0.0057968106
mz.738.43429,-0.0055142813,1,0.0055142813
mz.504.21722,-0.0050905966,1,0.0050905966
mz.1008.24297,-0.005085706,1,0.005085706
mz.382.14402,-0.0047059334,1,0.0047059334
mz.571.24224,0.0046123588,1,0.0046123588
mz.957.37883,0.004590293,1,0.004590293
mz.573.23761,-0.004547088,1,0.004547088
mz.559.218,0.0044886167,1,0.0044886167
mz.338.17364,-0.004482612,1,0.004482612
mz.313.17019,-0.004379614,1,0.004379614
mz.268.11244,0.00411246,1,0.00411246
mz.509.2015,-0.0040888404,1,0.0040888404
mz.824.3061,0.004010948,1,0.004010948
mz.479.20822,-0.003924922,1,0.003924922
mz.551.21192,-0.0035583533,1,0.0035583533
mz.234.72521,0.0033196842,1,0.0033196842
mz.554.226,0.0032969576,1,0.0032969576
mz.574.20078,-0.0032851954,1,0.0032851954
mz.862.09285,0.0031826454,1,0.0031826454
mz.623.23307,-0.0031574925,1,0.0031574925
mz.289.12188,0.0031551216,1,0.0031551216
mz.631.32431,0.0027857039,1,0.0027857039
mz.342.14922,0.0026533043,1,0.0026533043
mz.836.32676,-0.002562867,1,0.002562867
mz.573.18929,-0.002402957,1,0.002402957
mz.501.12015,-0.002242259,1,0.002242259
mz.339.14948,0.0021850646,1,0.0021850646
mz.1009.24583,0.0020369652,1,0.0020369652
mz.428.14952,0.0018505983,1,0.0018505983
mz.453.98657,-0.0017922302,1,0.0017922302
mz.941.36802,0.0017911994,1,0.0017911994
mz.676.28598,0.0016090984,1,0.0016090984
mz.791.98101,0.001599212,1,0.001599212
mz.411.17055,0.0015632282,1,0.0015632282
mz.552.23572,0.0014573908,1,0.0014573908
mz.698.24839,0.0014250175,1,0.0014250175
mz.288.12333,0.0014027875,1,0.0014027875
mz.675.28296,-0.0013569108,1,0.0013569108
mz.285.1471,-0.0011207238,1,0.0011207238
mz.821.33307,-0.0011092126,1,0.0011092126
mz.573.1919,-0.00097340776,1,0.00097340776
mz.429.1528,0.0009632234,1,0.0009632234
mz.840.33647,-0.00092062034,1,0.00092062034
mz.426.13386,0.0008911499,1,0.0008911499
mz.700.23159,0.00080957566,1,0.00080957566
mz.380.12854,0.0007284743,1,0.0007284743
mz.440.14945,0.0006809977,1,0.0006809977
mz.350.16571,0.0006362399,1,0.0006362399
mz.427.13472,0.000619926,1,0.000619926
mz.452.21235,-0.000606191,1,0.000606191
mz.823.28307,-0.0005842043,1,0.0005842043
mz.555.20713,0.00040840474,1,0.00040840474
mz.370.1441,-0.00036424026,1,0.00036424026
mz.326.11793,-0.00031259868,1,0.00031259868
mz.667.28856,-0.0003092585,1,0.0003092585
mz.699.22822,-0.0002904357,1,0.0002904357
mz.234.72608,0.0002558711,1,0.0002558711
mz.574.2414,-0.00024429517,1,0.00024429517
mz.407.14256,0.00023004664,1,0.00023004664
mz.510.21779,-0.00015332543,1,0.00015332543
mz.737.4309,-0.00011315453,1,0.00011315453
mz.234.39156,-0.5783715,2,0.5783715
mz.185.41508,-0.5725977,2,0.5725977
mz.178.41135,-0.5710266,2,0.5710266
mz.234.72608,-0.5700312,2,0.5700312
mz.686.1537,-0.5599817,2,0.5599817
mz.685.15045,-0.5570391,2,0.5570391
mz.180.40835,-0.55354744,2,0.55354744
mz.180.74289,-0.54885846,2,0.54885846
mz.174.74559,-0.5376064,2,0.5376064
mz.990.252,-0.5362475,2,0.5362475
mz.956.2304,-0.5314727,2,0.5314727
mz.685.14361,-0.52800894,2,0.52800894
