gene,msi,component,r,r_abs
Syt13,mz.300.01588,5,-0.15285186,0.15285186
Slc6a11,mz.315.98977,5,-0.1528398,0.1528398
Vamp1,mz.300.01588,5,-0.15281677,0.15281677
Akap5,mz.288.976055,5,0.15277132,0.15277132
Cd4,mz.599.99801,5,0.15269181,0.15269181
Ankrd63,mz.909.5483999999999,5,-0.15268326,0.15268326
Nptxr,mz.275.98650999999995,5,-0.15265748,0.15265748
Miat,mz.286.97941000000003,5,-0.15265545,0.15265545
Cd4,mz.260.96626000000003,5,0.1526111,0.1526111
Coch,mz.295.94633999999996,5,0.15249345,0.15249345
Sv2b,mz.275.01739,5,-0.15248215,0.15248215
Caln1,mz.315.98977,5,0.15245798,0.15245798
Resp18,mz.251.961865,5,-0.15243511,0.15243511
Unc13c,mz.550.0064150000001,5,0.15242092,0.15242092
Nefm,mz.275.98650999999995,5,-0.15238759,0.15238759
Shisa4,mz.506.07591,5,-0.15238425,0.15238425
Cpne9,mz.275.01739,5,-0.1523079,0.1523079
Serpini1,mz.251.961865,5,-0.15229999,0.15229999
Cxxc5,mz.275.03193999999996,5,-0.15228084,0.15228084
Cd4,mz.519.963615,5,0.15227167,0.15227167
Cabp1,mz.275.01739,5,-0.15225862,0.15225862
Rap1gap2,mz.573.92474,5,-0.1522454,0.1522454
Stx1a,mz.260.96626000000003,5,-0.15221104,0.15221104
Syt17,mz.275.01739,5,-0.15219378,0.15219378
Stx1a,mz.251.961865,5,-0.15215996,0.15215996
Gng7,mz.261.977915,5,0.15213495,0.15213495
Adcy1,mz.278.03395,5,-0.15212998,0.15212998
Wfs1,mz.189.988905,5,-0.1521197,0.1521197
Lars2,mz.495.92363,5,-0.15210173,0.15210173
Tbr1,mz.275.98650999999995,5,-0.15209928,0.15209928
Rasgrf2,mz.573.92018,5,-0.15206876,0.15206876
Adcy1,mz.271.00518,5,-0.15206863,0.15206863
Efhd2,mz.259.98213,5,-0.15202697,0.15202697
Adcy1,mz.272.99984,5,-0.15193802,0.15193802
Pvalb,mz.519.938545,5,-0.15192631,0.15192631
Asic4,mz.475.97911,5,0.15186347,0.15186347
Slc6a11,mz.573.92018,5,-0.15184954,0.15184954
Ncald,mz.251.961865,5,-0.1518449,0.1518449
Plppr4,mz.573.92018,5,0.1518319,0.1518319
Sik3,mz.253.049875,5,0.15182805,0.15182805
Pde1b,mz.909.5483999999999,5,-0.15178539,0.15178539
Stmn1,mz.315.98977,5,-0.15175566,0.15175566
Pcp4l1,mz.259.98213,5,0.15165703,0.15165703
Cck,mz.238.00025499999998,5,-0.15162474,0.15162474
Tesc,mz.275.98650999999995,5,0.15161599,0.15161599
Prkcg,mz.278.03395,5,-0.15143244,0.15143244
Ttc9b,mz.550.0064150000001,5,-0.15141428,0.15141428
Lgi3,mz.275.01739,5,-0.15141287,0.15141287
Plcxd2,mz.550.0064150000001,5,-0.1513964,0.1513964
Nrn1,mz.276.94008499999995,5,-0.15138017,0.15138017
Nefm,mz.271.00518,5,-0.15135811,0.15135811
Necab2,mz.295.94633999999996,5,0.15134422,0.15134422
Lmo3,mz.541.97996,5,0.15130334,0.15130334
Camk2n2,mz.599.99801,5,-0.15126741,0.15126741
Dmkn,mz.276.94008499999995,5,0.15119807,0.15119807
Vsnl1,mz.519.963615,5,-0.15119354,0.15119354
Cck,mz.300.01588,5,-0.15117112,0.15117112
Trbc2,mz.275.01739,5,-0.15114269,0.15114269
Pcp4l1,mz.260.98559,5,0.15107867,0.15107867
Cnr1,mz.275.01739,5,0.15099728,0.15099728
Lgi3,mz.550.0064150000001,5,-0.15097216,0.15097216
Vxn,mz.276.94008499999995,5,-0.15096262,0.15096262
Rprm,mz.275.01739,5,-0.15090278,0.15090278
Inf2,mz.599.99801,5,0.15084718,0.15084718
Syt13,mz.910.5514049999999,5,0.15084372,0.15084372
Lgi3,mz.275.03193999999996,5,-0.15082297,0.15082297
Tmem178,mz.275.03193999999996,5,-0.15079114,0.15079114
Slc30a3,mz.276.94008499999995,5,-0.15073012,0.15073012
Ankrd63,mz.238.00025499999998,5,0.15069132,0.15069132
Akap5,mz.287.96182,5,0.15064445,0.15064445
Ankrd63,mz.573.92018,5,0.1506213,0.1506213
Slc30a3,mz.881.51323,5,0.15060714,0.15060714
Coprs,mz.286.97793,5,-0.15060219,0.15060219
Hpca,mz.275.98650999999995,5,0.15055859,0.15055859
Lingo1,mz.550.0064150000001,5,-0.15054992,0.15054992
Cdh13,mz.276.94008499999995,5,0.15053844,0.15053844
Cplx1,mz.599.99801,5,-0.15035298,0.15035298
Rgs4,mz.278.03395,5,0.15033656,0.15033656
Scn1b,mz.286.97941000000003,5,-0.1503022,0.1503022
Phlda3,mz.275.03193999999996,5,-0.1502961,0.1502961
Gng7,mz.519.938545,5,0.15020332,0.15020332
Fxyd7,mz.271.00518,5,-0.15016484,0.15016484
Gng7,mz.260.98559,5,0.15015367,0.15015367
Efhd2,mz.599.99801,5,-0.15013207,0.15013207
Dner,mz.300.01588,5,-0.1500625,0.1500625
Tubb4a,mz.573.92474,5,-0.15002868,0.15002868
Nefm,mz.286.97793,5,-0.15002617,0.15002617
Cplx1,mz.288.973745,5,-0.14991972,0.14991972
Fxyd7,mz.271.00396,5,-0.14991146,0.14991146
Ncald,mz.271.98805,5,-0.14987758,0.14987758
Miat,mz.275.03193999999996,5,-0.1498579,0.1498579
Pcp4l1,mz.519.938545,5,0.14983703,0.14983703
Ankrd63,mz.881.51323,5,-0.14977235,0.14977235
Efhd2,mz.519.938545,5,-0.14977211,0.14977211
Pvalb,mz.261.977915,5,-0.14975575,0.14975575
Tubb4a,mz.272.99984,5,-0.14969902,0.14969902
Pvalb,mz.573.92018,5,-0.14969845,0.14969845
Ncald,mz.573.92018,5,-0.14966995,0.14966995
Pvalb,mz.276.94008499999995,5,-0.14965197,0.14965197
Fxyd7,mz.271.98805,5,-0.14964876,0.14964876
Lmo3,mz.207.044645,5,0.14955099,0.14955099
Cacna1g,mz.275.01739,5,-0.149524,0.149524
Galnt9,mz.238.00025499999998,5,-0.14950672,0.14950672
Chd5,mz.599.99801,5,-0.149495,0.149495
Nptx1,mz.287.96182,5,-0.14945406,0.14945406
Ankrd63,mz.251.961865,5,0.14942396,0.14942396
Miat,mz.573.92474,5,-0.1492238,0.1492238
Nefm,mz.271.00396,5,-0.1492181,0.1492181
Ak5,mz.573.92474,5,-0.14916135,0.14916135
Crym,mz.881.51323,5,-0.14915484,0.14915484
Cnr1,mz.312.973185,5,0.14914888,0.14914888
Plcxd2,mz.909.5483999999999,5,0.14906177,0.14906177
Oip5os1,mz.260.96626000000003,5,-0.14894748,0.14894748
Necab3,mz.286.97793,5,-0.14894038,0.14894038
Lars2,mz.264.05398,5,-0.14893188,0.14893188
Myl4,mz.881.51323,5,0.14893049,0.14893049
Vamp1,mz.550.0064150000001,5,-0.14879626,0.14879626
Satb2,mz.207.044645,5,-0.14877796,0.14877796
Bcl11b,mz.259.98213,5,0.14877056,0.14877056
Ankrd63,mz.475.97911,5,0.14871489,0.14871489
Vxn,mz.315.98977,5,-0.14869094,0.14869094
Fxyd7,mz.286.97941000000003,5,-0.14868584,0.14868584
Adcy1,mz.288.973745,5,-0.1486808,0.1486808
Miat,mz.272.99984,5,-0.14866516,0.14866516
Ppp1r1b,mz.909.5483999999999,5,-0.1485779,0.1485779
Acvrl1,mz.573.92018,5,0.14852509,0.14852509
Syt17,mz.296.99915,5,-0.14842007,0.14842007
Rgs4,mz.276.94008499999995,5,0.14838788,0.14838788
Cnr1,mz.272.99984,5,0.14831826,0.14831826
Unc13c,mz.286.97941000000003,5,0.14829561,0.14829561
Nat8l,mz.259.98213,5,-0.14828636,0.14828636
Scg2,mz.288.976055,5,0.14827342,0.14827342
Adcy5,mz.910.5514049999999,5,-0.1482537,0.1482537
Vsnl1,mz.909.5483999999999,5,0.14819591,0.14819591
Rtn4r,mz.238.00025499999998,5,-0.14818712,0.14818712
Plcxd2,mz.288.976055,5,-0.14818026,0.14818026
Lmo3,mz.296.99915,5,0.14814797,0.14814797
Efhd2,mz.260.98559,5,-0.14812362,0.14812362
C1ql3,mz.260.96626000000003,5,-0.14811292,0.14811292
Lrfn2,mz.296.99915,5,-0.14810468,0.14810468
Stx1a,mz.238.00025499999998,5,-0.14801809,0.14801809
Tbr1,mz.260.96626000000003,5,-0.1480099,0.1480099
Cxxc5,mz.253.049875,5,-0.14796373,0.14796373
Rasgrf2,mz.300.01588,5,-0.14793591,0.14793591
Gng2,mz.271.00396,5,-0.14784318,0.14784318
Gjb6,mz.286.97793,5,-0.14783596,0.14783596
Coprs,mz.296.99915,5,-0.1477403,0.1477403
Pcp4l1,mz.261.977915,5,0.14773297,0.14773297
Cck,mz.506.07591,5,-0.14769481,0.14769481
Synpr,mz.541.97996,5,0.14767125,0.14767125
Myl4,mz.253.049875,5,-0.14766249,0.14766249
Adcy1,mz.541.97996,5,-0.14762744,0.14762744
Nudt4,mz.909.5483999999999,5,0.1475921,0.1475921
Malat1,mz.599.99801,5,0.14757137,0.14757137
Six3,mz.275.98650999999995,5,0.1475446,0.1475446
Cacna1g,mz.286.97941000000003,5,-0.14745398,0.14745398
Ppfia2,mz.275.03193999999996,5,-0.1473996,0.1473996
Synpr,mz.909.5483999999999,5,-0.14739013,0.14739013
Lars2,mz.132.030355,5,-0.14738093,0.14738093
Vxn,mz.278.03395,5,-0.1473741,0.1473741
Unc13c,mz.909.5483999999999,5,-0.14734942,0.14734942
Mef2c,mz.276.94008499999995,5,-0.14729501,0.14729501
Gng2,mz.271.00518,5,-0.14728042,0.14728042
Lrfn2,mz.207.044645,5,-0.14727063,0.14727063
Gabra3,mz.238.00025499999998,5,-0.14726338,0.14726338
Adgra1,mz.251.961865,5,-0.14725228,0.14725228
Rtn4r,mz.881.51323,5,0.14713433,0.14713433
1110008P14Rik,mz.259.98213,5,-0.14705774,0.14705774
Bcl11b,mz.881.51323,5,-0.14700222,0.14700222
Cabp1,mz.541.97996,5,-0.1469847,0.1469847
Gpr88,mz.881.51323,5,-0.14694135,0.14694135
Gabbr2,mz.909.5483999999999,5,0.146893,0.146893
Cck,mz.599.99801,5,-0.14684728,0.14684728
Atp2b4,mz.286.97793,5,-0.14684136,0.14684136
Cabp1,mz.275.98650999999995,5,-0.14682633,0.14682633
Gpr83,mz.275.03193999999996,5,0.1467443,0.1467443
Satb2,mz.881.51323,5,0.14672606,0.14672606
Cabp1,mz.271.00518,5,-0.14670889,0.14670889
Cabp1,mz.271.00396,5,-0.14668664,0.14668664
Shisa4,mz.260.96626000000003,5,-0.14668036,0.14668036
Meis2,mz.259.98213,5,0.1466398,0.1466398
Nefm,mz.253.049875,5,-0.14662898,0.14662898
Nat8l,mz.287.96182,5,-0.14661944,0.14661944
Tmem178,mz.286.97941000000003,5,-0.1466043,0.1466043
Mef2c,mz.519.963615,5,-0.14659825,0.14659825
Stac2,mz.881.51323,5,0.14655901,0.14655901
Cacna1g,mz.286.97793,5,-0.14653903,0.14653903
Nat8l,mz.881.51323,5,0.14648315,0.14648315
Calb1,mz.519.963615,5,0.14643836,0.14643836
Scg2,mz.288.973745,5,0.14643276,0.14643276
Syt2,mz.909.5483999999999,5,0.14635284,0.14635284
Cck,mz.475.97911,5,-0.14624104,0.14624104
Gabbr2,mz.259.98213,5,-0.14618263,0.14618263
Stac2,mz.251.961865,5,-0.14617015,0.14617015
Wfs1,mz.300.01588,5,-0.14615358,0.14615358
Vamp1,mz.599.99801,5,-0.1461361,0.1461361
Satb2,mz.275.01739,5,-0.14612535,0.14612535
Akap5,mz.506.07591,5,0.146079,0.146079
Kcnj10,mz.296.99915,5,-0.1459158,0.1459158
Synpr,mz.260.96626000000003,5,0.14582461,0.14582461
Gng2,mz.287.96182,5,-0.14581895,0.14581895
Cxxc5,mz.881.51323,5,0.14580595,0.14580595
Bcl11b,mz.261.977915,5,0.14569876,0.14569876
Lingo1,mz.315.98977,5,-0.14559996,0.14559996
Atp2b4,mz.573.92474,5,-0.14558937,0.14558937
Nat8l,mz.261.977915,5,-0.14556476,0.14556476
Synpr,mz.272.99984,5,0.14549993,0.14549993
Rap1gap2,mz.253.049875,5,-0.14541328,0.14541328
Meis2,mz.300.01588,5,0.14538711,0.14538711
Kcnj10,mz.253.049875,5,-0.14532074,0.14532074
Gng2,mz.541.97996,5,-0.14526743,0.14526743
Trbc2,mz.207.044645,5,-0.1452595,0.1452595
Zbtb20,mz.909.5483999999999,5,-0.1452502,0.1452502
Chd5,mz.550.0064150000001,5,-0.14521234,0.14521234
Plcxd2,mz.287.96182,5,-0.14519584,0.14519584
Scn1b,mz.286.97793,5,-0.14518842,0.14518842
Kcnj10,mz.275.03193999999996,5,-0.14518721,0.14518721
Nudt4,mz.271.00396,5,-0.14515015,0.14515015
Arpp21,mz.909.5483999999999,5,-0.14514059,0.14514059
Rasgrp2,mz.259.98213,5,0.14508882,0.14508882
Oip5os1,mz.286.97941000000003,5,-0.14492911,0.14492911
Efhd2,mz.261.977915,5,-0.14490582,0.14490582
Cpne9,mz.312.973185,5,-0.1448508,0.1448508
Pcp4,mz.275.98650999999995,5,0.14481935,0.14481935
Coprs,mz.288.976055,5,-0.1448105,0.1448105
Atp2b4,mz.288.976055,5,-0.14474827,0.14474827
Rasgrp2,mz.261.977915,5,0.14472488,0.14472488
Syt2,mz.881.51323,5,0.14471787,0.14471787
Hpca,mz.300.01588,5,0.14471787,0.14471787
Necab3,mz.275.03193999999996,5,-0.14471197,0.14471197
Ankrd63,mz.275.98650999999995,5,0.14466482,0.14466482
Nudt4,mz.271.00518,5,-0.1446235,0.1446235
Nefm,mz.272.99984,5,-0.14459199,0.14459199
Rgs9,mz.519.963615,5,0.14458,0.14458
Gpr6,mz.519.963615,5,0.14457028,0.14457028
Unc13c,mz.286.97793,5,0.14455314,0.14455314
Galnt9,mz.475.97911,5,-0.14454985,0.14454985
Rasgrf2,mz.271.98805,5,-0.14452504,0.14452504
Mef2c,mz.506.07591,5,-0.14451295,0.14451295
Gpr83,mz.350.07683499999996,5,-0.14446276,0.14446276
Myl4,mz.550.0064150000001,5,-0.14444548,0.14444548
Slc32a1,mz.550.0064150000001,5,0.14440212,0.14440212
1110008P14Rik,mz.573.92018,5,-0.1443749,0.1443749
Cacna1g,mz.296.99915,5,-0.14424041,0.14424041
Ppp1r2,mz.275.03193999999996,5,0.14418218,0.14418218
Oip5os1,mz.286.97793,5,-0.14416975,0.14416975
Gjb6,mz.288.973745,5,-0.14414741,0.14414741
Meis2,mz.910.5514049999999,5,-0.14413315,0.14413315
Atp2b4,mz.286.97941000000003,5,-0.14412358,0.14412358
Cacna1g,mz.573.92474,5,-0.1440793,0.1440793
Adcy1,mz.288.976055,5,-0.14400503,0.14400503
Trbc2,mz.909.5483999999999,5,0.143999,0.143999
Stmn2,mz.271.98805,5,-0.14399011,0.14399011
Akap5,mz.288.973745,5,0.14391029,0.14391029
Fxyd7,mz.260.96626000000003,5,-0.14385992,0.14385992
Gpr83,mz.264.05398,5,-0.14382389,0.14382389
Nat8l,mz.910.5514049999999,5,0.14381471,0.14381471
Vamp1,mz.238.00025499999998,5,-0.14380424,0.14380424
Coprs,mz.573.92474,5,-0.14380336,0.14380336
Acvrl1,mz.506.07591,5,0.1437955,0.1437955
Fxyd7,mz.541.97996,5,-0.14376858,0.14376858
Vamp1,mz.251.961865,5,-0.14375363,0.14375363
Tbr1,mz.287.96182,5,-0.1437025,0.1437025
Nudt4,mz.573.92018,5,-0.14366515,0.14366515
Klhdc2,mz.286.97941000000003,5,-0.14363247,0.14363247
Chd5,mz.271.98805,5,-0.14353675,0.14353675
Chd5,mz.275.98650999999995,5,-0.143507,0.143507
Nptx1,mz.910.5514049999999,5,0.14350685,0.14350685
Sik3,mz.286.97793,5,0.14349893,0.14349893
Klhdc2,mz.312.973185,5,-0.14343971,0.14343971
Gabra3,mz.475.97911,5,-0.14341496,0.14341496
Tgfa,mz.276.94008499999995,5,0.14340185,0.14340185
Ppp3ca,mz.278.03395,5,0.14327821,0.14327821
Necab3,mz.288.976055,5,-0.1432773,0.1432773
Tmem178,mz.275.98650999999995,5,-0.14323318,0.14323318
Gabbr2,mz.519.938545,5,-0.14322768,0.14322768
Nat8l,mz.909.5483999999999,5,0.14321958,0.14321958
Coprs,mz.275.03193999999996,5,-0.14321038,0.14321038
Adcy1,mz.271.98805,5,-0.14314835,0.14314835
Nefh,mz.312.973185,5,-0.14312784,0.14312784
Coch,mz.276.94008499999995,5,0.14312656,0.14312656
Nefm,mz.573.92474,5,-0.14312561,0.14312561
Foxp2,mz.286.97941000000003,5,0.14310786,0.14310786
Fxyd7,mz.272.99984,5,-0.14310575,0.14310575
Gabra3,mz.550.0064150000001,5,-0.14310402,0.14310402
Nefm,mz.541.97996,5,-0.14304823,0.14304823
Nat8l,mz.519.938545,5,-0.1430421,0.1430421
Sik3,mz.288.973745,5,0.14303598,0.14303598
Gng2,mz.506.07591,5,-0.14303224,0.14303224
Nptxr,mz.260.96626000000003,5,-0.14287105,0.14287105
Sncb,mz.909.5483999999999,5,0.14286637,0.14286637
Necab3,mz.573.92474,5,-0.14278771,0.14278771
Ncald,mz.275.98650999999995,5,-0.14277706,0.14277706
Cabp1,mz.272.99984,5,-0.14276871,0.14276871
Lingo1,mz.275.98650999999995,5,-0.14270528,0.14270528
Slc32a1,mz.909.5483999999999,5,-0.14270003,0.14270003
Kcnab3,mz.253.049875,5,-0.14267282,0.14267282
Ak5,mz.312.973185,5,-0.14260817,0.14260817
Vxn,mz.238.00025499999998,5,-0.14257415,0.14257415
Ccn3,mz.312.973185,5,-0.14257222,0.14257222
Cnr1,mz.207.044645,5,0.14253595,0.14253595
Rap1gap2,mz.288.976055,5,-0.14243938,0.14243938
Meis2,mz.519.938545,5,0.14242092,0.14242092
Miat,mz.271.00396,5,-0.14241692,0.14241692
Shisa4,mz.207.044645,5,-0.14241143,0.14241143
Unc13c,mz.573.92474,5,0.14236829,0.14236829
Oip5os1,mz.312.973185,5,-0.14236012,0.14236012
Ppp1r1b,mz.881.51323,5,-0.14235939,0.14235939
Gjb6,mz.573.92474,5,-0.14232025,0.14232025
Necab3,mz.881.51323,5,0.14225273,0.14225273
Gad2,mz.271.98805,5,0.14214745,0.14214745
Rap1gap2,mz.288.973745,5,-0.14212759,0.14212759
Klhdc2,mz.286.97793,5,-0.14212632,0.14212632
Kcnc4,mz.287.96182,5,-0.14211,0.14211
Resp18,mz.295.94633999999996,5,-0.14210118,0.14210118
Phlda3,mz.275.01739,5,-0.14209616,0.14209616
Olfm1,mz.519.963615,5,-0.14207289,0.14207289
Nrn1,mz.259.98213,5,-0.14199643,0.14199643
Tmem178,mz.286.97793,5,-0.14199,0.14199
Stac2,mz.238.00025499999998,5,-0.14198132,0.14198132
Ptpn5,mz.261.977915,5,0.14195345,0.14195345
Slc6a11,mz.312.973185,5,-0.1419513,0.1419513
Acvrl1,mz.288.976055,5,0.14194481,0.14194481
Rasgrf2,mz.238.00025499999998,5,-0.14191122,0.14191122
1110008P14Rik,mz.261.977915,5,-0.14190492,0.14190492
Sncb,mz.881.51323,5,0.14188904,0.14188904
Gad2,mz.910.5514049999999,5,-0.14185326,0.14185326
1110008P14Rik,mz.251.961865,5,-0.14183876,0.14183876
Sik3,mz.573.92474,5,0.14179496,0.14179496
Stac2,mz.315.98977,5,-0.14177227,0.14177227
Vxn,mz.475.97911,5,-0.14165759,0.14165759
Ptpn5,mz.259.98213,5,0.14158896,0.14158896
Nudt4,mz.278.03395,5,-0.14157674,0.14157674
Stac2,mz.287.96182,5,-0.14154343,0.14154343
Kcnab3,mz.312.973185,5,-0.14148235,0.14148235
Kcnj10,mz.272.99984,5,-0.14146395,0.14146395
Oip5os1,mz.573.92474,5,-0.1414454,0.1414454
Coch,mz.599.99801,5,0.14142486,0.14142486
Calb1,mz.300.01588,5,0.14139912,0.14139912
Nefh,mz.251.961865,5,-0.14136551,0.14136551
Rasgrp2,mz.519.938545,5,0.14135168,0.14135168
Neurod6,mz.275.03193999999996,5,-0.1413385,0.1413385
Klhdc2,mz.253.049875,5,-0.1412914,0.1412914
Bcl11b,mz.467.972585,5,-0.14125104,0.14125104
Scg2,mz.286.97793,5,0.14120066,0.14120066
Bcl11b,mz.519.938545,5,0.14118168,0.14118168
Plcxd2,mz.315.98977,5,-0.14115852,0.14115852
Myl4,mz.207.044645,5,-0.14114964,0.14114964
Tbr1,mz.286.97941000000003,5,-0.14114839,0.14114839
Stx1a,mz.475.97911,5,-0.14111194,0.14111194
Igfbp2,mz.296.99915,5,-0.14110237,0.14110237
Scn1b,mz.260.96626000000003,5,-0.14109927,0.14109927
Bcl11b,mz.260.98559,5,0.1410983,0.1410983
Cux2,mz.207.044645,5,-0.14109623,0.14109623
Cux2,mz.271.00518,5,-0.14109206,0.14109206
Stx1a,mz.573.92018,5,-0.14108509,0.14108509
Lars2,mz.247.97343,5,-0.14108437,0.14108437
Nudt4,mz.272.99984,5,-0.14105156,0.14105156
Adgra1,mz.278.03395,5,-0.1410405,0.1410405
Rprm,mz.275.03193999999996,5,-0.1409578,0.1409578
Plcxd2,mz.275.98650999999995,5,-0.14090298,0.14090298
Sik3,mz.286.97941000000003,5,0.14089781,0.14089781
Ak5,mz.506.07591,5,-0.14087862,0.14087862
Rtn4r,mz.475.97911,5,-0.14085802,0.14085802
Cux2,mz.272.99984,5,-0.14083529,0.14083529
Gabbr2,mz.260.96626000000003,5,-0.14079651,0.14079651
Tgfa,mz.295.94633999999996,5,0.1407747,0.1407747
Plcxd2,mz.910.5514049999999,5,0.14076604,0.14076604
Rasgrp2,mz.260.98559,5,0.14074722,0.14074722
Scg2,mz.286.97941000000003,5,0.14074704,0.14074704
1110008P14Rik,mz.260.98559,5,-0.14069824,0.14069824
Rprm,mz.312.973185,5,-0.14059094,0.14059094
Tubb4a,mz.271.98805,5,-0.14059067,0.14059067
Gabbr2,mz.260.98559,5,-0.14058325,0.14058325
Necab3,mz.287.96182,5,-0.1405805,0.1405805
Crym,mz.275.98650999999995,5,0.14057313,0.14057313
Gpr83,mz.189.988905,5,-0.14051294,0.14051294
Cck,mz.260.98559,5,-0.1404863,0.1404863
Syt13,mz.599.99801,5,-0.14045525,0.14045525
Bcl11b,mz.519.963615,5,0.14043674,0.14043674
Adgra1,mz.506.07591,5,-0.14042714,0.14042714
Kcnab3,mz.275.03193999999996,5,-0.14040112,0.14040112
Fxyd7,mz.286.97793,5,-0.14038405,0.14038405
Lingo1,mz.253.049875,5,-0.14037576,0.14037576
Akap5,mz.276.94008499999995,5,0.14037037,0.14037037
Rasgrf2,mz.251.961865,5,-0.14031097,0.14031097
C1ql3,mz.253.049875,5,-0.14030915,0.14030915
Cux2,mz.286.97941000000003,5,-0.14026189,0.14026189
Rasgrf2,mz.475.97911,5,-0.14019476,0.14019476
Rtn4r,mz.300.01588,5,-0.14018124,0.14018124
Meis2,mz.260.98559,5,0.14016266,0.14016266
Cux2,mz.271.00396,5,-0.14013642,0.14013642
Scg2,mz.573.92474,5,0.14012587,0.14012587
Rap1gap2,mz.278.03395,5,-0.14011508,0.14011508
Lgi3,mz.253.049875,5,-0.14005512,0.14005512
Pnoc,mz.275.01739,5,-0.14002925,0.14002925
Coprs,mz.275.01739,5,-0.1400283,0.1400283
Slc6a11,mz.295.94633999999996,5,-0.1399667,0.1399667
Miat,mz.312.973185,5,-0.13996236,0.13996236
Rprm,mz.253.049875,5,-0.13990894,0.13990894
Tbr1,mz.286.97793,5,-0.13987303,0.13987303
Cpne9,mz.207.044645,5,-0.13985933,0.13985933
Asic4,mz.271.98805,5,0.13984019,0.13984019
Cplx1,mz.550.0064150000001,5,-0.13982162,0.13982162
Ppp1r2,mz.253.049875,5,0.13979547,0.13979547
Dner,mz.599.99801,5,-0.13975404,0.13975404
Nefm,mz.910.5514049999999,5,0.13974313,0.13974313
Nefm,mz.288.973745,5,-0.13972262,0.13972262
Galnt9,mz.278.03395,5,-0.13967904,0.13967904
Adgra1,mz.315.98977,5,-0.13962251,0.13962251
Ppp1r2,mz.909.5483999999999,5,-0.13959464,0.13959464
Coch,mz.259.98213,5,0.13955806,0.13955806
Crym,mz.275.03193999999996,5,0.13954404,0.13954404
Sv2b,mz.312.973185,5,-0.13953635,0.13953635
Rap1gap2,mz.275.03193999999996,5,-0.13948952,0.13948952
Galnt9,mz.315.98977,5,-0.1394661,0.1394661
Homer2,mz.275.01739,5,-0.13946047,0.13946047
Meis2,mz.261.977915,5,0.13945946,0.13945946
Ccn3,mz.550.0064150000001,5,-0.13938972,0.13938972
Nudt4,mz.541.97996,5,-0.13935915,0.13935915
Chd5,mz.251.961865,5,-0.13935453,0.13935453
Miat,mz.271.00518,5,-0.1393414,0.1393414
Pcp4,mz.261.977915,5,0.13925919,0.13925919
Rasgrp2,mz.300.01588,5,0.13921508,0.13921508
Stmn2,mz.300.01588,5,-0.13916267,0.13916267
Miat,mz.541.97996,5,-0.13915323,0.13915323
1110008P14Rik,mz.519.938545,5,-0.13911629,0.13911629
Unc13c,mz.288.973745,5,0.13911486,0.13911486
Pcp4,mz.259.98213,5,0.13902403,0.13902403
Pvalb,mz.519.963615,5,-0.13900474,0.13900474
Drd1,mz.910.5514049999999,5,-0.13893229,0.13893229
Carhsp1,mz.315.98977,5,0.13891912,0.13891912
Wfs1,mz.881.51323,5,-0.13889724,0.13889724
Scn1b,mz.573.92474,5,-0.13886398,0.13886398
Atp2b4,mz.312.973185,5,-0.13881841,0.13881841
Sik3,mz.288.976055,5,0.13881277,0.13881277
Ankrd63,mz.260.96626000000003,5,0.13880727,0.13880727
Igfbp2,mz.286.97941000000003,5,-0.13879295,0.13879295
Dmkn,mz.519.963615,5,0.13877375,0.13877375
Nptx1,mz.253.049875,5,-0.13874413,0.13874413
Ptpn5,mz.260.98559,5,0.13873507,0.13873507
Tbr1,mz.910.5514049999999,5,0.1387338,0.1387338
Efhd2,mz.881.51323,5,0.13871385,0.13871385
Gabra3,mz.300.01588,5,-0.13870604,0.13870604
Kcnj10,mz.286.97941000000003,5,-0.13870381,0.13870381
Rgs4,mz.295.94633999999996,5,0.13868155,0.13868155
Nptxr,mz.238.00025499999998,5,-0.13867927,0.13867927
Nat8l,mz.260.98559,5,-0.13867544,0.13867544
Six3,mz.260.96626000000003,5,0.13867363,0.13867363
Kcnc4,mz.288.973745,5,-0.1386665,0.1386665
Adcy1,mz.276.94008499999995,5,-0.13864145,0.13864145
Nefh,mz.315.98977,5,-0.1386276,0.1386276
Camk2n2,mz.295.94633999999996,5,-0.1384702,0.1384702
Necab3,mz.315.98977,5,-0.13845322,0.13845322
Adcy1,mz.238.00025499999998,5,-0.13844848,0.13844848
Ptpn5,mz.519.938545,5,0.13842511,0.13842511
Crym,mz.348.0702,5,-0.13841398,0.13841398
Dner,mz.573.92018,5,-0.13839847,0.13839847
Shisa4,mz.287.96182,5,-0.13838798,0.13838798
Tubb4a,mz.260.96626000000003,5,-0.13830742,0.13830742
Ak5,mz.271.00396,5,-0.13830271,0.13830271
Rasgrf2,mz.506.07591,5,-0.13823406,0.13823406
Stx1a,mz.300.01588,5,-0.13823363,0.13823363
Klhdc2,mz.550.0064150000001,5,-0.13822812,0.13822812
Rasgrf2,mz.599.99801,5,-0.13821009,0.13821009
Synpr,mz.251.961865,5,0.13818732,0.13818732
Necab2,mz.910.5514049999999,5,-0.13817409,0.13817409
Neurod6,mz.287.96182,5,-0.13815871,0.13815871
Gpr88,mz.909.5483999999999,5,-0.1381541,0.1381541
Cxxc5,mz.909.5483999999999,5,0.1381105,0.1381105
Cplx1,mz.295.94633999999996,5,-0.13810712,0.13810712
Kcnab3,mz.264.05398,5,0.13803408,0.13803408
Akap5,mz.272.99984,5,0.1379419,0.1379419
